city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130742,214,117,17197,2
תל אביב - יפו,26403,84,35,19345,2
נתניה,17042,45,26,7993,2
אשדוד,25649,44,31,6682,2
באר שבע,15166,44,23,7030,2
פרדס חנה-כרכור,2392,40,38,1957,9
ראשון לציון,14896,32,18,7281,1
פתח תקווה,21676,32,15,7268,1
חיפה,16665,32, 11-14 ,7205,1
לקיה,817,29,18,217,18
מעלה אדומים,3841,25,19,2518,7
אשקלון,11869,24,  1-5  ,4430,2
טייבה,4601,23, 11-14 ,753,5
בית שמש,20278,22,15,2297,2
תל שבע,592,21, 11-14 ,191,10
בוקעאתא,987,19,  1-5  ,388,28
הרצליה,4257,18,  6-10  ,3838,2
כפר סבא,4111,18,  6-10  ,3691,2
מגאר,2128,18, 11-14 ,1016,8
רהט,4992,17,  1-5  ,615,2
בת ים,9687,17,  6-10  ,4041,1
בני ברק,48251,17,  6-10  ,2315,1
נצרת,9042,17,  1-5  ,907,2
לוד,8651,16,  6-10  ,4561,2
חולון,14654,15,  1-5  ,4654,1
מעיליא,268, קטן מ-15 ,  0  ,51,3
עיילבון,606, קטן מ-15 ,  1-5  ,100,2
סביון,218, קטן מ-15 ,  1-5  ,222,2
קלנסווה,2504, קטן מ-15 ,  0  ,294,2
כפר קרע,1680, קטן מ-15 ,  1-5  ,196,2
פדואל,230, קטן מ-15 ,  1-5  ,164,14
אריאל,1042, קטן מ-15 ,  1-5  ,581,1
גבעתיים,2041, קטן מ-15 ,  1-5  ,1784,1
חדרה,6834, קטן מ-15 ,  1-5  ,2421,1
קרית אתא,4689, קטן מ-15 ,  1-5  ,1331,1
טבריה,4521, קטן מ-15 ,  1-5  ,670,2
רחובות,11313, קטן מ-15 ,  1-5  ,6373,1
רמת גן,7905, קטן מ-15 ,  1-5  ,16279,1
רעננה,3860, קטן מ-15 ,  1-5  ,3158,1
שפרעם,4118, קטן מ-15 ,  1-5  ,628,2
נהריה,3316, קטן מ-15 ,  1-5  ,1297,1
בית שאן,1692, קטן מ-15 ,  1-5  ,340,2
יהוד,1941, קטן מ-15 ,  1-5  ,878,1
ירכא,2131, קטן מ-15 ,  1-5  ,773,3
כפר כנא,2442, קטן מ-15 ,  1-5  ,145,2
עראבה,2324, קטן מ-15 ,  1-5  ,245,1
ראמה,951, קטן מ-15 ,  1-5  ,276,1
ערערה,2033, קטן מ-15 ,  1-5  ,234,2
עלי,391, קטן מ-15 ,  0  ,304,5
קצרין,298, קטן מ-15 ,  0  ,167,1
מסעדה,420, קטן מ-15 ,  1-5  ,118,7
ירוחם,981, קטן מ-15 ,  6-10  ,568,6
ג'ולס,670, קטן מ-15 ,  0  ,301,3
עכו,4073, קטן מ-15 ,  1-5  ,1266,1
עפולה,3791, קטן מ-15 ,  1-5  ,1141,0
צפת,4828, קטן מ-15 ,  1-5  ,542,2
סח'נין,4370, קטן מ-15 ,  1-5  ,274,2
טמרה,3886, קטן מ-15 ,  1-5  ,368,3
רמלה,9523, קטן מ-15 ,  1-5  ,1874,1
דייר חנא,1474, קטן מ-15 ,  1-5  ,105,3
נתיבות,7036, קטן מ-15 ,  1-5  ,729,1
עין נקובא,574, קטן מ-15 ,  1-5  ,26,3
