cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,72,91.58,8.15,אדום,7862
Abu Juwei'id,0,0,55,118.31,9.58,אדום,4649
Abu Sinan,קטן מ-15,אין מידע,178,124.42,9.15,אדום,14306
Afula,66,9.52,693,121.91,10,אדום,56844
Ahuzzat Baraq,קטן מ-15,אין מידע,29,120.93,10,אדום,2398
Akko,47,11.44,411,83.00,9.43,אדום,49517
Alfe Menashe,קטן מ-15,אין מידע,68,84.88,10,אדום,8011
Ar'ara,קטן מ-15,אין מידע,61,23.90,8.14,אדום,25525
Arad,21,10.71,196,72.14,10,אדום,27170
Ari'el,קטן מ-15,אין מידע,139,67.84,10,אדום,20488
Arrabe,קטן מ-15,אין מידע,70,26.64,8.37,אדום,26274
Ashdod,219,13.49,1623,71.71,9.83,אדום,226329
Ashqelon,273,15.39,1774,121.14,10,אדום,146442
Atlit,קטן מ-15,אין מידע,63,64.84,9.54,אדום,9716
Azor,קטן מ-15,אין מידע,127,96.01,9.62,אדום,13228
Baqa Al-Gharbiyye,19,14.29,133,43.68,9.69,אדום,30448
Basma,קטן מ-15,אין מידע,60,58.53,7.95,אדום,10252
Basmat Tab'un,קטן מ-15,אין מידע,31,38.75,6.5,כתום,8001
Bat Hefer,קטן מ-15,אין מידע,38,72.00,9.75,אדום,5278
Bat Yam,102,8.42,1212,94.86,10,אדום,127772
Be'er Sheva,310,12.57,2466,117.08,9.99,אדום,210624
Be'er Ya'aqov,35,23.33,150,52.05,9.89,אדום,28818
Beit Jann,קטן מ-15,אין מידע,43,35.34,9.3,אדום,12169
Bene Ayish,קטן מ-15,אין מידע,48,69.55,9.64,אדום,6902
Bene Beraq,57,11.18,510,24.52,8.4,אדום,208031
Bet Arye,קטן מ-15,אין מידע,30,56.16,9.32,אדום,5342
Bet Dagan,קטן מ-15,אין מידע,34,46.59,8.78,אדום,7298
Bet Hashmonay,קטן מ-15,אין מידע,16,73.09,8.08,אדום,2189
Bet She'an,19,6.55,290,152.79,10,אדום,18980
Bet Shemesh,39,14.77,264,19.97,8.73,אדום,132210
Bet Yizhaq-Sh. Hefer,קטן מ-15,אין מידע,38,177.24,8.21,אדום,2144
Betar Illit,קטן מ-15,אין מידע,30,4.89,7.12,כתום,61297
Bi'ne,קטן מ-15,אין מידע,22,26.13,6.6,כתום,8421
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,101,63.24,10,אדום,15971
Bir El-Maksur,קטן מ-15,אין מידע,26,26.72,8.11,אדום,9729
Bu'eine-Nujeidat,קטן מ-15,אין מידע,21,20.98,8.96,אדום,10011
Buq'ata,קטן מ-15,אין מידע,16,23.96,6.56,כתום,6677
Daburiyya,קטן מ-15,אין מידע,43,40.25,7.7,אדום,10682
Daliyat Al-Karmel,קטן מ-15,אין מידע,82,45.91,9.08,אדום,17862
Deir Al-Asad,קטן מ-15,אין מידע,45,35.41,9.97,אדום,12710
Deir Hanna,קטן מ-15,אין מידע,91,87.01,9.88,אדום,10459
Dimona,32,9.85,325,92.98,9.08,אדום,34954
Efrat,קטן מ-15,אין מידע,36,31.52,10,אדום,11420
Eilabun,קטן מ-15,אין מידע,40,69.19,9.63,אדום,5781
Ein Mahel,קטן מ-15,אין מידע,20,14.77,6.92,כתום,13545
El'ad,15,19.74,76,15.45,8.76,אדום,49179
Elat,56,17.67,317,60.37,10,אדום,52507
