coronaOccupancy,isolatedTeam,name,normalOccupancy
151.8518518518519,34,מעייני הישועה,88.8178939819336
106.1538461538462,32,שערי צדק,91.76904296875
106.0606060606061,124,"רמב""ם",84.63917541503906
90,55,ברזילי,67.83333587646484
87.5,63,רבין ק. בילינסון,72.93413543701172
85.18518518518519,15,אסותא אשדוד,
83,116,הדסה עין כרם,117.4089050292969
81.31868131868131,84,נהריה,68.04978942871094
80,51,שיבא,94.30379486083984
78.33333333333333,62,הלל יפה,74.95145416259766
73.52941176470588,29,וולפסון,63.83601760864258
70.17543859649122,50,מאיר,76.86375427246094
69.04761904761905,80,לניאדו,76.04457092285156
68.57142857142857,65,סוראסקי,88.38599395751953
66.66666666666666,74,המרכזי בעמק,77.06896209716797
66,41,קפלן,103.610107421875
65,48,פוריה,60.56338119506836
60.526315789473685,7,השרון ק. גולדה,44.39834213256836
60.526315789473685,7,השרון ק. גולדה,44.39834213256836
58.92857142857143,121,הכרמל,60.7361946105957
58.69565217391305,31,בני ציון,74.36489868164062
55.00000000000001,28,זיו צפת,65.9942398071289
54.54545454545454,17,המשפחה הקדושה,137.5
52.459016393442624,32,שמיר (אסף הרופא),57.68799209594727
51.35135135135135,0,סנט ג'וזף,
34.782608695652165,0,אל מקאסד,
31.428571428571427,4,הסקוטי,95.74468231201172
30.76923076923077,69,סורוקה,71.67680358886719
25,35,שניידר,102.1097030639648
0,0,אוגוסטה ויקטוריה,
0,15,סנט וינסנט,60.44776153564453
