gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,388,1.5,0,0,0,0,0,0,25,1.8
זכר,0-9,6 חודשים,24853,4.3,1,0.1,5,0.8,9,0.3,558,3.7
זכר,0-9,מתחילת קורונה,442255,9.5,8,0.1,34,0.5,124,0.4,3317,3.7
זכר,0-9,3 חודשים,1754,2.2,0,0,1,0.4,2,0.2,105,2.6
זכר,0-9,שנה,303540,9.1,5,0.1,20,1,65,0.6,1946,5
נקבה,0-9,חודש אחרון,502,2,0,0,0,0,0,0,11,0.8
נקבה,0-9,3 חודשים,2167,2.7,0,0,0,0,1,0.1,74,1.9
נקבה,0-9,מתחילת קורונה,364222,7.8,4,0,17,0.3,78,0.2,2681,3
נקבה,0-9,6 חודשים,21882,3.8,0,0,1,0.2,9,0.3,428,2.9
נקבה,0-9,שנה,242237,7.3,2,0.1,10,0.5,44,0.4,1573,4.1
זכר,10-19,חודש אחרון,778,3,0,0,0,0,0,0,4,0.3
זכר,10-19,3 חודשים,2417,3,0,0,1,0.4,0,0,25,0.6
זכר,10-19,6 חודשים,22988,4,0,0,1,0.2,5,0.1,127,0.8
זכר,10-19,שנה,292442,8.8,3,0.1,11,0.6,30,0.3,468,1.2
זכר,10-19,מתחילת קורונה,440475,9.5,6,0.1,25,0.4,81,0.3,1087,1.2
נקבה,10-19,מתחילת קורונה,431853,9.3,8,0.1,23,0.4,82,0.3,1227,1.4
נקבה,10-19,חודש אחרון,1164,4.6,0,0,0,0,1,0.3,6,0.4
נקבה,10-19,6 חודשים,24778,4.3,0,0,0,0,6,0.2,141,0.9
נקבה,10-19,3 חודשים,3495,4.3,0,0,0,0,1,0.1,21,0.5
נקבה,10-19,שנה,293675,8.8,3,0.1,10,0.5,21,0.2,503,1.3
זכר,20-29,חודש אחרון,889,3.5,0,0,2,2.4,2,0.7,9,0.7
זכר,20-29,3 חודשים,2714,3.3,0,0,3,1.3,4,0.5,34,0.9
זכר,20-29,שנה,170319,5.1,3,0.1,16,0.8,52,0.5,529,1.4
זכר,20-29,מתחילת קורונה,270242,5.8,25,0.2,59,0.9,252,0.8,1682,1.9
זכר,20-29,6 חודשים,24912,4.3,1,0.1,5,0.8,11,0.3,162,1.1
נקבה,20-29,חודש אחרון,1639,6.4,0,0,0,0,0,0,26,1.9
נקבה,20-29,שנה,262102,7.9,6,0.2,19,1,42,0.4,2273,5.9
