cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,16,20.35,5.57,צהוב,7862
Abu Sinan,קטן מ-15,אין מידע,21,14.68,4.47,ירוק,14306
Afula,קטן מ-15,אין מידע,131,23.05,7.67,אדום,56844
Akko,קטן מ-15,אין מידע,84,16.96,6.62,כתום,49517
Arad,קטן מ-15,אין מידע,37,13.62,6.15,כתום,27170
Ari'el,קטן מ-15,אין מידע,32,15.62,5.78,צהוב,20488
Ashdod,40,9.39,426,18.82,6.57,כתום,226329
Ashqelon,33,10.38,318,21.72,6.56,כתום,146442
Azor,קטן מ-15,אין מידע,22,16.63,7.24,כתום,13228
Bat Yam,16,6.08,263,20.58,6.79,כתום,127772
Be'er Sheva,44,9.65,456,21.65,6.34,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,38,13.19,6.77,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,115,5.53,5.59,צהוב,208031
Bet She'an,קטן מ-15,אין מידע,35,18.44,8.86,אדום,18980
Bet Shemesh,קטן מ-15,אין מידע,37,2.80,4.56,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,26,16.28,8.17,אדום,15971
Dimona,קטן מ-15,אין מידע,68,19.45,6.35,כתום,34954
Efrat,קטן מ-15,אין מידע,16,14.01,5.96,צהוב,11420
Elat,קטן מ-15,אין מידע,71,13.52,8.98,אדום,52507
Even Yehuda,קטן מ-15,אין מידע,38,27.07,3.31,ירוק,14036
Gan Yavne,קטן מ-15,אין מידע,32,13.40,7.72,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,34,15.81,7.65,אדום,21508
Gedera,קטן מ-15,אין מידע,72,25.00,5.68,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,43,15.79,8.1,אדום,27236
Giv'at Ze'ev,0,0,16,8.33,7.26,כתום,19205
Giv'atayim,קטן מ-15,אין מידע,122,20.04,6.66,כתום,60872
Hadera,קטן מ-15,אין מידע,149,15.06,6.6,כתום,98928
Haifa,40,6.12,654,22.95,6.73,כתום,284981
Harish,קטן מ-15,אין מידע,18,9.18,8.23,אדום,19608
Herzliyya,24,11.32,212,21.37,7.3,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,115,17.76,5.81,צהוב,64755
Holon,25,7.55,331,16.84,6.33,כתום,196510
Jerusalem,44,5.07,868,9.11,5.25,צהוב,952916
Judeide-Maker,0,0,17,7.97,5.47,צהוב,21331
Karmi'el,קטן מ-15,אין מידע,95,20.57,8.21,אדום,46190
Kefar Sava,קטן מ-15,אין מידע,187,18.39,5.31,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,44,16.83,6.41,כתום,26140
Lod,קטן מ-15,אין מידע,83,10.27,5.69,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,77,20.37,8.89,אדום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,29,13.09,7.49,כתום,22158
Mazkeret Batya,קטן מ-15,אין מידע,36,23.85,7.99,אדום,15095
Mevasseret Ziyyon,קטן מ-15,אין מידע,31,12.73,7.32,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,77,29.86,8.38,אדום,25790
Modi'in Illit,קטן מ-15,אין מידע,18,2.28,7.57,אדום,78775
Modi'in-Makkabbim-Re'ut,26,16.05,162,17.10,9,אדום,94744
Modi'in-Makkabbim-Re'ut,27,17.31,156,16.47,8.68,אדום,94744
Mughar,קטן מ-15,אין מידע,19,8.16,3.32,ירוק,23271
Nahariyya,קטן מ-15,אין מידע,122,20.61,7.58,אדום,59189
Nazareth,קטן מ-15,אין מידע,38,4.89,4.81,צהוב,77734
Nes Ziyyona,קטן מ-15,אין מידע,102,20.19,7.49,כתום,50532
Nesher,קטן מ-15,אין מידע,35,14.62,7.1,כתום,23947
Netanya,30,8.09,371,16.59,6.04,כתום,223562
Netivot,קטן מ-15,אין מידע,26,6.59,3.77,ירוק,39456
Nof Hagalil,קטן מ-15,אין מידע,143,34.09,8.52,אדום,41950
Ofaqim,קטן מ-15,אין מידע,47,14.52,5.59,צהוב,32378
Or Aqiva,קטן מ-15,אין מידע,33,17.00,7.47,כתום,19417
Or Yehuda,קטן מ-15,אין מידע,56,15.31,4.99,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,59,13.52,5.5,צהוב,43646
Petah Tiqwa,35,7.20,486,19.41,6.98,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,27,11.89,6.28,כתום,22711
Qiryat Atta,קטן מ-15,אין מידע,92,15.52,6.54,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,86,20.65,7.9,אדום,41645
Qiryat Eqron,קטן מ-15,אין מידע,18,16.31,5.85,צהוב,11034
Qiryat Gat,15,15.15,99,16.91,7.34,כתום,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,24,9.86,3.57,ירוק,24346
Qiryat Motzkin,קטן מ-15,אין מידע,123,27.06,8.19,אדום,45461
Qiryat Ono,קטן מ-15,אין מידע,94,23.05,7.44,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,58,25.81,7.11,כתום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,31,16.97,5.2,צהוב,18266
Qiryat Yam,קטן מ-15,אין מידע,87,22.09,6.02,כתום,39389
Ra'annana,קטן מ-15,אין מידע,148,19.23,6.25,כתום,76958
Rahat,קטן מ-15,אין מידע,17,2.31,2.92,ירוק,73671
Ramat Gan,קטן מ-15,אין מידע,283,16.97,6.28,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,74,15.58,6.72,כתום,47482
Ramat Yishay,קטן מ-15,אין מידע,18,22.80,9.07,אדום,7896
Ramla,קטן מ-15,אין מידע,97,12.61,5.66,צהוב,76903
Rehovot,19,6.62,287,19.63,7.12,כתום,146213
Rishon Leziyyon,34,8.21,414,16.18,6.48,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,89,13.22,7.32,כתום,67337
Sakhnin,קטן מ-15,אין מידע,18,5.59,4.99,צהוב,32220
Sederot,קטן מ-15,אין מידע,40,13.84,5.12,צהוב,28899
Shefar'am,קטן מ-15,אין מידע,28,6.60,4.45,ירוק,42400
Shelomi,קטן מ-15,אין מידע,20,29.69,7.84,אדום,6736
Shoham,קטן מ-15,אין מידע,29,13.79,7.21,כתום,21029
Tel Aviv - Yafo,34,4.79,710,14.17,5.81,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,24,17.83,9.05,אדום,13461
Tiberias,קטן מ-15,אין מידע,87,19.04,7.24,כתום,45686
Tirat Karmel,קטן מ-15,אין מידע,38,15.65,8.94,אדום,24285
Tur'an,קטן מ-15,אין מידע,17,11.79,3.94,ירוק,14420
Umm Al-Fahm,קטן מ-15,אין מידע,19,3.35,4.23,ירוק,56713
Yavne,קטן מ-15,אין מידע,67,13.46,6.98,כתום,49759
Yehud,קטן מ-15,אין מידע,45,15.00,6.8,כתום,30003
Yirka,קטן מ-15,אין מידע,22,12.67,6.71,כתום,17360
Yoqne'am Illit,קטן מ-15,אין מידע,53,22.03,6.86,כתום,24061
Zefat,קטן מ-15,אין מידע,25,6.86,4.43,ירוק,36423
Zikhron Ya'aqov,קטן מ-15,אין מידע,25,10.64,7.37,כתום,23503
