section,female,male,period,order_period
0-9,"{'amount': 255498, 'percentage': 9}","{'amount': 334610, 'percentage': 11.7}",שנה,2
0-9,"{'amount': 45193, 'percentage': 8.7}","{'amount': 64365, 'percentage': 12.4}",חודש אחרון,5
0-9,"{'amount': 218160, 'percentage': 8.7}","{'amount': 291234, 'percentage': 11.6}",6 חודשים,3
0-9,"{'amount': 186943, 'percentage': 8.1}","{'amount': 255603, 'percentage': 11}",3 חודשים,4
0-9,"{'amount': 308354, 'percentage': 8.4}","{'amount': 399182, 'percentage': 10.9}",מתחילת קורונה,1
10-19,"{'amount': 233853, 'percentage': 10.1}","{'amount': 251444, 'percentage': 10.9}",3 חודשים,4
10-19,"{'amount': 291676, 'percentage': 10.2}","{'amount': 310372, 'percentage': 10.9}",שנה,2
10-19,"{'amount': 258096, 'percentage': 10.2}","{'amount': 275508, 'percentage': 10.9}",6 חודשים,3
10-19,"{'amount': 46253, 'percentage': 8.9}","{'amount': 54418, 'percentage': 10.5}",חודש אחרון,5
10-19,"{'amount': 371378, 'percentage': 10.2}","{'amount': 403312, 'percentage': 11}",מתחילת קורונה,1
20-29,"{'amount': 232342, 'percentage': 8.1}","{'amount': 156203, 'percentage': 5.5}",שנה,2
20-29,"{'amount': 205347, 'percentage': 8.2}","{'amount': 134467, 'percentage': 5.3}",6 חודשים,3
20-29,"{'amount': 190912, 'percentage': 8.2}","{'amount': 124480, 'percentage': 5.4}",3 חודשים,4
20-29,"{'amount': 35690, 'percentage': 6.9}","{'amount': 22808, 'percentage': 4.4}",חודש אחרון,5
20-29,"{'amount': 312267, 'percentage': 8.6}","{'amount': 225623, 'percentage': 6.2}",מתחילת קורונה,1
30-39,"{'amount': 248958, 'percentage': 8.7}","{'amount': 162679, 'percentage': 5.7}",שנה,2
30-39,"{'amount': 222003, 'percentage': 8.8}","{'amount': 142264, 'percentage': 5.6}",6 חודשים,3
