gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,416810,10.4,7,0.1,30,0.5,112,0.4
זכר,0-9,חודש אחרון,15533,6.9,0,0,0,0,10,1.3
זכר,0-9,3 חודשים,180356,10.9,2,0.1,14,1.2,43,0.8
זכר,0-9,שנה,348307,10.9,5,0.1,22,0.9,80,0.7
זכר,0-9,6 חודשים,279552,10.3,4,0.2,17,1.2,54,0.8
נקבה,0-9,חודש אחרון,12023,5.3,0,0,0,0,4,0.5
נקבה,0-9,6 חודשים,216148,8,2,0.1,8,0.6,37,0.5
נקבה,0-9,מתחילת קורונה,336462,8.4,5,0,15,0.3,72,0.3
נקבה,0-9,3 חודשים,133682,8.1,2,0.1,8,0.7,30,0.6
נקבה,0-9,שנה,278779,8.7,2,0,8,0.3,55,0.5
זכר,10-19,מתחילת קורונה,417277,10.4,7,0.1,23,0.4,78,0.3
זכר,10-19,שנה,320790,10.1,5,0.1,14,0.6,43,0.4
זכר,10-19,חודש אחרון,12024,5.3,0,0,0,0,1,0.1
זכר,10-19,3 חודשים,154420,9.4,4,0.2,8,0.7,19,0.4
זכר,10-19,6 חודשים,270019,10,4,0.2,9,0.6,27,0.4
נקבה,10-19,חודש אחרון,11663,5.2,0,0,1,0.4,2,0.3
נקבה,10-19,3 חודשים,143692,8.7,2,0.1,8,0.7,10,0.2
נקבה,10-19,שנה,317021,9.9,4,0.1,15,0.6,34,0.3
נקבה,10-19,מתחילת קורונה,401459,10,7,0.1,23,0.4,77,0.3
נקבה,10-19,6 חודשים,265164,9.8,2,0.1,10,0.7,16,0.2
זכר,20-29,חודש אחרון,11828,5.2,1,0.6,2,0.8,1,0.1
זכר,20-29,3 חודשים,80555,4.9,2,0.1,10,0.9,25,0.5
זכר,20-29,6 חודשים,143728,5.3,3,0.1,13,0.9,40,0.6
זכר,20-29,מתחילת קורונה,243415,6.1,24,0.2,53,0.9,239,0.8
זכר,20-29,שנה,172612,5.4,5,0.1,22,0.9,89,0.7
נקבה,20-29,מתחילת קורונה,344741,8.6,22,0.2,58,1,271,0.9
נקבה,20-29,6 חודשים,223756,8.3,6,0.2,14,1,30,0.4
נקבה,20-29,שנה,261175,8.2,9,0.2,20,0.8,98,0.8
נקבה,20-29,חודש אחרון,16239,7.2,0,0,1,0.4,1,0.1
נקבה,20-29,3 חודשים,126755,7.7,5,0.2,10,0.9,18,0.3
זכר,30-39,מתחילת קורונה,236427,5.9,53,0.5,103,1.7,625,2.2
זכר,30-39,חודש אחרון,15089,6.7,2,1.1,7,2.9,10,1.3
זכר,30-39,6 חודשים,155569,5.8,14,0.5,32,2.2,68,1
זכר,30-39,3 חודשים,96513,5.9,9,0.4,23,2,50,0.9
זכר,30-39,שנה,183724,5.8,25,0.6,48,2,215,1.8
נקבה,30-39,מתחילת קורונה,343430,8.5,36,0.3,102,1.7,591,2.1
נקבה,30-39,חודש אחרון,20251,9,0,0,6,2.5,11,1.5
נקבה,30-39,3 חודשים,149501,9.1,4,0.2,13,1.1,49,0.9
נקבה,30-39,שנה,281208,8.8,15,0.3,40,1.7,228,1.9
נקבה,30-39,6 חודשים,241392,8.9,4,0.2,18,1.2,74,1.1
זכר,40-49,חודש אחרון,13813,6.1,1,0.6,6,2.5,9,1.2
זכר,40-49,3 חודשים,90059,5.5,14,0.7,35,3,101,1.9
זכר,40-49,6 חודשים,144548,5.3,23,0.9,60,4.1,151,2.2
זכר,40-49,מתחילת קורונה,211327,5.3,119,1.1,263,4.4,1398,4.9
זכר,40-49,שנה,167281,5.3,54,1.3,115,4.8,465,3.9
נקבה,40-49,חודש אחרון,19599,8.7,1,0.6,6,2.5,5,0.7
נקבה,40-49,3 חודשים,137422,8.3,7,0.3,16,1.4,63,1.2
נקבה,40-49,6 חודשים,219916,8.1,14,0.5,27,1.9,98,1.4
נקבה,40-49,שנה,249160,7.8,20,0.5,52,2.2,334,2.8
נקבה,40-49,מתחילת קורונה,303195,7.5,75,0.7,136,2.3,960,3.4
זכר,50-59,מתחילת קורונה,141957,3.5,378,3.5,541,9,2220,7.8
זכר,50-59,חודש אחרון,10778,4.8,4,2.2,18,7.5,26,3.5
זכר,50-59,3 חודשים,60880,3.7,47,2.3,82,7.1,232,4.3
זכר,50-59,שנה,109260,3.4,136,3.2,202,8.4,704,5.9
זכר,50-59,6 חודשים,96526,3.6,71,2.8,117,8.1,311,4.6
נקבה,50-59,חודש אחרון,16922,7.5,2,1.1,6,2.5,13,1.7
נקבה,50-59,3 חודשים,95030,5.8,30,1.4,45,3.9,154,2.9
נקבה,50-59,שנה,162043,5.1,80,1.9,117,4.9,529,4.4
נקבה,50-59,מתחילת קורונה,200793,5,198,1.9,252,4.2,1557,5.4
נקבה,50-59,6 חודשים,145797,5.4,42,1.6,64,4.4,215,3.2
זכר,60-69,חודש אחרון,9989,4.4,8,4.4,36,15,60,8
זכר,60-69,3 חודשים,43283,2.6,140,6.7,137,11.9,452,8.4
זכר,60-69,6 חודשים,68773,2.5,187,7.2,175,12.1,607,9
זכר,60-69,מתחילת קורונה,99338,2.5,989,9.3,920,15.4,3252,11.4
זכר,60-69,שנה,76954,2.4,350,8.1,297,12.4,1163,9.7
נקבה,60-69,מתחילת קורונה,131592,3.3,549,5.1,500,8.4,2196,7.7
נקבה,60-69,חודש אחרון,14883,6.6,9,5,20,8.3,43,5.7
נקבה,60-69,3 חודשים,64881,3.9,84,4,80,6.9,344,6.4
נקבה,60-69,שנה,107848,3.4,250,5.8,212,8.9,878,7.3
נקבה,60-69,6 חודשים,97955,3.6,116,4.5,107,7.4,440,6.5
זכר,70-79,חודש אחרון,7452,3.3,26,14.4,40,16.7,108,14.4
זכר,70-79,3 חודשים,26469,1.6,283,13.6,186,16.1,772,14.4
זכר,70-79,שנה,44893,1.4,593,13.8,354,14.8,1515,12.6
זכר,70-79,מתחילת קורונה,56031,1.4,1618,15.2,1004,16.8,3625,12.7
זכר,70-79,6 חודשים,40487,1.5,342,13.3,215,14.8,932,13.7
נקבה,70-79,מתחילת קורונה,67494,1.7,1018,9.5,575,9.6,2747,9.6
נקבה,70-79,חודש אחרון,9451,4.2,13,7.2,23,9.6,68,9.1
נקבה,70-79,3 חודשים,34066,2.1,192,9.2,120,10.4,560,10.5
נקבה,70-79,שנה,55506,1.7,425,9.9,246,10.3,1198,10
נקבה,70-79,6 חודשים,50195,1.9,252,9.8,153,10.5,714,10.5
