cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,20,43.02,5.27,צהוב,4649
אבו גוש,קטן מ-15,אין מידע,35,44.52,3.3,ירוק,7862
אבו סנאן,קטן מ-15,אין מידע,33,23.07,4.17,ירוק,14306
אבן יהודה,קטן מ-15,אין מידע,82,58.42,6.62,כתום,14036
אופקים,21,20.79,101,31.19,6.19,כתום,32378
אור יהודה,18,18.56,97,26.51,5.29,צהוב,36587
אור עקיבא,קטן מ-15,אין מידע,50,25.75,5.13,צהוב,19417
אורנית,קטן מ-15,אין מידע,38,42.18,6.41,כתום,9010
אזור,קטן מ-15,אין מידע,55,41.58,5.64,צהוב,13228
אילת,34,19.77,172,32.76,5.71,צהוב,52507
אלעד,קטן מ-15,אין מידע,19,3.86,1.96,ירוק,49179
אלפי מנשה,קטן מ-15,אין מידע,37,46.19,7.14,כתום,8011
אלקנה,קטן מ-15,אין מידע,34,85.88,8.38,אדום,3959
אפרת,קטן מ-15,אין מידע,33,28.90,7.77,אדום,11420
אריאל,קטן מ-15,אין מידע,90,43.93,6.22,כתום,20488
אשדוד,100,15.67,638,28.19,5.98,צהוב,226329
אשקלון,98,14.50,676,46.16,6.44,כתום,146442
באר יעקב,32,27.35,117,40.60,6.45,כתום,28818
באר שבע,163,15.63,1043,49.52,6.52,כתום,210624
בית אריה,קטן מ-15,אין מידע,23,43.06,8.07,אדום,5342
בית דגן,קטן מ-15,אין מידע,24,32.89,6.8,כתום,7298
בית שאן,15,18.52,81,42.68,5.46,צהוב,18980
בית שמש,16,16.67,96,7.26,3.24,ירוק,132210
בני ברק,קטן מ-15,אין מידע,97,4.66,2.59,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,18,26.08,4.04,ירוק,6902
בנימינה-גבעת עדה,קטן מ-15,אין מידע,70,43.83,5.63,צהוב,15971
בת ים,50,11.82,423,33.11,5.74,צהוב,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,26,12.19,6.87,כתום,21331
גבעת זאב,קטן מ-15,אין מידע,37,19.27,5.27,צהוב,19205
גבעת שמואל,17,17.35,98,35.98,6.18,כתום,27236
גבעתיים,55,20.68,266,43.70,6.11,כתום,60872
גדרה,30,25.64,117,40.62,5.71,צהוב,28805
גן יבנה,21,25.93,81,33.91,6.21,כתום,23887
גן נר,קטן מ-15,אין מידע,17,62.96,4.46,ירוק,2700
גני תקווה,23,23.96,96,44.63,5.38,צהוב,21508
דימונה,28,22.05,127,36.33,6.16,כתום,34954
הוד השרון,62,19.75,314,48.49,6.15,כתום,64755
הר אדר,קטן מ-15,אין מידע,17,41.49,5.11,צהוב,4097
הרצליה,108,19.57,552,55.64,6.23,כתום,99208
זכרון יעקב,קטן מ-15,אין מידע,81,34.46,6.45,כתום,23503
חדרה,53,17.97,295,29.82,5.7,צהוב,98928
חולון,88,12.74,691,35.16,5.92,צהוב,196510
חיפה,160,12.38,1292,45.34,6.34,כתום,284981
חצור הגלילית,קטן מ-15,אין מידע,17,17.82,5.01,צהוב,9538
חריש,18,33.33,54,27.54,6.44,כתום,19608
טבריה,23,14.02,164,35.90,5.72,צהוב,45686
טירת כרמל,20,24.10,83,34.18,5.98,צהוב,24285
יבנה,31,20.67,150,30.15,6.14,כתום,49759
יהוד,25,20.49,122,40.66,5.81,צהוב,30003
יקנעם עילית,27,25.00,108,44.89,6.79,כתום,24061
ירוחם,קטן מ-15,אין מידע,33,30.90,4.79,צהוב,10680
ירושלים,241,14.22,1695,17.79,4.69,צהוב,952916
כוכב יאיר,קטן מ-15,אין מידע,44,50.35,5.88,צהוב,8738
כפר ורדים,קטן מ-15,אין מידע,18,32.76,5.81,צהוב,5495
כפר יונה,20,24.69,81,30.99,5.19,צהוב,26140
כפר סבא,88,17.60,500,49.18,5.76,צהוב,101664
כפר תבור,קטן מ-15,אין מידע,26,59.08,5.23,צהוב,4401
כרמיאל,26,15.76,165,35.72,6.66,כתום,46190
להבים,קטן מ-15,אין מידע,35,52.70,6.28,כתום,6641
לוד,39,21.31,183,22.65,5.87,צהוב,80786
מבשרת ציון,25,17.24,145,59.56,6.21,כתום,24347
מגאר,קטן מ-15,אין מידע,25,10.74,3.64,ירוק,23271
מגדל העמק,קטן מ-15,אין מידע,86,33.35,5.17,צהוב,25790
מודיעין-מכבים-רעות,74,18.83,393,41.48,6.07,כתום,94744
מזכרת בתיה,16,30.19,53,35.11,6.04,כתום,15095
מיתר,קטן מ-15,אין מידע,49,49.18,6.38,כתום,9963
מעיליא,קטן מ-15,אין מידע,28,86.29,8.85,אדום,3245
מעלה אדומים,19,19.39,98,25.92,5.54,צהוב,37802
מעלות-תרשיחא,קטן מ-15,אין מידע,58,26.18,6.27,כתום,22158
מצפה רמון,קטן מ-15,אין מידע,20,38.59,6.68,כתום,5183
מתן,קטן מ-15,אין מידע,17,46.83,5.07,צהוב,3630
נהריה,42,22.83,184,31.09,6.15,כתום,59189
נוף הגליל,21,21.00,100,23.84,5.55,צהוב,41950
נס ציונה,54,25.47,212,41.95,6.27,כתום,50532
נצרת,קטן מ-15,אין מידע,96,12.35,4.07,ירוק,77734
נשר,קטן מ-15,אין מידע,80,33.41,5.88,צהוב,23947
נתיבות,קטן מ-15,אין מידע,51,12.93,4.64,צהוב,39456
נתניה,90,15.44,583,26.08,5.5,צהוב,223562
סביון,קטן מ-15,אין מידע,19,46.97,5.35,צהוב,4045
סח'נין,קטן מ-15,אין מידע,18,5.59,4.77,צהוב,32220
עומר,קטן מ-15,אין מידע,43,56.81,7.17,כתום,7569
עכו,20,13.61,147,29.69,5.65,צהוב,49517
עלי זהב,קטן מ-15,אין מידע,16,41.85,5.58,צהוב,3823
עפולה,24,12.37,194,34.13,5.7,צהוב,56844
עראבה,קטן מ-15,אין מידע,17,6.47,3.6,ירוק,26274
ערד,קטן מ-15,אין מידע,68,25.03,6.41,כתום,27170
עתלית,קטן מ-15,אין מידע,33,33.96,5.37,צהוב,9716
פסוטה,קטן מ-15,אין מידע,18,56.48,9.78,אדום,3187
פרדס חנה-כרכור,36,20.57,175,40.10,5.57,צהוב,43646
פרדסיה,קטן מ-15,אין מידע,36,54.16,6.44,כתום,6647
פתח תקווה,188,19.36,971,38.77,5.83,צהוב,250427
צור הדסה,קטן מ-15,אין מידע,45,38.88,6.98,כתום,11575
צור יצחק,קטן מ-15,אין מידע,19,28.85,5.69,צהוב,6585
צפת,קטן מ-15,אין מידע,57,15.65,3.97,ירוק,36423
קדימה-צורן,26,23.21,112,49.32,6.14,כתום,22711
קיסריה,קטן מ-15,אין מידע,18,32.12,6.52,כתום,5604
קצרין,קטן מ-15,אין מידע,25,33.30,7.35,כתום,7507
קרית אונו,42,23.86,176,43.16,6.24,כתום,40778
קרית אתא,40,21.62,185,31.20,6.19,כתום,59291
קרית ביאליק,29,17.37,167,40.10,6.73,כתום,41645
קרית גת,30,17.65,170,29.04,6.71,כתום,58550
קרית טבעון,18,24.32,74,40.51,6.59,כתום,18266
קרית ים,20,14.81,135,34.27,6.68,כתום,39389
קרית מוצקין,26,15.48,168,36.95,6.6,כתום,45461
קרית מלאכי,קטן מ-15,אין מידע,53,21.77,6.02,כתום,24346
קרית עקרון,קטן מ-15,אין מידע,48,43.50,6.49,כתום,11034
קרית שמונה,18,17.82,101,44.95,6.88,כתום,22470
קרני שומרון,קטן מ-15,אין מידע,16,16.86,5.36,צהוב,9492
ראמה,קטן מ-15,אין מידע,35,45.09,8.7,אדום,7763
ראש העין,52,20.63,252,37.42,5.81,צהוב,67337
ראשון לציון,172,18.09,951,37.16,6.02,כתום,255891
רהט,קטן מ-15,אין מידע,24,3.26,2.85,ירוק,73671
רחובות,99,17.68,560,38.30,6.08,כתום,146213
רכסים,קטן מ-15,אין מידע,20,15.16,5.91,צהוב,13195
רמלה,34,14.53,234,30.43,5.64,צהוב,76903
רמת גן,119,15.70,758,45.46,6.22,כתום,166746
רמת השרון,59,23.60,250,52.65,5.95,צהוב,47482
רמת ישי,קטן מ-15,אין מידע,34,43.06,5.75,צהוב,7896
רעננה,60,17.49,343,44.57,6.13,כתום,76958
שדרות,24,20.00,120,41.52,7.27,כתום,28899
שוהם,20,26.32,76,36.14,5.93,צהוב,21029
שלומי,קטן מ-15,אין מידע,22,32.66,4.74,צהוב,6736
שמשית,קטן מ-15,אין מידע,21,83.40,5.48,צהוב,2518
שערי תקווה,קטן מ-15,אין מידע,33,54.55,6.19,כתום,6049
שפרעם,קטן מ-15,אין מידע,37,8.73,4,ירוק,42400
תל אביב - יפו,394,16.62,2371,47.32,5.49,צהוב,501015
תל מונד,21,36.21,58,43.09,6.03,כתום,13461
תל שבע,קטן מ-15,אין מידע,20,9.29,5.17,צהוב,21531
