cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
ABU GHOSH,קטן מ-15,אין מידע,26,33.07,4.11,ירוק,7862
ABU SINAN,קטן מ-15,אין מידע,26,18.17,4.26,ירוק,14306
AFULA,קטן מ-15,אין מידע,43,7.56,4.98,צהוב,56844
AKKO,קטן מ-15,אין מידע,58,11.71,3.73,ירוק,49517
ALFE MENASHE,קטן מ-15,אין מידע,18,22.47,6.32,כתום,8011
ARAD,קטן מ-15,אין מידע,34,12.51,5.76,צהוב,27170
ARI'EL,קטן מ-15,אין מידע,22,10.74,6.01,כתום,20488
ASHDOD,61,18.83,324,14.32,5.37,צהוב,226329
ASHQELON,64,20.38,314,21.44,5.66,צהוב,146442
AZOR,קטן מ-15,אין מידע,28,21.17,5.46,צהוב,13228
BAT HEFER,קטן מ-15,אין מידע,21,39.79,7.21,כתום,5278
BAT YAM,17,8.67,196,15.34,5.01,צהוב,127772
BE'ER SHEVA,81,18.41,440,20.89,5.82,צהוב,210624
BE'ER YA'AQOV,קטן מ-15,אין מידע,40,13.88,5.29,צהוב,28818
BENE AYISH,קטן מ-15,אין מידע,17,24.63,6.25,כתום,6902
BENE BERAQ,קטן מ-15,אין מידע,42,2.02,2.6,ירוק,208031
BET SHE'AN,קטן מ-15,אין מידע,18,9.48,5.67,צהוב,18980
BET SHEMESH,קטן מ-15,אין מידע,60,4.54,3.76,ירוק,132210
BINYAMINA-GIV'AT ADA,קטן מ-15,אין מידע,49,30.68,6.43,כתום,15971
DIMONA,קטן מ-15,אין מידע,54,15.45,6,כתום,34954
ELAT,16,15.69,102,19.43,4.26,ירוק,52507
EVEN YEHUDA,קטן מ-15,אין מידע,39,27.79,5.9,צהוב,14036
GAN YAVNE,17,39.53,43,18.00,5.9,צהוב,23887
GANNE TIQWA,קטן מ-15,אין מידע,73,33.94,6.26,כתום,21508
GEDERA,31,31.96,97,33.67,6.98,כתום,28805
GIV'AT SHEMU'EL,קטן מ-15,אין מידע,67,24.60,6.57,כתום,27236
GIV'AT ZE'EV,קטן מ-15,אין מידע,20,10.41,4.95,צהוב,19205
GIV'ATAYIM,28,23.14,121,19.88,5.87,צהוב,60872
HADERA,24,15.69,153,15.47,4.98,צהוב,98928
HAIFA,82,13.06,628,22.04,5.72,צהוב,284981
HARISH,קטן מ-15,אין מידע,24,12.24,5.24,צהוב,19608
HERZLIYYA,33,12.64,261,26.31,6.11,כתום,99208
HOD HASHARON,38,26.57,143,22.08,5.9,צהוב,64755
HOLON,48,15.48,310,15.78,5.43,צהוב,196510
JERUSALEM,191,16.89,1131,11.87,4.73,צהוב,952916
KARMI'EL,קטן מ-15,אין מידע,74,16.02,5.57,צהוב,46190
KEFAR SAVA,39,13.31,293,28.82,6.1,כתום,101664
KEFAR WERADIM,קטן מ-15,אין מידע,19,34.58,6.64,כתום,5495
KEFAR YONA,קטן מ-15,אין מידע,50,19.13,6.31,כתום,26140
KOKHAV YA'IR,0,0,19,21.74,6.44,כתום,8738
LEHAVIM,קטן מ-15,אין מידע,23,34.63,6.07,כתום,6641
LOD,24,26.09,92,11.39,4.64,צהוב,80786
MA'ALE ADUMMIM,קטן מ-15,אין מידע,44,11.64,5.34,צהוב,37802
MA'ALOT-TARSHIHA,קטן מ-15,אין מידע,27,12.19,5.98,צהוב,22158
MAZKERET BATYA,קטן מ-15,אין מידע,24,15.90,4.07,ירוק,15095
METAR,קטן מ-15,אין מידע,29,29.11,6.61,כתום,9963
MEVASSERET ZIYYON,קטן מ-15,אין מידע,77,31.63,6.32,כתום,24347
MIGDAL HAEMEQ,קטן מ-15,אין מידע,24,9.31,4.23,ירוק,25790
MODI'IN-MAKKABBIM-RE'UT,62,24.12,257,27.13,6.7,כתום,94744
MUGHAR,קטן מ-15,אין מידע,24,10.31,4.79,צהוב,23271
NAHARIYYA,קטן מ-15,אין מידע,100,16.90,5.81,צהוב,59189
NAZARETH,20,35.71,56,7.20,3.81,ירוק,77734
NES ZIYYONA,33,28.95,114,22.56,6.46,כתום,50532
NESHER,קטן מ-15,אין מידע,36,15.03,5.13,צהוב,23947
NETANYA,55,15.41,357,15.97,5.32,צהוב,223562
NETIVOT,קטן מ-15,אין מידע,40,10.14,5.33,צהוב,39456
Nof Hagalil,17,21.25,80,19.07,5.3,צהוב,41950
OFAQIM,קטן מ-15,אין מידע,35,10.81,4.06,ירוק,32378
OMER,קטן מ-15,אין מידע,30,39.64,6.16,כתום,7569
OR AQIVA,קטן מ-15,אין מידע,22,11.33,5.34,צהוב,19417
