section,female,male,period
0-9,"{'amount': 284716, 'percentage': 8.8}","{'amount': 349599, 'percentage': 10.8}",שנה
0-9,"{'amount': 219612, 'percentage': 8}","{'amount': 278513, 'percentage': 10.1}",6 חודשים
0-9,"{'amount': 31198, 'percentage': 5.8}","{'amount': 39209, 'percentage': 7.3}",3 חודשים
0-9,"{'amount': 3520, 'percentage': 5.1}","{'amount': 4146, 'percentage': 6}",חודש אחרון
0-9,"{'amount': 342708, 'percentage': 8.4}","{'amount': 418020, 'percentage': 10.2}",מתחילת קורונה
10-19,"{'amount': 3878, 'percentage': 5.6}","{'amount': 3623, 'percentage': 5.2}",חודש אחרון
10-19,"{'amount': 322657, 'percentage': 9.9}","{'amount': 321830, 'percentage': 9.9}",שנה
10-19,"{'amount': 268741, 'percentage': 9.8}","{'amount': 269521, 'percentage': 9.8}",6 חודשים
10-19,"{'amount': 34709, 'percentage': 6.5}","{'amount': 34014, 'percentage': 6.4}",3 חודשים
10-19,"{'amount': 407836, 'percentage': 10}","{'amount': 418149, 'percentage': 10.2}",מתחילת קורונה
20-29,"{'amount': 266134, 'percentage': 8.2}","{'amount': 174308, 'percentage': 5.4}",שנה
20-29,"{'amount': 227713, 'percentage': 8.3}","{'amount': 145157, 'percentage': 5.3}",6 חודשים
20-29,"{'amount': 42017, 'percentage': 7.8}","{'amount': 27943, 'percentage': 5.2}",3 חודשים
20-29,"{'amount': 4262, 'percentage': 6.1}","{'amount': 2725, 'percentage': 3.9}",חודש אחרון
20-29,"{'amount': 350063, 'percentage': 8.6}","{'amount': 244868, 'percentage': 6}",מתחילת קורונה
30-39,"{'amount': 287083, 'percentage': 8.8}","{'amount': 186817, 'percentage': 5.7}",שנה
30-39,"{'amount': 246109, 'percentage': 8.9}","{'amount': 158161, 'percentage': 5.7}",6 חודשים
30-39,"{'amount': 47948, 'percentage': 9}","{'amount': 34310, 'percentage': 6.4}",3 חודשים
30-39,"{'amount': 5560, 'percentage': 8}","{'amount': 3896, 'percentage': 5.6}",חודש אחרון
30-39,"{'amount': 349540, 'percentage': 8.6}","{'amount': 239423, 'percentage': 5.9}",מתחילת קורונה
40-49,"{'amount': 254785, 'percentage': 7.8}","{'amount': 170740, 'percentage': 5.3}",שנה
40-49,"{'amount': 224782, 'percentage': 8.2}","{'amount': 147497, 'percentage': 5.4}",6 חודשים
40-49,"{'amount': 46778, 'percentage': 8.7}","{'amount': 31923, 'percentage': 6}",3 חודשים
40-49,"{'amount': 5719, 'percentage': 8.2}","{'amount': 3921, 'percentage': 5.6}",חודש אחרון
40-49,"{'amount': 308992, 'percentage': 7.6}","{'amount': 214772, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 167140, 'percentage': 5.1}","{'amount': 112190, 'percentage': 3.5}",שנה
50-59,"{'amount': 5288, 'percentage': 7.6}","{'amount': 3249, 'percentage': 4.7}",חודש אחרון
50-59,"{'amount': 150613, 'percentage': 5.5}","{'amount': 99243, 'percentage': 3.6}",6 חודשים
50-59,"{'amount': 37922, 'percentage': 7.1}","{'amount': 23969, 'percentage': 4.5}",3 חודשים
50-59,"{'amount': 205997, 'percentage': 5}","{'amount': 144890, 'percentage': 3.5}",מתחילת קורונה
60-69,"{'amount': 113116, 'percentage': 3.5}","{'amount': 80207, 'percentage': 2.5}",שנה
60-69,"{'amount': 102960, 'percentage': 3.7}","{'amount': 71917, 'percentage': 2.6}",6 חודשים
60-69,"{'amount': 31363, 'percentage': 5.9}","{'amount': 20692, 'percentage': 3.9}",3 חודשים
60-69,"{'amount': 5526, 'percentage': 7.9}","{'amount': 3479, 'percentage': 5}",חודש אחרון
60-69,"{'amount': 136941, 'percentage': 3.4}","{'amount': 102576, 'percentage': 2.5}",מתחילת קורונה
70-79,"{'amount': 59509, 'percentage': 1.8}","{'amount': 48051, 'percentage': 1.5}",שנה
70-79,"{'amount': 19792, 'percentage': 3.7}","{'amount': 15551, 'percentage': 2.9}",3 חודשים
70-79,"{'amount': 4235, 'percentage': 6.1}","{'amount': 3245, 'percentage': 4.7}",חודש אחרון
70-79,"{'amount': 54099, 'percentage': 2}","{'amount': 43557, 'percentage': 1.6}",6 חודשים
70-79,"{'amount': 71515, 'percentage': 1.8}","{'amount': 59219, 'percentage': 1.4}",מתחילת קורונה
80-89,"{'amount': 24538, 'percentage': 0.8}","{'amount': 17559, 'percentage': 0.5}",שנה
80-89,"{'amount': 21838, 'percentage': 0.8}","{'amount': 15513, 'percentage': 0.6}",6 חודשים
80-89,"{'amount': 7454, 'percentage': 1.4}","{'amount': 5541, 'percentage': 1}",3 חודשים
80-89,"{'amount': 1565, 'percentage': 2.2}","{'amount': 1191, 'percentage': 1.7}",חודש אחרון
80-89,"{'amount': 31770, 'percentage': 0.8}","{'amount': 22594, 'percentage': 0.6}",מתחילת קורונה
90+,"{'amount': 7053, 'percentage': 0.2}","{'amount': 3710, 'percentage': 0.1}",שנה
90+,"{'amount': 6236, 'percentage': 0.2}","{'amount': 3267, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 1963, 'percentage': 0.4}","{'amount': 1056, 'percentage': 0.2}",3 חודשים
90+,"{'amount': 423, 'percentage': 0.6}","{'amount': 206, 'percentage': 0.3}",חודש אחרון
90+,"{'amount': 9850, 'percentage': 0.2}","{'amount': 4990, 'percentage': 0.1}",מתחילת קורונה
