cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Sinan,קטן מ-15,אין מידע,16,11.18,4.43,ירוק,14306
Afula,18,16.22,111,19.53,6.22,כתום,56844
Akko,קטן מ-15,אין מידע,80,16.16,5.41,צהוב,49517
Arad,קטן מ-15,אין מידע,18,6.62,4.75,צהוב,27170
Ari'el,קטן מ-15,אין מידע,27,13.18,5.85,צהוב,20488
Ashdod,35,17.24,203,8.97,5.71,צהוב,226329
Ashqelon,54,24.55,220,15.02,6.35,כתום,146442
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,24,7.88,3.6,ירוק,30448
Bat Yam,קטן מ-15,אין מידע,145,11.35,5.77,צהוב,127772
Be'er Sheva,71,21.39,332,15.76,6.24,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,26,9.02,5.42,צהוב,28818
Bene Beraq,קטן מ-15,אין מידע,32,1.54,1.86,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,23,12.12,7.42,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,26,1.97,2.89,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,16,10.02,5.77,צהוב,15971
Deir Al-Asad,קטן מ-15,אין מידע,19,14.95,4.95,צהוב,12710
Deir Hanna,קטן מ-15,אין מידע,19,18.17,4.46,ירוק,10459
Dimona,קטן מ-15,אין מידע,33,9.44,5.69,צהוב,34954
Elat,קטן מ-15,אין מידע,41,7.81,6.69,כתום,52507
Even Yehuda,קטן מ-15,אין מידע,32,22.80,9.64,אדום,14036
Gan Yavne,קטן מ-15,אין מידע,19,7.95,7,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,38,17.67,7.54,אדום,21508
Gedera,קטן מ-15,אין מידע,43,14.93,5.79,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,29,10.65,5.8,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,99,16.26,7.46,כתום,60872
Hadera,28,18.54,151,15.26,7.01,כתום,98928
Haifa,50,10.87,460,16.14,6.36,כתום,284981
Harish,קטן מ-15,אין מידע,17,8.67,7.96,אדום,19608
Herzliyya,17,11.89,143,14.41,6.24,כתום,99208
Hod Hasharon,30,29.70,101,15.60,6.74,כתום,64755
Holon,48,19.51,246,12.52,6.63,כתום,196510
Jerusalem,44,10.92,403,4.23,4.54,צהוב,952916
Judeide-Maker,קטן מ-15,אין מידע,16,7.50,4.28,ירוק,21331
Kafar Qara,קטן מ-15,אין מידע,21,10.86,2.55,ירוק,19330
Karmi'el,40,30.08,133,28.79,8.68,אדום,46190
Kefar Sava,28,15.82,177,17.41,6.33,כתום,101664
Kefar Tavor,קטן מ-15,אין מידע,22,49.99,5.92,צהוב,4401
Kefar Yona,קטן מ-15,אין מידע,39,14.92,8.83,אדום,26140
Lehavim,קטן מ-15,אין מידע,21,31.62,9.64,אדום,6641
Lod,קטן מ-15,אין מידע,52,6.44,4.03,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,29,7.67,6.68,כתום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,23,10.38,4.53,צהוב,22158
Mevasseret Ziyyon,קטן מ-15,אין מידע,39,16.02,4.77,צהוב,24347
Migdal Haemeq,קטן מ-15,אין מידע,50,19.39,8.22,אדום,25790
Modi'in-Makkabbim-Re'ut,33,22.30,148,15.62,7.81,אדום,94744
Mughar,קטן מ-15,אין מידע,18,7.73,4.61,צהוב,23271
Nahariyya,18,16.36,110,18.58,6.88,כתום,59189
Nazareth,15,28.85,52,6.69,4.33,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,65,12.86,5.65,צהוב,50532
Nesher,קטן מ-15,אין מידע,39,16.29,7.57,אדום,23947
Netanya,49,15.51,316,14.13,5.78,צהוב,223562
Netivot,קטן מ-15,אין מידע,23,5.83,3.97,ירוק,39456
Nof Hagalil,קטן מ-15,אין מידע,76,18.12,6.91,כתום,41950
Omer,קטן מ-15,אין מידע,26,34.35,7.4,כתום,7569
Or Aqiva,קטן מ-15,אין מידע,17,8.76,4.63,צהוב,19417
Or Yehuda,קטן מ-15,אין מידע,38,10.39,5.21,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,53,12.14,6.53,כתום,43646
Petah Tiqwa,68,19.10,356,14.22,6.15,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,23,10.13,6.28,כתום,22711
Qiryat Atta,קטן מ-15,אין מידע,81,13.66,6.77,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,77,18.49,7.75,אדום,41645
Qiryat Gat,קטן מ-15,אין מידע,51,8.71,5.82,צהוב,58550
Qiryat Motzkin,18,22.50,80,17.60,5.71,צהוב,45461
Qiryat Ono,18,24.00,75,18.39,7.35,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,31,13.80,5.86,צהוב,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,45,24.64,7.76,אדום,18266
Qiryat Yam,קטן מ-15,אין מידע,91,23.10,7.44,כתום,39389
Ra'annana,23,16.31,141,18.32,8.07,אדום,76958
Ramat Gan,23,12.71,181,10.85,6.05,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,70,14.74,6.46,כתום,47482
Ramla,17,29.82,57,7.41,3.93,ירוק,76903
Rehovot,30,17.44,172,11.76,5.9,צהוב,146213
Rishon Leziyyon,64,17.30,370,14.46,6.42,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,74,10.99,6.07,כתום,67337
Sakhnin,קטן מ-15,אין מידע,18,5.59,4.02,ירוק,32220
Sederot,קטן מ-15,אין מידע,29,10.03,4.88,צהוב,28899
Shefar'am,קטן מ-15,אין מידע,29,6.84,3.32,ירוק,42400
Shoham,קטן מ-15,אין מידע,27,12.84,7.13,כתום,21029
Tamra,קטן מ-15,אין מידע,16,4.59,2.35,ירוק,34859
Tayibe,קטן מ-15,אין מידע,24,5.38,4.42,ירוק,44582
Tel Aviv - Yafo,71,13.05,544,10.86,5.78,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,21,15.60,5.62,צהוב,13461
Tiberias,קטן מ-15,אין מידע,78,17.07,8.43,אדום,45686
Tirat Karmel,קטן מ-15,אין מידע,54,22.24,8.37,אדום,24285
Tire,קטן מ-15,אין מידע,17,6.30,4.66,צהוב,26972
Umm Al-Fahm,קטן מ-15,אין מידע,39,6.88,2.95,ירוק,56713
Yavne,קטן מ-15,אין מידע,56,11.25,4.91,צהוב,49759
Yehud,קטן מ-15,אין מידע,42,14.00,5.78,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,41,17.04,7.98,אדום,24061
Zefat,קטן מ-15,אין מידע,17,4.67,4.32,ירוק,36423
Zikhron Ya'aqov,קטן מ-15,אין מידע,35,14.89,7.13,כתום,23503
