actualSick,city,patientDiffPopulationForTenThousands,sickCount,status,testLast7Days,verifiedLast7Days
3414,ירושלים,37,16783,"נדרשים הסברה, בדיקות ואכיפת בידוד",14842,1327
1085,בני ברק,54,9340,"נדרשים הסברה, בדיקות ואכיפת בידוד",3670,470
871,מודיעין עילית,113,3245,"נדרשים הסברה, בדיקות ואכיפת בידוד",2883,379
294,רהט,44,849,"נדרשים הסברה, בדיקות ואכיפת בידוד",1113,166
239,טירה,90,447,"נדרשים הסברה, בדיקות ואכיפת בידוד",962,163
214,כפר קאסם,89,503,"נדרשים הסברה, בדיקות ואכיפת בידוד",593,122
189,עילוט,225,208,"נדרשים הסברה, בדיקות ואכיפת בידוד",312,65
67,כפר ברא,177,100,"נדרשים הסברה, בדיקות ואכיפת בידוד",157,49
42,דאלית אל-כרמל,24,59,"נדרשים הסברה, בדיקות ואכיפת בידוד",242,42
28,תפרח,129,62,"נדרשים הסברה, בדיקות ואכיפת בידוד",83,28
23,עמנואל,55,82,"נדרשים הסברה, בדיקות ואכיפת בידוד",35,11-14
22,עוזייר,67,22,"נדרשים הסברה, בדיקות ואכיפת בידוד",76,21
18,עספיא,15,42,"נדרשים הסברה, בדיקות ואכיפת בידוד",139,16
 קטן מ-15 ,גבעת ברנר,47,17,"נדרשים הסברה, בדיקות ואכיפת בידוד",30,11-14
 קטן מ-15 ,כפר תבור,23,25,"נדרשים הסברה, בדיקות ואכיפת בידוד",75,6-10
879,תל אביב - יפו,19,4588,נדרשת הגדלה של מספר הבדיקות,5872,265
647,אשדוד,29,3380,נדרשת הגדלה של מספר הבדיקות,3837,322
306,בית שמש,24,2659,נדרשת הגדלה של מספר הבדיקות,1197,106
219,נתיבות,57,677,נדרשת הגדלה של מספר הבדיקות,607,101
208,אלעד,44,1725,נדרשת הגדלה של מספר הבדיקות,668,89
194,אום אל-פחם,35,560,נדרשת הגדלה של מספר הבדיקות,838,112
185,סח'נין,57,266,נדרשת הגדלה של מספר הבדיקות,1109,112
164,אור יהודה,47,732,נדרשת הגדלה של מספר הבדיקות,754,95
126,ג'דיידה-מכר,61,161,נדרשת הגדלה של מספר הבדיקות,607,88
83,עין מאהל,61,255,נדרשת הגדלה של מספר הבדיקות,134,22
80,עין נקובא,229,114,נדרשת הגדלה של מספר הבדיקות,300,27
79,בית ג'ן,66,113,נדרשת הגדלה של מספר הבדיקות,472,58
60,חריש,42,132,נדרשת הגדלה של מספר הבדיקות,235,41
35,יאנוח-ג'ת,53,43,נדרשת הגדלה של מספר הבדיקות,636,30
 קטן מ-15 ,לפיד,47,19,נדרשת הגדלה של מספר הבדיקות,41,6-10
 קטן מ-15 ,רבבה,44,31,נדרשת הגדלה של מספר הבדיקות,27,1-5
476,נתניה,22,1781,"נדרשת הידברות, הסברה ואכיפה",3780,235
417,פתח תקווה,17,2413,"נדרשת הידברות, הסברה ואכיפה",4052,183
393,באר שבע,20,1657,"נדרשת הידברות, הסברה ואכיפה",3204,145
333,חולון,18,1743,"נדרשת הידברות, הסברה ואכיפה",2421,133
322,חיפה,12,1501,"נדרשת הידברות, הסברה ואכיפה",4437,146
282,ראשון לציון,12,1621,"נדרשת הידברות, הסברה ואכיפה",3517,124
263,אשקלון,19,1274,"נדרשת הידברות, הסברה ואכיפה",2408,61
245,נצרת,31,556,"נדרשת הידברות, הסברה ואכיפה",611,32
244,רמלה,32,1132,"נדרשת הידברות, הסברה ואכיפה",1294,124
240,רחובות,17,1237,"נדרשת הידברות, הסברה ואכיפה",1736,103
220,ירכא,141,393,"נדרשת הידברות, הסברה ואכיפה",1689,102
213,בת ים,16,1324,"נדרשת הידברות, הסברה ואכיפה",1734,83
201,רמת גן,14,1169,"נדרשת הידברות, הסברה ואכיפה",2668,69
199,טייבה,45,810,"נדרשת הידברות, הסברה ואכיפה",1029,83
183,לוד,24,1266,"נדרשת הידברות, הסברה ואכיפה",1085,78
183,חדרה,19,647,"נדרשת הידברות, הסברה ואכיפה",1955,77
165,קרית גת,29,829,"נדרשת הידברות, הסברה ואכיפה",972,61
160,ראש העין,27,624,"נדרשת הידברות, הסברה ואכיפה",1039,63
158,טבריה,35,771,"נדרשת הידברות, הסברה ואכיפה",821,62
148,ביתר עילית,24,2196,"נדרשת הידברות, הסברה ואכיפה",497,43
145,קלנסווה,63,834,"נדרשת הידברות, הסברה ואכיפה",608,54
138,רעננה,18,670,"נדרשת הידברות, הסברה ואכיפה",1560,51
137,מודיעין-מכבים-רעות,16,687,"נדרשת הידברות, הסברה ואכיפה",1087,66
118,קרית אתא,20,427,"נדרשת הידברות, הסברה ואכיפה",1025,56
114,כפר סבא,12,511,"נדרשת הידברות, הסברה ואכיפה",1586,47
112,צפת,31,376,"נדרשת הידברות, הסברה ואכיפה",413,38
109,עכו,21,253,"נדרשת הידברות, הסברה ואכיפה",1119,45
107,נהריה,18,414,"נדרשת הידברות, הסברה ואכיפה",1195,27
105,קרית מלאכי,43,617,"נדרשת הידברות, הסברה ואכיפה",304,42
104,הרצליה,11,650,"נדרשת הידברות, הסברה ואכיפה",1484,34
97,יבנה,21,419,"נדרשת הידברות, הסברה ואכיפה",498,50
93,מעלה עירון,62,153,"נדרשת הידברות, הסברה ואכיפה",335,46
88,באקה אל-גרביה,30,484,"נדרשת הידברות, הסברה ואכיפה",385,17
85,מעלה אדומים,23,336,"נדרשת הידברות, הסברה ואכיפה",610,40
84,יפיע,44,185,"נדרשת הידברות, הסברה ואכיפה",185,6-10
82,קרית ביאליק,21,214,"נדרשת הידברות, הסברה ואכיפה",487,26
79,שפרעם,19,156,"נדרשת הידברות, הסברה ואכיפה",699,36
74,כפר מנדא,36,194,"נדרשת הידברות, הסברה ואכיפה",194,22
74,נס ציונה,16,367,"נדרשת הידברות, הסברה ואכיפה",546,30
73,כרמיאל,16,195,"נדרשת הידברות, הסברה ואכיפה",688,37
70,פרדס חנה-כרכור,17,253,"נדרשת הידברות, הסברה ואכיפה",622,19
69,מג'ד אל-כרום,45,118,"נדרשת הידברות, הסברה ואכיפה",520,41
67,אופקים,21,320,"נדרשת הידברות, הסברה ואכיפה",387,29
66,נוף הגליל,15,164,"נדרשת הידברות, הסברה ואכיפה",539,21
64,הוד השרון,11,324,"נדרשת הידברות, הסברה ואכיפה",991,18
63,רכסים,51,332,"נדרשת הידברות, הסברה ואכיפה",206,22
63,באר יעקב,24,222,"נדרשת הידברות, הסברה ואכיפה",301,23
63,ג'ת,52,208,"נדרשת הידברות, הסברה ואכיפה",271,38
62,אכסאל,42,139,"נדרשת הידברות, הסברה ואכיפה",186,25
62,דייר אל-אסד,49,248,"נדרשת הידברות, הסברה ואכיפה",224,11-14
60,חורפיש,94,72,"נדרשת הידברות, הסברה ואכיפה",257,17
60,עפולה,11,223,"נדרשת הידברות, הסברה ואכיפה",589,24
59,רמת השרון,13,297,"נדרשת הידברות, הסברה ואכיפה",667,24
57,כפר קרע,30,284,"נדרשת הידברות, הסברה ואכיפה",311,30
55,קרית אונו,15,283,"נדרשת הידברות, הסברה ואכיפה",485,22
54,ערערה,27,160,"נדרשת הידברות, הסברה ואכיפה",375,30
53,גבעת זאב,28,320,"נדרשת הידברות, הסברה ואכיפה",224,19
51,כפר כנא,22,105,"נדרשת הידברות, הסברה ואכיפה",283,17
51,ריינה,31,78,"נדרשת הידברות, הסברה ואכיפה",162,19
50,בית שאן,26,219,"נדרשת הידברות, הסברה ואכיפה",199,24
