amount,date
579,2020-08-15T00:00:00.000Z
771,2020-08-16T00:00:00.000Z
1214,2020-08-17T00:00:00.000Z
1168,2020-08-18T00:00:00.000Z
1125,2020-08-19T00:00:00.000Z
942,2020-08-20T00:00:00.000Z
548,2020-08-21T00:00:00.000Z
