averageInfected,begin_date,end_date,isCurrentWeek
70569,2022-01-16T00:00:00.000Z,2022-01-22T00:00:00.000Z,False
67632,2022-01-23T00:00:00.000Z,2022-01-29T00:00:00.000Z,False
54558,2022-01-30T00:00:00.000Z,2022-02-05T00:00:00.000Z,False
52611,2022-02-06T00:00:00.000Z,2022-02-07T00:00:00.000Z,True
