cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,21,45.17,4.81,צהוב,4649
אבו גוש,קטן מ-15,אין מידע,33,41.97,5.27,צהוב,7862
אבו סנאן,קטן מ-15,אין מידע,23,16.08,3.97,ירוק,14306
אבן יהודה,קטן מ-15,אין מידע,62,44.17,5.76,צהוב,14036
אופקים,22,26.83,82,25.33,6.47,כתום,32378
אור יהודה,קטן מ-15,אין מידע,69,18.86,5.48,צהוב,36587
אור עקיבא,קטן מ-15,אין מידע,38,19.57,4.96,צהוב,19417
אורנית,קטן מ-15,אין מידע,20,22.20,5.27,צהוב,9010
אזור,קטן מ-15,אין מידע,41,30.99,6.34,כתום,13228
אילת,30,18.75,160,30.47,6.32,כתום,52507
אלעד,קטן מ-15,אין מידע,20,4.07,3.69,ירוק,49179
אלפי מנשה,קטן מ-15,אין מידע,17,21.22,6.77,כתום,8011
אלקנה,קטן מ-15,אין מידע,24,60.62,8.43,אדום,3959
אעבלין,קטן מ-15,אין מידע,16,11.84,4.39,ירוק,13515
אפרת,קטן מ-15,אין מידע,21,18.39,6.12,כתום,11420
אריאל,קטן מ-15,אין מידע,66,32.21,7.19,כתום,20488
אשדוד,85,17.45,487,21.52,5.98,צהוב,226329
אשקלון,98,18.08,542,37.01,6.72,כתום,146442
באר יעקב,28,32.18,87,30.19,6.09,כתום,28818
באר שבע,146,17.74,823,39.07,6.32,כתום,210624
בית ג'ן,קטן מ-15,אין מידע,16,13.15,3.94,ירוק,12169
בית דגן,קטן מ-15,אין מידע,18,24.66,5.59,צהוב,7298
בית שאן,קטן מ-15,אין מידע,60,31.61,5.64,צהוב,18980
בית שמש,25,26.32,95,7.19,4.4,ירוק,132210
בני ברק,קטן מ-15,אין מידע,89,4.28,4.72,צהוב,208031
"בני עי""ש",קטן מ-15,אין מידע,20,28.98,6.52,כתום,6902
בנימינה-גבעת עדה,16,30.77,52,32.56,5.99,צהוב,15971
בת ים,63,14.96,421,32.95,5.75,צהוב,127772
גבעת זאב,קטן מ-15,אין מידע,28,14.58,5.18,צהוב,19205
גבעת שמואל,16,17.20,93,34.15,6.63,כתום,27236
גבעתיים,35,18.13,193,31.71,6.02,כתום,60872
גדרה,34,35.42,96,33.33,6.48,כתום,28805
גן יבנה,18,27.69,65,27.21,6.46,כתום,23887
גני תקווה,19,26.03,73,33.94,5.59,צהוב,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,21,11.76,3.72,ירוק,17862
דימונה,26,27.08,96,27.46,5.69,צהוב,34954
הוד השרון,37,18.69,198,30.58,5.46,צהוב,64755
הרצליה,68,16.75,406,40.92,6.09,כתום,99208
זכרון יעקב,18,21.18,85,36.17,5.96,צהוב,23503
חדרה,39,17.03,229,23.15,6.08,כתום,98928
חולון,67,13.11,511,26.00,5.97,צהוב,196510
חיפה,124,12.25,1012,35.51,5.98,צהוב,284981
חריש,קטן מ-15,אין מידע,44,22.44,6.12,כתום,19608
טבריה,15,12.10,124,27.14,5.53,צהוב,45686
טירת כרמל,קטן מ-15,אין מידע,79,32.53,6.32,כתום,24285
יבנה,26,23.85,109,21.91,5.76,צהוב,49759
יהוד,18,18.00,100,33.33,6.03,כתום,30003
יקנעם עילית,קטן מ-15,אין מידע,78,32.42,6.69,כתום,24061
ירוחם,קטן מ-15,אין מידע,24,22.47,5.79,צהוב,10680
ירושלים,241,16.55,1456,15.28,4.94,צהוב,952916
כוכב יאיר,קטן מ-15,אין מידע,35,40.05,7.53,אדום,8738
כפר ורדים,קטן מ-15,אין מידע,16,29.12,6.07,כתום,5495
כפר יאסיף,קטן מ-15,אין מידע,18,17.56,5.07,צהוב,10249
כפר יונה,15,25.86,58,22.19,5.96,צהוב,26140
כפר סבא,62,16.94,366,36.00,6.11,כתום,101664
כפר תבור,קטן מ-15,אין מידע,23,52.26,6.43,כתום,4401
כרמיאל,קטן מ-15,אין מידע,128,27.71,6.09,כתום,46190
להבים,קטן מ-15,אין מידע,30,45.17,5.96,צהוב,6641
לוד,34,22.67,150,18.57,5.35,צהוב,80786
מבשרת ציון,25,19.38,129,52.98,5.89,צהוב,24347
מגאר,קטן מ-15,אין מידע,23,9.88,3.99,ירוק,23271
מגדל העמק,קטן מ-15,אין מידע,64,24.82,5.28,צהוב,25790
מודיעין-מכבים-רעות,63,21.28,296,31.24,5.85,צהוב,94744
מזכרת בתיה,16,29.63,54,35.77,6.49,כתום,15095
מיתר,16,38.10,42,42.16,7.44,כתום,9963
מעיליא,קטן מ-15,אין מידע,21,64.71,6.3,כתום,3245
מעלה אדומים,קטן מ-15,אין מידע,82,21.69,6.01,כתום,37802
מעלות-תרשיחא,קטן מ-15,אין מידע,37,16.70,5.98,צהוב,22158
נהריה,35,25.36,138,23.32,6.18,כתום,59189
נוף הגליל,18,17.48,103,24.55,5.08,צהוב,41950
נס ציונה,34,26.98,126,24.93,5.86,צהוב,50532
נצרת,קטן מ-15,אין מידע,92,11.84,5.28,צהוב,77734
נשר,קטן מ-15,אין מידע,56,23.38,6.05,כתום,23947
נתיבות,קטן מ-15,אין מידע,49,12.42,5.39,צהוב,39456
נתניה,82,17.30,474,21.20,5.3,צהוב,223562
סביון,קטן מ-15,אין מידע,16,39.56,5.42,צהוב,4045
סח'נין,קטן מ-15,אין מידע,19,5.90,3.8,ירוק,32220
עומר,קטן מ-15,אין מידע,24,31.71,5.99,צהוב,7569
עכו,16,13.33,120,24.23,5.93,צהוב,49517
עפולה,16,12.21,131,23.05,5.74,צהוב,56844
עראבה,קטן מ-15,אין מידע,18,6.85,5.2,צהוב,26274
ערד,קטן מ-15,אין מידע,65,23.92,5.45,צהוב,27170
עתלית,קטן מ-15,אין מידע,23,23.67,4.54,צהוב,9716
פרדס חנה-כרכור,20,20.00,100,22.91,6.07,כתום,43646
פרדסיה,קטן מ-15,אין מידע,24,36.11,6.53,כתום,6647
פתח תקווה,147,19.55,752,30.03,6.05,כתום,250427
צור הדסה,קטן מ-15,אין מידע,30,25.92,5.59,צהוב,11575
צור יצחק,קטן מ-15,אין מידע,22,33.41,5.5,צהוב,6585
צפת,קטן מ-15,אין מידע,49,13.45,5.58,צהוב,36423
קדימה-צורן,30,44.12,68,29.94,6.39,כתום,22711
קצרין,קטן מ-15,אין מידע,25,33.30,7.8,אדום,7507
קרית אונו,34,22.08,154,37.77,5.91,צהוב,40778
קרית אתא,23,18.25,126,21.25,6.2,כתום,59291
קרית ביאליק,24,18.05,133,31.94,6.29,כתום,41645
קרית גת,18,14.75,122,20.84,6.15,כתום,58550
קרית טבעון,קטן מ-15,אין מידע,45,24.64,5.46,צהוב,18266
קרית ים,17,16.50,103,26.15,6.49,כתום,39389
קרית מוצקין,16,12.12,132,29.04,6.62,כתום,45461
קרית מלאכי,קטן מ-15,אין מידע,57,23.41,5.96,צהוב,24346
קרית עקרון,קטן מ-15,אין מידע,31,28.09,6.47,כתום,11034
קרית שמונה,קטן מ-15,אין מידע,84,37.38,6.92,כתום,22470
ראמה,קטן מ-15,אין מידע,26,33.49,6.49,כתום,7763
ראש העין,29,16.67,174,25.84,5.86,צהוב,67337
ראשון לציון,110,16.52,666,26.03,5.75,צהוב,255891
רהט,קטן מ-15,אין מידע,21,2.85,1.25,ירוק,73671
רחובות,97,22.35,434,29.68,5.95,צהוב,146213
ריינה,קטן מ-15,אין מידע,20,10.45,4.18,ירוק,19134
רמלה,26,15.48,168,21.85,5.85,צהוב,76903
רמת גן,80,14.90,537,32.20,5.86,צהוב,166746
רמת השרון,40,21.86,183,38.54,5.53,צהוב,47482
רמת ישי,קטן מ-15,אין מידע,26,32.93,5.19,צהוב,7896
רעננה,57,18.10,315,40.93,6.54,כתום,76958
שדרות,23,19.66,117,40.49,6.45,כתום,28899
שוהם,קטן מ-15,אין מידע,67,31.86,5.95,צהוב,21029
שלומי,קטן מ-15,אין מידע,18,26.72,6.38,כתום,6736
שפרעם,קטן מ-15,אין מידע,39,9.20,4.58,צהוב,42400
תל אביב - יפו,273,15.23,1792,35.77,5.75,צהוב,501015
תל מונד,קטן מ-15,אין מידע,39,28.97,5.94,צהוב,13461
