section,female,male,period
0-9,"{'amount': 108080, 'percentage': 8.1}","{'amount': 143716, 'percentage': 10.8}",3 חודשים
0-9,"{'amount': 280506, 'percentage': 8.8}","{'amount': 348155, 'percentage': 10.9}",שנה
0-9,"{'amount': 217329, 'percentage': 8}","{'amount': 279052, 'percentage': 10.3}",6 חודשים
0-9,"{'amount': 9153, 'percentage': 5.2}","{'amount': 11870, 'percentage': 6.8}",חודש אחרון
0-9,"{'amount': 338351, 'percentage': 8.4}","{'amount': 416550, 'percentage': 10.3}",מתחילת קורונה
10-19,"{'amount': 112618, 'percentage': 8.5}","{'amount': 120744, 'percentage': 9.1}",3 חודשים
10-19,"{'amount': 318616, 'percentage': 10}","{'amount': 320411, 'percentage': 10}",שנה
10-19,"{'amount': 266352, 'percentage': 9.8}","{'amount': 269466, 'percentage': 9.9}",6 חודשים
10-19,"{'amount': 8336, 'percentage': 4.8}","{'amount': 8629, 'percentage': 4.9}",חודש אחרון
10-19,"{'amount': 403369, 'percentage': 10}","{'amount': 416764, 'percentage': 10.3}",מתחילת קורונה
20-29,"{'amount': 98767, 'percentage': 7.4}","{'amount': 63251, 'percentage': 4.8}",3 חודשים
20-29,"{'amount': 262476, 'percentage': 8.2}","{'amount': 172872, 'percentage': 5.4}",שנה
20-29,"{'amount': 224850, 'percentage': 8.3}","{'amount': 143960, 'percentage': 5.3}",6 חודשים
20-29,"{'amount': 11401, 'percentage': 6.5}","{'amount': 8020, 'percentage': 4.6}",חודש אחרון
20-29,"{'amount': 346174, 'percentage': 8.6}","{'amount': 243584, 'percentage': 6}",מתחילת קורונה
30-39,"{'amount': 119786, 'percentage': 9}","{'amount': 78121, 'percentage': 5.9}",3 חודשים
30-39,"{'amount': 282834, 'percentage': 8.8}","{'amount': 184159, 'percentage': 5.8}",שנה
30-39,"{'amount': 242753, 'percentage': 8.9}","{'amount': 155969, 'percentage': 5.7}",6 חודשים
30-39,"{'amount': 15715, 'percentage': 9}","{'amount': 11342, 'percentage': 6.5}",חודש אחרון
30-39,"{'amount': 345186, 'percentage': 8.6}","{'amount': 236770, 'percentage': 5.9}",מתחילת קורונה
40-49,"{'amount': 111516, 'percentage': 8.4}","{'amount': 73040, 'percentage': 5.5}",3 חודשים
40-49,"{'amount': 250674, 'percentage': 7.8}","{'amount': 167740, 'percentage': 5.2}",שנה
40-49,"{'amount': 221258, 'percentage': 8.1}","{'amount': 144960, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 15045, 'percentage': 8.6}","{'amount': 10518, 'percentage': 6}",חודש אחרון
40-49,"{'amount': 304797, 'percentage': 7.6}","{'amount': 211740, 'percentage': 5.2}",מתחילת קורונה
50-59,"{'amount': 78144, 'percentage': 5.9}","{'amount': 49420, 'percentage': 3.7}",3 חודשים
50-59,"{'amount': 163391, 'percentage': 5.1}","{'amount': 109795, 'percentage': 3.4}",שנה
50-59,"{'amount': 147089, 'percentage': 5.4}","{'amount': 97036, 'percentage': 3.6}",6 חודשים
50-59,"{'amount': 13190, 'percentage': 7.6}","{'amount': 8354, 'percentage': 4.8}",חודש אחרון
50-59,"{'amount': 202179, 'percentage': 5}","{'amount': 142478, 'percentage': 3.5}",מתחילת קורונה
60-69,"{'amount': 54976, 'percentage': 4.1}","{'amount': 36056, 'percentage': 2.7}",3 חודשים
60-69,"{'amount': 109221, 'percentage': 3.4}","{'amount': 77624, 'percentage': 2.4}",שנה
60-69,"{'amount': 99275, 'percentage': 3.7}","{'amount': 69424, 'percentage': 2.6}",6 חודשים
60-69,"{'amount': 12562, 'percentage': 7.2}","{'amount': 8192, 'percentage': 4.7}",חודש אחרון
60-69,"{'amount': 132981, 'percentage': 3.3}","{'amount': 100003, 'percentage': 2.5}",מתחילת קורונה
70-79,"{'amount': 29957, 'percentage': 2.3}","{'amount': 23059, 'percentage': 1.7}",3 חודשים
70-79,"{'amount': 56588, 'percentage': 1.8}","{'amount': 45628, 'percentage': 1.4}",שנה
70-79,"{'amount': 51258, 'percentage': 1.9}","{'amount': 41207, 'percentage': 1.5}",6 חודשים
70-79,"{'amount': 8337, 'percentage': 4.8}","{'amount': 6531, 'percentage': 3.7}",חודש אחרון
70-79,"{'amount': 68580, 'percentage': 1.7}","{'amount': 56774, 'percentage': 1.4}",מתחילת קורונה
80-89,"{'amount': 12112, 'percentage': 0.9}","{'amount': 8442, 'percentage': 0.6}",3 חודשים
80-89,"{'amount': 23617, 'percentage': 0.7}","{'amount': 16650, 'percentage': 0.5}",שנה
80-89,"{'amount': 20925, 'percentage': 0.8}","{'amount': 14654, 'percentage': 0.5}",6 חודשים
80-89,"{'amount': 3431, 'percentage': 2}","{'amount': 2460, 'percentage': 1.4}",חודש אחרון
80-89,"{'amount': 30842, 'percentage': 0.8}","{'amount': 21665, 'percentage': 0.5}",מתחילת קורונה
90+,"{'amount': 3291, 'percentage': 0.2}","{'amount': 1766, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 6840, 'percentage': 0.2}","{'amount': 3538, 'percentage': 0.1}",שנה
90+,"{'amount': 6021, 'percentage': 0.2}","{'amount': 3101, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 935, 'percentage': 0.5}","{'amount': 505, 'percentage': 0.3}",חודש אחרון
90+,"{'amount': 9629, 'percentage': 0.2}","{'amount': 4818, 'percentage': 0.1}",מתחילת קורונה
