instituteDesc,occupancy,gOccupancy,occupancyDate
Assaf Harofeh Medical Center  ,82.2,68.5,2022-08-14T00:00:00.000Z
Rambam                        ,93.4,89.5,2022-08-14T00:00:00.000Z
Shmuel Harofe                 ,97.2,83.9,2022-08-14T00:00:00.000Z
