name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,96.64556884765625,9
יוספטל,,43.07692337036133,1
שמיר,,60.9427604675293,11
וולפסון,,59.15080642700195,3
זיו צפת,,73.19884490966797,11
הלל יפה,,75.92233276367188,5
נהריה,,75.656982421875,9
ברזילי,,72.33333587646484,3
פוריה,,51.83098602294922,4
סוראסקי,,96.92570495605469,11
בני ציון,,74.13394927978516,8
רבין ק. בילינסון,,80.71855926513672,6
סורוקה,,70.54734802246094,2
מאיר,,78.7917709350586,14
קפלן,,107.4007186889648,9
"רמב""ם",,85.46392059326172,44
הכרמל,,71.77914428710938,10
השרון ק. גולדה,,42.32365036010742,2
הדסה עין כרם,,100.661376953125,21
הסקוטי,,93.23308563232422,7
המשפחה הקדושה,,,0
סנט ג'וזף,,,3
שערי צדק,,92.26044464111328,17
אל מקאסד,,,0
לניאדו,,79.10863494873047,1
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,95.84664916992188,3
אסותא אשדוד,,,0
שניידר,,,0
סנט וינסנט,,,0
המרכזי בעמק,,73.62068939208984,16
