cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,25,53.78,5.99,צהוב,4649
אבו גוש,קטן מ-15,אין מידע,47,59.78,6.72,כתום,7862
אבו סנאן,קטן מ-15,אין מידע,44,30.76,5.08,צהוב,14306
אבן יהודה,21,16.03,131,93.33,7.97,אדום,14036
אום אל-פחם,קטן מ-15,אין מידע,28,4.94,3.5,ירוק,56713
אופקים,37,24.50,151,46.64,8.41,אדום,32378
אור יהודה,37,19.47,190,51.93,7.04,כתום,36587
אור עקיבא,23,18.40,125,64.38,7.99,אדום,19417
אורנית,קטן מ-15,אין מידע,61,67.70,8.36,אדום,9010
אזור,18,25.00,72,54.43,8.22,אדום,13228
אחוזת ברק,קטן מ-15,אין מידע,18,75.06,9.22,אדום,2398
אילת,50,21.46,233,44.38,7.55,אדום,52507
אלעד,קטן מ-15,אין מידע,30,6.10,4.68,צהוב,49179
אלפי מנשה,קטן מ-15,אין מידע,48,59.92,8.56,אדום,8011
אלקנה,קטן מ-15,אין מידע,54,136.40,9.12,אדום,3959
אפרת,קטן מ-15,אין מידע,55,48.16,7,כתום,11420
אריאל,21,20.39,103,50.27,8.68,אדום,20488
אשדוד,152,15.93,954,42.15,8.17,אדום,226329
אשקלון,170,17.51,971,66.31,8.76,אדום,146442
באקה אל-גרביה,קטן מ-15,אין מידע,42,13.79,5.49,צהוב,30448
באר יעקב,47,27.01,174,60.38,9.03,אדום,28818
באר שבע,328,20.58,1594,75.68,8.74,אדום,210624
בית אל,קטן מ-15,אין מידע,16,27.00,9.04,אדום,5926
בית דגן,קטן מ-15,אין מידע,34,46.59,7.6,אדום,7298
בית חשמונאי,קטן מ-15,אין מידע,17,77.66,7.79,אדום,2189
בית שאן,17,12.32,138,72.71,7.89,אדום,18980
בית שמש,25,14.37,174,13.16,5.47,צהוב,132210
בני ברק,18,14.17,127,6.10,3.53,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,20,28.98,7.36,כתום,6902
בנימינה-גבעת עדה,23,21.70,106,66.37,8.3,אדום,15971
בת חפר,קטן מ-15,אין מידע,28,53.05,8.1,אדום,5278
בת ים,83,13.37,621,48.60,7.49,כתום,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,16,7.50,4.72,צהוב,21331
גבעת אבני,קטן מ-15,אין מידע,20,96.15,7.64,אדום,2080
גבעת ברנר,קטן מ-15,אין מידע,26,97.56,7.93,אדום,2665
גבעת זאב,קטן מ-15,אין מידע,59,30.72,6.33,כתום,19205
גבעת שמואל,44,27.67,159,58.38,7.74,אדום,27236
גבעתיים,102,23.18,440,72.28,8.18,אדום,60872
גדרה,49,26.20,187,64.92,8.22,אדום,28805
גן יבנה,48,38.10,126,52.75,8.28,אדום,23887
גן נר,קטן מ-15,אין מידע,26,96.30,9.79,אדום,2700
גני תקווה,31,20.00,155,72.07,7.52,אדום,21508
דייר חנא,קטן מ-15,אין מידע,18,17.21,6.28,כתום,10459
דימונה,48,23.88,201,57.50,8.4,אדום,34954
