cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,16,34.42,5.82,צהוב,4649
אבו גוש,קטן מ-15,אין מידע,30,38.16,4.85,צהוב,7862
אבו סנאן,קטן מ-15,אין מידע,26,18.17,3.76,ירוק,14306
אבן יהודה,38,29.46,129,91.91,7.79,אדום,14036
אום אל-פחם,28,43.08,65,11.46,3.4,ירוק,56713
אופקים,34,25.19,135,41.69,7.31,כתום,32378
אור יהודה,44,23.04,191,52.20,7.49,כתום,36587
אור עקיבא,21,25.61,82,42.23,7.35,כתום,19417
אורנית,18,23.08,78,86.57,8.38,אדום,9010
אזור,קטן מ-15,אין מידע,53,40.07,6.74,כתום,13228
אחוזת ברק,קטן מ-15,אין מידע,25,104.25,8.7,אדום,2398
אילת,52,24.76,210,39.99,5.81,צהוב,52507
אכסאל,קטן מ-15,אין מידע,24,15.96,3.73,ירוק,15039
אלון שבות,17,53.13,32,102.86,8.58,אדום,3111
אליכין,קטן מ-15,אין מידע,17,49.05,7.38,כתום,3466
אלפי מנשה,15,21.43,70,87.38,8.89,אדום,8011
אלקנה,קטן מ-15,אין מידע,49,123.77,8.01,אדום,3959
אעבלין,קטן מ-15,אין מידע,25,18.50,2.88,ירוק,13515
אפרת,16,23.19,69,60.42,8.25,אדום,11420
אריאל,19,21.84,87,42.46,6.96,כתום,20488
אשדוד,173,21.98,787,34.77,6.59,כתום,226329
אשקלון,189,25.51,741,50.60,7.08,כתום,146442
באקה אל-גרביה,22,32.35,68,22.33,5.13,צהוב,30448
באר יעקב,53,32.32,164,56.91,7.95,אדום,28818
באר שבע,350,27.26,1284,60.96,7.46,כתום,210624
בית אריה,קטן מ-15,אין מידע,29,54.29,8.67,אדום,5342
בית דגן,קטן מ-15,אין מידע,30,41.11,6.97,כתום,7298
בית חשמונאי,קטן מ-15,אין מידע,19,86.80,7.91,אדום,2189
בית יצחק-שער חפר,16,48.48,33,153.92,9.57,אדום,2144
בית שאן,21,21.43,98,51.63,6.37,כתום,18980
בית שמש,27,16.07,168,12.71,5.8,צהוב,132210
בני ברק,18,14.17,127,6.10,3.68,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,26,37.67,7.7,אדום,6902
בנימינה-גבעת עדה,35,30.97,113,70.75,8.45,אדום,15971
"בסמ""ה",קטן מ-15,אין מידע,24,23.41,4.83,צהוב,10252
בת חפר,קטן מ-15,אין מידע,18,34.10,7.53,אדום,5278
בת ים,94,16.32,576,45.08,6.78,כתום,127772
ג'לג'וליה,קטן מ-15,אין מידע,22,21.37,4.27,ירוק,10295
ג'סר א-זרקא,15,60.00,25,16.54,3.02,ירוק,15113
ג'ת,קטן מ-15,אין מידע,24,19.59,4.59,צהוב,12252
גבעת אבני,קטן מ-15,אין מידע,18,86.54,6.98,כתום,2080
גבעת ברנר,קטן מ-15,אין מידע,23,86.30,8.07,אדום,2665
גבעת זאב,קטן מ-15,אין מידע,42,21.87,6.95,כתום,19205
גבעת שמואל,51,26.70,191,70.13,7.24,כתום,27236
גבעתיים,115,23.09,498,81.81,8.46,אדום,60872
גדרה,88,37.61,234,81.24,8.78,אדום,28805
גן יבנה,37,29.60,125,52.33,7.33,כתום,23887
גן נר,קטן מ-15,אין מידע,21,77.78,8.93,אדום,2700
גני תקווה,82,36.61,224,104.15,8.16,אדום,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,32,17.92,5.23,צהוב,17862
דייר חנא,קטן מ-15,אין מידע,20,19.12,4.56,צהוב,10459
דימונה,78,32.77,238,68.09,7.09,כתום,34954
הוד השרון,145,27.78,522,80.61,8.06,אדום,64755
הושעיה,קטן מ-15,אין מידע,21,100.53,8.82,אדום,2089
הר אדר,קטן מ-15,אין מידע,31,75.67,8.22,אדום,4097
