city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130198,980,237,18745,10
תל אביב - יפו,26251,227,57,19044,5
באר שבע,15020,213,76,6478,11
נתניה,16890,187,69,7164,9
רהט,4843,156,51,953,23
פתח תקווה,21557,154,55,8950,6
אשדוד,25491,150,29,5527,7
חיפה,16591,149,43,10570,5
חולון,14607,140,42,5439,7
אום אל-פחם,6105,121,56,1131,21
נצרת,9001,106,27,1503,13
אשקלון,11799,98,23,3838,7
ראשון לציון,14824,98,29,7196,4
בת ים,9639,97,29,3504,8
לוד,8589,83,16,2310,10
רמלה,9512,79, 11-14 ,1697,10
טייבה,4506,64,36,1030,14
חדרה,6810,63,25,2598,7
בית שמש,20199,61,25,1522,5
קרית גת,7293,59, 11-14 ,1361,10
כפר קאסם,3344,55,24,602,22
רחובות,11281,53,18,4342,4
נתיבות,6990,52,21,872,13
ירכא,2122,50,  6-10  ,321,32
אבו סנאן,1329,48,19,1032,36
ערד,2463,48,15,1103,18
לקיה,743,48,23,210,30
באקה אל-גרביה,2740,47,26,552,16
דימונה,2495,43,15,1340,12
כסיפה,886,42, 11-14 ,152,23
בני ברק,48194,42, 11-14 ,1590,2
ערערה-בנגב,980,42,21,224,22
מעלה עירון,1875,41,23,281,27
אופקים,4302,41,  6-10  ,732,12
שפרעם,4105,41, 11-14 ,736,10
אבו גוש,1268,39, 11-14 ,579,48
טירה,2713,37, 11-14 ,600,14
ערערה,2009,36,19,404,18
צפת,4793,35,  1-5  ,810,10
קרית אתא,4673,34,15,1925,6
אילת,2502,33,  1-5  ,3120,6
מודיעין עילית,25173,32,  6-10  ,439,4
חורה,848,32, 11-14 ,182,17
תל שבע,553,32,  6-10  ,213,15
טבריה,4511,32,  6-10  ,1004,7
יפיע,2215,31,  1-5  ,294,16
ריינה,1695,31,15,264,18
כפר סבא,4069,30, 11-14 ,3741,3
שדרות,2867,29,  6-10  ,653,10
עין מאהל,1640,28,15,187,20
עכו,4059,28,  6-10  ,1490,5
מודיעין-מכבים-רעות,4805,28, 11-14 ,4053,3
רמת גן,7875,27, 11-14 ,5071,2
כפר מנדא,1677,27,  1-5  ,214,13
ראש העין,5426,27,  1-5  ,2224,4
כפר כנא,2434,27,  1-5  ,363,12
בית ג'ן,1878,27,  6-10  ,187,22
רעננה,3827,27,  6-10  ,3621,4
"בסמ""ה",914,26, 11-14 ,304,24
אור יהודה,4341,26, 11-14 ,797,8
כאוכב אבו אל-היג'א,455,26, 11-14 ,169,66
הרצליה,4223,25,  1-5  ,4225,3
מעלה אדומים,3797,25,  6-10  ,1080,7
נוף הגליל,2857,24,  1-5  ,1206,5
נהריה,3304,24,  6-10  ,1661,4
עפולה,3781,23,  6-10  ,1322,4
הוד השרון,2784,23,  1-5  ,2581,4
קרית מלאכי,4095,23,  1-5  ,378,9
אריאל,1037,22,16,673,12
קרית ים,2342,21, 11-14 ,1800,5
עראבה,2297,21,  6-10  ,549,8
ג'דיידה-מכר,2038,21,  1-5  ,440,10
גבעת זאב,3786,21,  1-5  ,461,11
כפר יאסיף,960,20,  6-10  ,435,19
משהד,791,20,  6-10  ,110,22
פרדס חנה-כרכור,2333,19, 11-14 ,1664,5
דאלית אל-כרמל,2300,19,  1-5  ,192,11
נס ציונה,2452,19,  6-10  ,1948,4
מעלות-תרשיחא,1584,18,  1-5  ,669,8
ראמה,940,18,15,354,21
מסעודין אל-עזאזמה,98,18,  1-5  ,56,10
קרית מוצקין,2358,17,  1-5  ,1820,4
מגאר,2088,17,  6-10  ,288,7
טמרה,3854,17,  6-10  ,736,5
אבו ג'ווייעד (שבט),61,17,  1-5  ,192,37
יבנה,4316,17,  6-10  ,1318,4
יקנעם עילית,1160,17,  6-10  ,644,7
פוריידיס,1239,16,  6-10  ,205,12
זרזיר,495,16,  1-5  ,102,18
כעביה-טבאש-חג'אג'רה,573,16,  1-5  ,88,27
מגדל העמק,2100,15,  1-5  ,691,6
קדימה-צורן,1154,15,  1-5  ,828,7
אעצם (שבט),66,15,  6-10  ,43,14
כפר קרע,1670,15,  6-10  ,404,8
חריש,1526,15,  1-5  ,594,7
פקיעין (בוקייעה),1002,15,  6-10  ,156,25
מג'דל שמס,1728, קטן מ-15 ,  1-5  ,70,7
אורנית,349, קטן מ-15 ,  0  ,367,1
חשמונאים,466, קטן מ-15 ,  0  ,168,3
ראש פינה,152, קטן מ-15 ,  0  ,99,10
אליכין,244, קטן מ-15 ,  0  ,109,9
יבנאל,308, קטן מ-15 ,  1-5  ,67,5
תל מונד,492, קטן מ-15 ,  1-5  ,562,2
כפר יונה,1420, קטן מ-15 ,  1-5  ,812,2
פרדסיה,261, קטן מ-15 ,  1-5  ,402,9
קרית ביאליק,2231, קטן מ-15 ,  6-10  ,1354,3
דייר חנא,1471, קטן מ-15 ,  1-5  ,190,3
כאבול,1298, קטן מ-15 ,  1-5  ,278,6
כפר כמא,162, קטן מ-15 ,  0  ,28,3
מצפה יריחו,247, קטן מ-15 ,  0  ,50,4
כפר מצר,314, קטן מ-15 ,  0  ,72,4
מזרעה,304, קטן מ-15 ,  6-10  ,121,32
מעיליא,268, קטן מ-15 ,  1-5  ,106,16
אעבלין,1208, קטן מ-15 ,  1-5  ,274,7
עיילבון,603, קטן מ-15 ,  0  ,100,2
כפר אדומים,272, קטן מ-15 ,  0  ,224,2
סח'נין,4351, קטן מ-15 ,  1-5  ,528,4
אזור,1132, קטן מ-15 ,  1-5  ,386,3
סביון,217, קטן מ-15 ,  0  ,269,2
כפר ברא,388, קטן מ-15 ,  0  ,69,5
קלנסווה,2478, קטן מ-15 ,  6-10  ,424,3
קרני שומרון,727, קטן מ-15 ,  0  ,246,3
שלומי,422, קטן מ-15 ,  1-5  ,132,9
רכסים,3120, קטן מ-15 ,  1-5  ,111,10
כרמיאל,2464, קטן מ-15 ,  1-5  ,1442,2
טורעאן,1294, קטן מ-15 ,  1-5  ,274,8
גבע בנימין,664, קטן מ-15 ,  0  ,115,9
עוזייר,165, קטן מ-15 ,  0  ,38,18
תפרח,711, קטן מ-15 ,  1-5  ,17,27
מזכרת בתיה,745, קטן מ-15 ,  1-5  ,658,4
מוקייבלה,408, קטן מ-15 ,  1-5  ,79,28
עמנואל,676, קטן מ-15 ,  0  ,24,2
עילוט,664, קטן מ-15 ,  1-5  ,96,9
נאעורה,174, קטן מ-15 ,  1-5  ,55,8
סאג'ור,496, קטן מ-15 ,  0  ,89,12
סולם,259, קטן מ-15 ,  0  ,62,7
מייסר,118, קטן מ-15 ,  1-5  ,45,10
גני תקווה,1321, קטן מ-15 ,  0  ,930,2
ג'ת,1254, קטן מ-15 ,  6-10  ,255,6
כוכב יעקב,1896, קטן מ-15 ,  0  ,79,2
ביר הדאג',19, קטן מ-15 ,  0  ,15,4
מבוא חורון,300, קטן מ-15 ,  1-5  ,108,4
דייר אל-אסד,1370, קטן מ-15 ,  1-5  ,195,10
רמת ישי,282, קטן מ-15 ,  1-5  ,261,7
גן יבנה,1655, קטן מ-15 ,  1-5  ,567,2
בית דגן,528, קטן מ-15 ,  1-5  ,175,12
עין קנייא,300, קטן מ-15 ,  0  ,1,4
דבוריה,1202, קטן מ-15 ,  1-5  ,412,3
חורפיש,996, קטן מ-15 ,  1-5  ,178,20
מג'ד אל-כרום,2197, קטן מ-15 ,  1-5  ,250,9
אלעד,11565, קטן מ-15 ,  1-5  ,382,1
"כפר חב""ד",1370, קטן מ-15 ,  6-10  ,100,17
ג'סר א-זרקא,974, קטן מ-15 ,  1-5  ,352,7
"בני עי""ש",518, קטן מ-15 ,  0  ,200,4
צור הדסה,706, קטן מ-15 ,  1-5  ,434,7
צור יצחק,226, קטן מ-15 ,  1-5  ,317,2
באר יעקב,2261, קטן מ-15 ,  1-5  ,869,3
גבעת שמואל,1719, קטן מ-15 ,  1-5  ,1438,2
בסמת טבעון,487, קטן מ-15 ,  1-5  ,149,8
תקוע,278, קטן מ-15 ,  6-10  ,232,28
אלעזר,179, קטן מ-15 ,  1-5  ,143,20
אפרת,1034, קטן מ-15 ,  6-10  ,680,12
קודייראת א-צאנע(שבט), קטן מ-15 , קטן מ-15 ,  0  ,15,4
עלי זהב,255, קטן מ-15 ,  1-5  ,239,7
צופים,132, קטן מ-15 ,  0  ,91,4
עתלית,355, קטן מ-15 ,  0  ,288,3
צור משה,113, קטן מ-15 ,  1-5  ,109,4
אכסאל,1494, קטן מ-15 ,  0  ,198,5
בענה,974, קטן מ-15 ,  6-10  ,251,14
אבו רובייעה (שבט),42, קטן מ-15 ,  1-5  ,29,16
אטרש (שבט),38, קטן מ-15 ,  1-5  ,18,3
רומת הייב,117, קטן מ-15 ,  1-5  ,56,37
גן נר,133, קטן מ-15 ,  0  ,65,4
נוף איילון,229, קטן מ-15 ,  1-5  ,47,4
ביר אל-מכסור,597, קטן מ-15 ,  0  ,145,3
שבלי - אום אל-גנם,566, קטן מ-15 ,  0  ,137,5
טובא-זנגריה,487, קטן מ-15 ,  0  ,87,10
מבשרת ציון,1906, קטן מ-15 ,  6-10  ,972,6
קרית יערים,1522, קטן מ-15 ,  1-5  ,114,16
הוואשלה (שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,15,9
חצור הגלילית,1390, קטן מ-15 ,  0  ,162,3
כוכב השחר,288, קטן מ-15 ,  0  ,106,12
אלון שבות,376, קטן מ-15 ,  0  ,191,12
שערי תקווה,363, קטן מ-15 ,  0  ,299,5
נווה דניאל,301, קטן מ-15 ,  1-5  ,141,29
ביתר עילית,12863, קטן מ-15 ,  1-5  ,264,1
טירת כרמל,1388, קטן מ-15 ,  1-5  ,515,5
קרית טבעון,565, קטן מ-15 ,  6-10  ,763,5
מצפה רמון,280, קטן מ-15 ,  0  ,181,6
סלמה,359, קטן מ-15 ,  0  ,69,8
