Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,61,0,0,0,0
2020-12-20T00:00:00.000Z,7372,7433,0.08,0,0,0
2020-12-21T00:00:00.000Z,24871,32304,0.35,0,0,0
2020-12-22T00:00:00.000Z,44610,76914,0.83,0,0,0
2020-12-23T00:00:00.000Z,62812,139726,1.5,0,0,0
2020-12-24T00:00:00.000Z,73293,213019,2.29,0,0,0
2020-12-25T00:00:00.000Z,38438,251457,2.7,0,0,0
2020-12-26T00:00:00.000Z,32552,284009,3.05,0,0,0
2020-12-27T00:00:00.000Z,104279,388288,4.18,0,0,0
2020-12-28T00:00:00.000Z,134717,523005,5.62,0,0,0
2020-12-29T00:00:00.000Z,155828,678833,7.3,0,0,0
2020-12-30T00:00:00.000Z,152590,831423,8.94,0,0,0
2020-12-31T00:00:00.000Z,157999,989422,10.64,0,0,0
2021-01-01T00:00:00.000Z,71164,1060586,11.4,0,0,0
2021-01-02T00:00:00.000Z,71552,1132138,12.17,0,0,0
2021-01-03T00:00:00.000Z,149251,1281389,13.78,0,0,0
2021-01-04T00:00:00.000Z,151698,1433087,15.41,2,2,0
2021-01-05T00:00:00.000Z,124695,1557782,16.75,0,2,0
2021-01-06T00:00:00.000Z,102908,1660690,17.86,0,2,0
2021-01-07T00:00:00.000Z,115630,1776320,19.1,3,5,0
2021-01-08T00:00:00.000Z,66204,1842524,19.81,3,8,0
2021-01-09T00:00:00.000Z,44411,1886935,20.29,22,30,0
2021-01-10T00:00:00.000Z,37483,1924418,20.69,5985,6015,0.06
2021-01-11T00:00:00.000Z,20987,1945405,20.92,19223,25238,0.27
2021-01-12T00:00:00.000Z,23829,1969234,21.18,35625,60863,0.65
2021-01-13T00:00:00.000Z,51824,2021058,21.73,56792,117655,1.27
2021-01-14T00:00:00.000Z,56211,2077269,22.34,68716,186371,2
2021-01-15T00:00:00.000Z,30559,2107828,22.67,35864,222235,2.39
2021-01-16T00:00:00.000Z,29325,2137153,22.98,25958,248193,2.67
2021-01-17T00:00:00.000Z,68209,2205362,23.72,84391,332584,3.58
2021-01-18T00:00:00.000Z,69496,2274858,24.46,120151,452735,4.87
2021-01-19T00:00:00.000Z,72657,2347515,25.24,137443,590178,6.35
2021-01-20T00:00:00.000Z,76510,2424025,26.07,143319,733497,7.89
2021-01-21T00:00:00.000Z,69646,2493671,26.82,163829,897326,9.65
2021-01-22T00:00:00.000Z,37703,2531374,27.22,70876,968202,10.41
2021-01-23T00:00:00.000Z,39829,2571203,27.65,53451,1021653,10.99
2021-01-24T00:00:00.000Z,68915,2640118,28.39,140275,1161928,12.49
2021-01-25T00:00:00.000Z,80713,2720831,29.26,139097,1301025,13.99
2021-01-26T00:00:00.000Z,78471,2799302,30.1,125990,1427015,15.35
2021-01-27T00:00:00.000Z,77674,2876976,30.94,124640,1551655,16.69
2021-01-28T00:00:00.000Z,79370,2956346,31.79,130211,1681866,18.09
2021-01-29T00:00:00.000Z,36509,2992855,32.18,64582,1746448,18.78
2021-01-30T00:00:00.000Z,34273,3027128,32.55,42648,1789096,19.24
2021-01-31T00:00:00.000Z,73128,3100256,33.34,59305,1848401,19.88
2021-02-01T00:00:00.000Z,82192,3182448,34.22,35198,1883599,20.26
2021-02-02T00:00:00.000Z,69804,3252252,34.97,30900,1914499,20.59
2021-02-03T00:00:00.000Z,60034,3312286,35.62,51220,1965719,21.14
2021-02-04T00:00:00.000Z,72351,3384637,36.4,57875,2023594,21.76
2021-02-05T00:00:00.000Z,33756,3418393,36.76,28639,2052233,22.07
2021-02-06T00:00:00.000Z,21516,3439909,36.99,22125,2074358,22.31
2021-02-07T00:00:00.000Z,53909,3493818,37.57,68492,2142850,23.04
2021-02-08T00:00:00.000Z,58434,3552252,38.2,65164,2208014,23.74
2021-02-09T00:00:00.000Z,66113,3618365,38.91,67174,2275188,24.47
2021-02-10T00:00:00.000Z,70306,3688671,39.67,71847,2347035,25.24
2021-02-11T00:00:00.000Z,80916,3769587,40.54,71368,2418403,26.01
2021-02-12T00:00:00.000Z,38914,3808501,40.95,37396,2455799,26.41
2021-02-13T00:00:00.000Z,27366,3835867,41.25,30329,2486128,26.73
2021-02-14T00:00:00.000Z,74638,3910505,42.05,68818,2554946,27.47
2021-02-15T00:00:00.000Z,81304,3991809,42.93,75384,2630330,28.29
2021-02-16T00:00:00.000Z,83280,4075089,43.82,77982,2708312,29.12
2021-02-17T00:00:00.000Z,61760,4136849,44.49,75269,2783581,29.93
2021-02-18T00:00:00.000Z,68951,4205800,45.23,79419,2863000,30.79
2021-02-19T00:00:00.000Z,39542,4245342,45.65,37965,2900965,31.2
2021-02-20T00:00:00.000Z,31571,4276913,45.99,28625,2929590,31.5
2021-02-21T00:00:00.000Z,79277,4356190,46.84,78272,3007862,32.35
2021-02-22T00:00:00.000Z,84847,4441037,47.76,80252,3088114,33.21
2021-02-23T00:00:00.000Z,77165,4518202,48.59,70127,3158241,33.96
