name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,103.037971496582,15
סנט וינסנט,,26.86567115783691,1
שמיר,,65.5443344116211,6
וולפסון,,69.39970397949219,11
זיו צפת,,,0
הלל יפה,,81.35922241210938,4
נהריה,,82.32876586914062,6
ברזילי,,75.33112335205078,12
פוריה,,64.78873443603516,0
סוראסקי,,107.2587509155273,5
בני ציון,,81.0623550415039,3
רבין ק. בילינסון,,82.03592681884766,9
סורוקה,,71.8505630493164,13
מאיר,,82.00514221191406,6
קפלן,,95.6678695678711,10
"רמב""ם",,89.65164184570312,0
הכרמל,,77.30061340332031,3
הדסה עין כרם,,95.50264739990234,17
הסקוטי,,28.5714282989502,3
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,92.38329315185547,11
אל מקאסד,,,0
לניאדו,,73.81615447998047,1
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,86.0759506225586,4
אסותא אשדוד,,,0
שניידר,,,0
השרון ק. גולדה,,70.95435333251953,3
יוספטל,,49.23077011108398,1
המרכזי בעמק,,71.55172729492188,1
