name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,107.0886077880859,48
אל מקאסד,,,0
שמיר,,77.77777862548828,14
וולפסון,,78.18447875976562,18
זיו צפת,,77.80979919433594,11
הלל יפה,,91.65048217773438,18
נהריה,,78.90410614013672,23
ברזילי,,,0
פוריה,,78.87323760986328,1
בני ציון,,89.60739135742188,17
רבין ק. בילינסון,,92.09580993652344,41
סורוקה,,82.01564025878906,22
מאיר,,87.01799774169922,26
קפלן,,85.5595703125,31
המרכזי בעמק,,80,14
"רמב""ם",,91.80327606201172,34
הדסה עין כרם,,104.6296310424805,18
הסקוטי,,,4
שערי צדק,,101.7010955810547,3
לניאדו,,,0
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,,0
אסותא אשדוד,,,0
סוראסקי,,117.3356094360352,55
המשפחה הקדושה,,,0
השרון ק. גולדה,,68.04978942871094,8
יוספטל,,,0
סנט וינסנט,,,0
סנט ג'וזף,,,0
הכרמל,,85.68507385253906,6
