section,female,male,period,order_period
0-9,"{'amount': 2, 'percentage': 0.3}","{'amount': 1, 'percentage': 0.2}",חודש אחרון,5
0-9,"{'amount': 21, 'percentage': 0.1}","{'amount': 23, 'percentage': 0.1}",שנה,2
0-9,"{'amount': 13, 'percentage': 0.3}","{'amount': 8, 'percentage': 0.2}",6 חודשים,3
0-9,"{'amount': 3, 'percentage': 0.5}","{'amount': 2, 'percentage': 0.3}",3 חודשים,4
0-9,"{'amount': 23, 'percentage': 0.1}","{'amount': 25, 'percentage': 0.1}",מתחילת קורונה,1
10-19,"{'amount': 44, 'percentage': 0.3}","{'amount': 28, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 1, 'percentage': 0.2}","{'amount': 0, 'percentage': 0}",חודש אחרון,5
10-19,"{'amount': 2, 'percentage': 0.3}","{'amount': 0, 'percentage': 0}",3 חודשים,4
10-19,"{'amount': 17, 'percentage': 0.4}","{'amount': 9, 'percentage': 0.2}",6 חודשים,3
10-19,"{'amount': 41, 'percentage': 0.3}","{'amount': 26, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 71, 'percentage': 1.5}","{'amount': 70, 'percentage': 1.5}",6 חודשים,3
20-29,"{'amount': 2, 'percentage': 0.3}","{'amount': 3, 'percentage': 0.5}",3 חודשים,4
20-29,"{'amount': 1, 'percentage': 0.2}","{'amount': 2, 'percentage': 0.3}",חודש אחרון,5
20-29,"{'amount': 162, 'percentage': 0.9}","{'amount': 140, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 153, 'percentage': 1}","{'amount': 131, 'percentage': 0.8}",שנה,2
30-39,"{'amount': 334, 'percentage': 2.1}","{'amount': 366, 'percentage': 2.3}",שנה,2
30-39,"{'amount': 177, 'percentage': 3.7}","{'amount': 168, 'percentage': 3.5}",6 חודשים,3
30-39,"{'amount': 16, 'percentage': 2.4}","{'amount': 10, 'percentage': 1.5}",3 חודשים,4
30-39,"{'amount': 11, 'percentage': 1.9}","{'amount': 8, 'percentage': 1.4}",חודש אחרון,5
30-39,"{'amount': 357, 'percentage': 2.1}","{'amount': 408, 'percentage': 2.3}",מתחילת קורונה,1
40-49,"{'amount': 547, 'percentage': 3.4}","{'amount': 894, 'percentage': 5.6}",שנה,2
40-49,"{'amount': 227, 'percentage': 4.8}","{'amount': 340, 'percentage': 7.1}",6 חודשים,3
40-49,"{'amount': 14, 'percentage': 2.1}","{'amount': 31, 'percentage': 4.7}",3 חודשים,4
40-49,"{'amount': 12, 'percentage': 2.1}","{'amount': 28, 'percentage': 4.8}",חודש אחרון,5
40-49,"{'amount': 591, 'percentage': 3.4}","{'amount': 960, 'percentage': 5.5}",מתחילת קורונה,1
50-59,"{'amount': 348, 'percentage': 7.3}","{'amount': 431, 'percentage': 9}",6 חודשים,3
50-59,"{'amount': 37, 'percentage': 5.6}","{'amount': 32, 'percentage': 4.8}",3 חודשים,4
50-59,"{'amount': 938, 'percentage': 5.9}","{'amount': 1430, 'percentage': 8.9}",שנה,2
50-59,"{'amount': 1006, 'percentage': 5.8}","{'amount': 1551, 'percentage': 8.9}",מתחילת קורונה,1
50-59,"{'amount': 27, 'percentage': 4.6}","{'amount': 29, 'percentage': 5}",חודש אחרון,5
60-69,"{'amount': 47, 'percentage': 7.1}","{'amount': 72, 'percentage': 10.8}",3 חודשים,4
60-69,"{'amount': 400, 'percentage': 8.4}","{'amount': 478, 'percentage': 10}",6 חודשים,3
60-69,"{'amount': 37, 'percentage': 6.3}","{'amount': 66, 'percentage': 11.3}",חודש אחרון,5
60-69,"{'amount': 1350, 'percentage': 7.8}","{'amount': 2175, 'percentage': 12.5}",מתחילת קורונה,1
60-69,"{'amount': 1269, 'percentage': 7.9}","{'amount': 1998, 'percentage': 12.5}",שנה,2
70-79,"{'amount': 64, 'percentage': 10.9}","{'amount': 96, 'percentage': 16.4}",חודש אחרון,5
70-79,"{'amount': 73, 'percentage': 11}","{'amount': 101, 'percentage': 15.2}",3 חודשים,4
70-79,"{'amount': 443, 'percentage': 9.3}","{'amount': 505, 'percentage': 10.6}",6 חודשים,3
70-79,"{'amount': 1507, 'percentage': 9.4}","{'amount': 2098, 'percentage': 13.1}",שנה,2
70-79,"{'amount': 1621, 'percentage': 9.3}","{'amount': 2312, 'percentage': 13.3}",מתחילת קורונה,1
80-89,"{'amount': 70, 'percentage': 10.5}","{'amount': 87, 'percentage': 13.1}",3 חודשים,4
80-89,"{'amount': 1517, 'percentage': 9.5}","{'amount': 1514, 'percentage': 9.5}",שנה,2
80-89,"{'amount': 432, 'percentage': 9.1}","{'amount': 365, 'percentage': 7.7}",6 חודשים,3
80-89,"{'amount': 65, 'percentage': 11.1}","{'amount': 78, 'percentage': 13.3}",חודש אחרון,5
80-89,"{'amount': 1677, 'percentage': 9.6}","{'amount': 1648, 'percentage': 9.5}",מתחילת קורונה,1
90+,"{'amount': 804, 'percentage': 4.6}","{'amount': 528, 'percentage': 3}",מתחילת קורונה,1
90+,"{'amount': 41, 'percentage': 7}","{'amount': 16, 'percentage': 2.7}",חודש אחרון,5
90+,"{'amount': 46, 'percentage': 6.9}","{'amount': 18, 'percentage': 2.7}",3 חודשים,4
90+,"{'amount': 163, 'percentage': 3.4}","{'amount': 101, 'percentage': 2.1}",6 חודשים,3
90+,"{'amount': 713, 'percentage': 4.5}","{'amount': 473, 'percentage': 3}",שנה,2
