section,female,male,period
0-9,"{'amount': 8, 'percentage': 0.7}","{'amount': 13, 'percentage': 1.1}",חודש אחרון
0-9,"{'amount': 56, 'percentage': 0.5}","{'amount': 79, 'percentage': 0.7}",שנה
0-9,"{'amount': 33, 'percentage': 0.6}","{'amount': 50, 'percentage': 0.8}",3 חודשים
0-9,"{'amount': 40, 'percentage': 0.5}","{'amount': 56, 'percentage': 0.8}",6 חודשים
0-9,"{'amount': 70, 'percentage': 0.2}","{'amount': 108, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 14, 'percentage': 0.2}","{'amount': 24, 'percentage': 0.4}",3 חודשים
10-19,"{'amount': 36, 'percentage': 0.3}","{'amount': 43, 'percentage': 0.4}",שנה
10-19,"{'amount': 5, 'percentage': 0.4}","{'amount': 4, 'percentage': 0.3}",חודש אחרון
10-19,"{'amount': 77, 'percentage': 0.3}","{'amount': 77, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 22, 'percentage': 0.3}","{'amount': 32, 'percentage': 0.4}",6 חודשים
20-29,"{'amount': 101, 'percentage': 0.8}","{'amount': 98, 'percentage': 0.8}",שנה
20-29,"{'amount': 52, 'percentage': 0.7}","{'amount': 48, 'percentage': 0.7}",6 חודשים
20-29,"{'amount': 269, 'percentage': 1}","{'amount': 239, 'percentage': 0.9}",מתחילת קורונה
20-29,"{'amount': 22, 'percentage': 0.4}","{'amount': 35, 'percentage': 0.6}",3 חודשים
20-29,"{'amount': 3, 'percentage': 0.3}","{'amount': 7, 'percentage': 0.6}",חודש אחרון
30-39,"{'amount': 9, 'percentage': 0.8}","{'amount': 10, 'percentage': 0.9}",חודש אחרון
30-39,"{'amount': 235, 'percentage': 2}","{'amount': 220, 'percentage': 1.8}",שנה
30-39,"{'amount': 52, 'percentage': 0.9}","{'amount': 51, 'percentage': 0.9}",3 חודשים
30-39,"{'amount': 101, 'percentage': 1.4}","{'amount': 95, 'percentage': 1.3}",6 חודשים
30-39,"{'amount': 581, 'percentage': 2.1}","{'amount': 622, 'percentage': 2.2}",מתחילת קורונה
40-49,"{'amount': 351, 'percentage': 2.9}","{'amount': 490, 'percentage': 4.1}",שנה
40-49,"{'amount': 72, 'percentage': 1.2}","{'amount': 125, 'percentage': 2.1}",3 חודשים
40-49,"{'amount': 11, 'percentage': 1}","{'amount': 26, 'percentage': 2.3}",חודש אחרון
40-49,"{'amount': 152, 'percentage': 2.1}","{'amount': 225, 'percentage': 3.1}",6 חודשים
40-49,"{'amount': 952, 'percentage': 3.4}","{'amount': 1397, 'percentage': 5}",מתחילת קורונה
50-59,"{'amount': 178, 'percentage': 3}","{'amount': 268, 'percentage': 4.6}",3 חודשים
50-59,"{'amount': 558, 'percentage': 4.7}","{'amount': 732, 'percentage': 6.1}",שנה
50-59,"{'amount': 27, 'percentage': 2.4}","{'amount': 47, 'percentage': 4.1}",חודש אחרון
50-59,"{'amount': 289, 'percentage': 3.9}","{'amount': 402, 'percentage': 5.5}",6 חודשים
50-59,"{'amount': 1550, 'percentage': 5.5}","{'amount': 2200, 'percentage': 7.8}",מתחילת קורונה
60-69,"{'amount': 899, 'percentage': 7.5}","{'amount': 1172, 'percentage': 9.8}",שנה
60-69,"{'amount': 374, 'percentage': 6.4}","{'amount': 526, 'percentage': 8.9}",3 חודשים
60-69,"{'amount': 2162, 'percentage': 7.7}","{'amount': 3217, 'percentage': 11.4}",מתחילת קורונה
60-69,"{'amount': 499, 'percentage': 6.8}","{'amount': 686, 'percentage': 9.4}",6 חודשים
60-69,"{'amount': 63, 'percentage': 5.5}","{'amount': 103, 'percentage': 9}",חודש אחרון
70-79,"{'amount': 134, 'percentage': 11.7}","{'amount': 169, 'percentage': 14.8}",חודש אחרון
70-79,"{'amount': 625, 'percentage': 10.6}","{'amount': 828, 'percentage': 14.1}",3 חודשים
70-79,"{'amount': 1192, 'percentage': 10}","{'amount': 1501, 'percentage': 12.6}",שנה
70-79,"{'amount': 766, 'percentage': 10.5}","{'amount': 964, 'percentage': 13.2}",6 חודשים
70-79,"{'amount': 2697, 'percentage': 9.6}","{'amount': 3561, 'percentage': 12.7}",מתחילת קורונה
80-89,"{'amount': 154, 'percentage': 13.5}","{'amount': 198, 'percentage': 17.3}",חודש אחרון
80-89,"{'amount': 1492, 'percentage': 12.5}","{'amount': 1463, 'percentage': 12.3}",שנה
80-89,"{'amount': 903, 'percentage': 15.3}","{'amount': 892, 'percentage': 15.2}",3 חודשים
80-89,"{'amount': 3019, 'percentage': 10.7}","{'amount': 2927, 'percentage': 10.4}",מתחילת קורונה
80-89,"{'amount': 1017, 'percentage': 13.9}","{'amount': 985, 'percentage': 13.5}",6 חודשים
90+,"{'amount': 463, 'percentage': 7.9}","{'amount': 348, 'percentage': 5.9}",3 חודשים
90+,"{'amount': 740, 'percentage': 6.2}","{'amount': 484, 'percentage': 4.1}",שנה
90+,"{'amount': 509, 'percentage': 7}","{'amount': 378, 'percentage': 5.2}",6 חודשים
90+,"{'amount': 81, 'percentage': 7.1}","{'amount': 72, 'percentage': 6.3}",חודש אחרון
90+,"{'amount': 1437, 'percentage': 5.1}","{'amount': 949, 'percentage': 3.4}",מתחילת קורונה
