name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
ראש פינה,8.5,אדום,80.4,0.1696969696969,-0.03703703703710004,26,אדום,2022-03-26T00:00:00.000Z,73.55,70.74,55.43,80.4
מזכרת בתיה,10,אדום,186.2,0.1918392204628,0.7784810126582,193,אדום,2022-03-26T00:00:00.000Z,מעל 90%,86.07,65.99,127.9
אופקים,9.6,אדום,69.8,0.2256913470115,0.7519379844961,202,אדום,2022-03-26T00:00:00.000Z,65.43,58.01,40.54,62.4
אליכין,9.8,אדום,178.9,0.2863636363636,4.6363636363636,44,אדום,2022-03-26T00:00:00.000Z,72.39,68.93,51.93,126.9
יבנאל,7.9,צהוב,50.5,0.191304347826,1.2000000000000002,17,אדום,2022-03-26T00:00:00.000Z,41.35,36.85,25.29,39.1
כפר תבור,8.9,כתום,161.3,0.1785714285714,2.55,63,אדום,2022-03-26T00:00:00.000Z,87.91,83.53,66.14,143.1
עתלית,10,כתום,185.3,0.271724137931,0.6216216216216,147,אדום,2022-03-26T00:00:00.000Z,73.62,70.07,53.51,151.3
אשדוד,9.2,אדום,74.1,0.1739669815822,0.8684503901895,1372,אדום,2022-03-26T00:00:00.000Z,70.95,64.18,47.31,60.6
מצפה רמון,9.6,אדום,104.2,0.2803738317757,2,38,אדום,2022-03-26T00:00:00.000Z,68.53,64.11,48.47,73.3
רמת ישי,10,אדום,274.8,0.2975734355044,0.736,177,אדום,2022-03-26T00:00:00.000Z,84.41,81.86,66.73,224.2
גבעת ברנר,10,אדום,409.0,0.3543543543543,2.7586206896551,78,אדום,2022-03-26T00:00:00.000Z,78.95,76.70,61.61,292.7
תל מונד,9.9,אדום,216.2,0.1964064436183,0.8774193548386999,218,אדום,2022-03-26T00:00:00.000Z,מעל 90%,87.40,69.36,161.9
גן יבנה,9.9,אדום,139.0,0.2276119402985,1.0493827160493,271,אדום,2022-03-26T00:00:00.000Z,78.85,74.32,57.06,113.5
כפר יונה,9.7,אדום,125.1,0.2,0.5645933014354001,267,אדום,2022-03-26T00:00:00.000Z,75.05,71.38,55.10,102.1
פרדסיה,9.6,אדום,234.7,0.2389380530973,1.7857142857141999,122,אדום,2022-03-26T00:00:00.000Z,מעל 90%,89.17,71.64,183.5
אבן יהודה,9.7,אדום,188.8,0.2002772002772,0.9924812030075001,212,אדום,2022-03-26T00:00:00.000Z,מעל 90%,88.57,69.72,151.0
קדימה-צורן,10,אדום,176.6,0.2055259331071,1.0459183673469,313,אדום,2022-03-26T00:00:00.000Z,79.05,75.82,59.67,137.8
גני תקווה,10,אדום,198.1,0.1582685153872,0.5547445255474,356,אדום,2022-03-26T00:00:00.000Z,84.27,80.11,63.78,165.5
יקנעם עילית,10,אדום,167.1,0.2611077297626,0.7253218884120001,324,אדום,2022-03-26T00:00:00.000Z,81.02,77.64,61.84,134.7
נתיבות,9.5,אדום,58.3,0.2515090543259,1.2999999999999998,168,אדום,2022-03-26T00:00:00.000Z,55.53,47.34,30.03,42.6
צור משה,9.8,כתום,162.8,0.2448132780082,0.9285714285714,45,אדום,2022-03-26T00:00:00.000Z,70.36,67.59,54.21,135.7
בית יצחק-שער חפר,10,כתום,279.9,0.2612244897959,0.5384615384614999,34,אדום,2022-03-26T00:00:00.000Z,87.92,84.47,70.20,158.6
ניצן,8.9,כתום,63.1,0.2638888888888,0.23076923076919997, קטן מ-15 ,אדום,2022-03-26T00:00:00.000Z,69.83,63.53,45.94,
