cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,18,38.72,7.46,כתום,4649
אבו גוש,קטן מ-15,אין מידע,30,38.16,7.03,כתום,7862
אבו סנאן,קטן מ-15,אין מידע,49,34.25,7.07,כתום,14306
אבן יהודה,55,25.82,213,151.75,9.83,אדום,14036
אבני חפץ,קטן מ-15,אין מידע,17,81.77,7.92,אדום,2079
אום אל-פחם,קטן מ-15,אין מידע,62,10.93,5.14,צהוב,56713
אופקים,57,29.23,195,60.23,9.89,אדום,32378
אור יהודה,66,24.00,275,75.16,9.55,אדום,36587
אור עקיבא,42,21.43,196,100.94,9.87,אדום,19417
אורנית,16,17.02,94,104.33,9.88,אדום,9010
אזור,25,22.73,110,83.16,9.81,אדום,13228
אחוזת ברק,קטן מ-15,אין מידע,35,145.95,10,אדום,2398
אילת,87,25.97,335,63.80,8.83,אדום,52507
אכסאל,קטן מ-15,אין מידע,31,20.61,5.8,צהוב,15039
אלון שבות,קטן מ-15,אין מידע,27,86.79,9.87,אדום,3111
אליכין,17,35.42,48,138.49,10,אדום,3466
אלעד,17,38.64,44,8.95,7.45,כתום,49179
אלעזר,קטן מ-15,אין מידע,23,93.95,10,אדום,2448
אלפי מנשה,38,30.40,125,156.04,9.89,אדום,8011
אלקנה,21,20.00,105,265.22,10,אדום,3959
אעבלין,קטן מ-15,אין מידע,26,19.24,5.48,צהוב,13515
אפרת,51,32.08,159,139.23,10,אדום,11420
אריאל,38,22.35,170,82.98,9.98,אדום,20488
אשדוד,317,22.59,1403,61.99,9.41,אדום,226329
אשקלון,314,23.72,1324,90.41,9.83,אדום,146442
באקה אל-גרביה,21,38.18,55,18.06,5.21,צהוב,30448
באר יעקב,97,35.40,274,95.08,10,אדום,28818
באר שבע,521,22.80,2285,108.49,9.87,אדום,210624
בית אל,קטן מ-15,אין מידע,36,60.75,9.64,אדום,5926
בית אריה,21,33.87,62,116.06,9.9,אדום,5342
בית ג'ן,קטן מ-15,אין מידע,21,17.26,6.02,כתום,12169
בית דגן,קטן מ-15,אין מידע,66,90.44,9.47,אדום,7298
בית חשמונאי,16,44.44,36,164.46,9.99,אדום,2189
בית יצחק-שער חפר,קטן מ-15,אין מידע,39,181.90,10,אדום,2144
בית שאן,53,24.54,216,113.80,10,אדום,18980
בית שמש,73,22.74,321,24.28,8.37,אדום,132210
ביתר עילית,0,0,17,2.77,3.76,ירוק,61297
בני ברק,24,13.71,175,8.41,5.35,צהוב,208031
"בני עי""ש",קטן מ-15,אין מידע,44,63.75,8.99,אדום,6902
בנימינה-גבעת עדה,45,23.94,188,117.71,10,אדום,15971
בסמת טבעון,קטן מ-15,אין מידע,17,21.25,4.55,צהוב,8001
בת חפר,16,21.92,73,138.31,9.81,אדום,5278
בת ים,177,18.48,958,74.98,9.32,אדום,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,24,11.25,6.38,כתום,21331
ג'לג'וליה,קטן מ-15,אין מידע,24,23.31,5.07,צהוב,10295
ג'ת,קטן מ-15,אין מידע,20,16.32,5.62,צהוב,12252
גבע בנימין,קטן מ-15,אין מידע,20,34.74,8.67,אדום,5757
גבעת אבני,קטן מ-15,אין מידע,26,125.00,9.99,אדום,2080
גבעת ברנר,22,31.43,70,262.66,10,אדום,2665
גבעת זאב,קטן מ-15,אין מידע,76,39.57,8.78,אדום,19205
גבעת שמואל,83,23.71,350,128.51,10,אדום,27236
גבעתיים,201,23.76,846,138.98,10,אדום,60872
גדרה,121,31.68,382,132.62,9.99,אדום,28805
גן יבנה,89,33.33,267,111.78,9.94,אדום,23887
גן נר,קטן מ-15,אין מידע,30,111.11,9.48,אדום,2700
גני תקווה,95,29.60,321,149.25,9.97,אדום,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,43,24.07,5.67,צהוב,17862
דייר חנא,קטן מ-15,אין מידע,21,20.08,4.79,צהוב,10459
דימונה,101,33.22,304,86.97,9.45,אדום,34954
הוד השרון,304,29.60,1027,158.60,10,אדום,64755
הושעיה,קטן מ-15,אין מידע,31,148.40,10,אדום,2089
הר אדר,קטן מ-15,אין מידע,64,156.21,9.88,אדום,4097
הרצליה,336,22.02,1526,153.82,9.95,אדום,99208
זכרון יעקב,83,23.71,350,148.92,9.99,אדום,23503
זמר,קטן מ-15,אין מידע,19,26.30,5.63,צהוב,7223
חדרה,214,23.78,900,90.98,9.94,אדום,98928
חולון,371,21.21,1749,89.00,9.91,אדום,196510
חורה,קטן מ-15,אין מידע,16,6.94,4,ירוק,23062
חיפה,549,21.32,2575,90.36,9.73,אדום,284981
חצור הגלילית,24,23.53,102,106.94,10,אדום,9538
חריש,46,29.87,154,78.54,10,אדום,19608
חשמונאים,קטן מ-15,אין מידע,30,112.23,9.96,אדום,2673
טבריה,52,20.63,252,55.16,9.71,אדום,45686
טייבה,קטן מ-15,אין מידע,47,10.54,5.22,צהוב,44582
טירה,קטן מ-15,אין מידע,45,16.68,5.94,צהוב,26972
טירת כרמל,53,24.31,218,89.77,10,אדום,24285
טלמון,קטן מ-15,אין מידע,38,78.90,10,אדום,4816
טמרה,קטן מ-15,אין מידע,26,7.46,5.5,צהוב,34859
יבנאל,קטן מ-15,אין מידע,18,41.35,8.44,אדום,4353
יבנה,163,30.52,534,107.32,10,אדום,49759
יד בנימין,15,37.50,40,94.14,9.95,אדום,4249
יהוד,73,22.67,322,107.32,9.93,אדום,30003
יפיע,קטן מ-15,אין מידע,26,13.47,4.98,צהוב,19298
יקיר,קטן מ-15,אין מידע,30,125.79,10,אדום,2385
יקנעם עילית,86,27.56,312,129.67,10,אדום,24061
ירוחם,28,24.56,114,106.74,9.93,אדום,10680
ירושלים,627,20.01,3134,32.89,7.73,אדום,952916
כוכב השחר,קטן מ-15,אין מידע,19,81.34,7.71,אדום,2336
כוכב יאיר,38,24.84,153,175.10,10,אדום,8738
כסיפה,קטן מ-15,אין מידע,31,13.83,5.93,צהוב,22418
כפר אדומים,קטן מ-15,אין מידע,44,93.04,9.39,אדום,4729
כפר האורנים,קטן מ-15,אין מידע,36,136.73,9.87,אדום,2633
כפר ורדים,20,32.26,62,112.83,9.82,אדום,5495
"כפר חב""ד",קטן מ-15,אין מידע,22,32.67,8.4,אדום,6735
כפר יאסיף,קטן מ-15,אין מידע,22,21.47,6.93,כתום,10249
כפר יונה,82,25.87,317,121.27,9.86,אדום,26140
כפר כמא,קטן מ-15,אין מידע,21,61.84,9.38,אדום,3396
כפר סבא,353,25.40,1390,136.72,9.99,אדום,101664
כפר קאסם,קטן מ-15,אין מידע,41,16.92,5.51,צהוב,24236
כפר קרע,קטן מ-15,אין מידע,46,23.80,6.07,כתום,19330
כפר תבור,20,32.79,61,138.60,9.48,אדום,4401
כרמיאל,91,26.38,345,74.69,9.57,אדום,46190
להבים,31,23.85,130,195.75,10,אדום,6641
לוד,93,24.28,383,47.41,8.58,אדום,80786
לפיד,קטן מ-15,אין מידע,20,85.29,10,אדום,2345
