cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,0,0,19,24.17,4.33,ירוק,7862
Afula,קטן מ-15,אין מידע,122,21.46,7.2,כתום,56844
Akko,קטן מ-15,אין מידע,76,15.35,4.49,ירוק,49517
Arad,קטן מ-15,אין מידע,39,14.35,5.45,צהוב,27170
Ari'el,0,0,29,14.15,7.47,כתום,20488
Ashdod,34,9.66,352,15.55,5.5,צהוב,226329
Ashqelon,23,8.30,277,18.92,5.59,צהוב,146442
Azor,קטן מ-15,אין מידע,16,12.10,4.13,ירוק,13228
Bat Yam,קטן מ-15,אין מידע,212,16.59,5.02,צהוב,127772
Be'er Sheva,39,10.00,390,18.52,5.01,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,36,12.49,5.87,צהוב,28818
Bene Beraq,קטן מ-15,אין מידע,126,6.06,5.16,צהוב,208031
Bet She'an,קטן מ-15,אין מידע,25,13.17,6.65,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,50,3.78,5.09,צהוב,132210
Betar Illit,קטן מ-15,אין מידע,16,2.61,3.91,ירוק,61297
Dimona,קטן מ-15,אין מידע,47,13.45,5.54,צהוב,34954
Elat,קטן מ-15,אין מידע,53,10.09,6.92,כתום,52507
Even Yehuda,קטן מ-15,אין מידע,22,15.67,6.23,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,28,11.72,5.33,צהוב,23887
Ganne Tiqwa,קטן מ-15,אין מידע,38,17.67,6.58,כתום,21508
Gedera,קטן מ-15,אין מידע,49,17.01,4.69,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,38,13.95,6.96,כתום,27236
Giv'at Ze'ev,??? ?-15,??? ????,17,8.85,7.51,????,19205
Giv'atayim,קטן מ-15,אין מידע,101,16.59,5.51,צהוב,60872
Hadera,קטן מ-15,אין מידע,143,14.45,6.53,כתום,98928
Haifa,40,7.52,532,18.67,5.61,צהוב,284981
Harish,קטן מ-15,אין מידע,20,10.20,8.55,אדום,19608
Herzliyya,17,11.33,150,15.12,5.21,צהוב,99208
Hod Hasharon,קטן מ-15,אין מידע,90,13.90,5.02,צהוב,64755
Holon,18,6.02,299,15.22,5.76,צהוב,196510
Jerusalem,38,4.82,789,8.28,4.13,????,952916
Judeide-Maker,קטן מ-15,אין מידע,21,9.84,5.49,צהוב,21331
Karmi'el,קטן מ-15,אין מידע,115,24.90,7.61,אדום,46190
Kefar Sava,17,11.81,144,14.16,5.4,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,33,12.62,4.53,צהוב,26140
Kokhav Ya'ir,קטן מ-15,אין מידע,16,18.31,8.57,אדום,8738
Lod,קטן מ-15,אין מידע,88,10.89,4.93,צהוב,80786
Ma'ale Adummim,15,22.73,66,17.46,6.1,כתום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,32,14.44,3.78,ירוק,22158
Mazkeret Batya,קטן מ-15,אין מידע,32,21.20,7.48,כתום,15095
Mevasseret Ziyyon,קטן מ-15,אין מידע,36,14.79,7.6,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,48,18.61,7.06,כתום,25790
Modi'in Illit,קטן מ-15,אין מידע,24,3.05,3.93,ירוק,78775
Modi'in-Makkabbim-Re'ut,20,12.05,166,17.52,5.83,????,94744
Nahariyya,קטן מ-15,אין מידע,125,21.12,6.23,כתום,59189
Nazareth,קטן מ-15,אין מידע,25,3.22,2.82,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,71,14.05,5.57,צהוב,50532
Nesher,קטן מ-15,אין מידע,41,17.12,6.65,כתום,23947
Netanya,30,10.34,290,12.97,4.69,צהוב,223562
Netivot,קטן מ-15,אין מידע,39,9.88,4.94,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,116,27.65,5.78,צהוב,41950
Ofaqim,קטן מ-15,אין מידע,47,14.52,4.49,ירוק,32378
Omer,קטן מ-15,אין מידע,23,30.39,6.08,כתום,7569
Or Aqiva,קטן מ-15,אין מידע,29,14.94,4.9,צהוב,19417
Or Yehuda,קטן מ-15,אין מידע,51,13.94,5.62,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,59,13.52,3.92,ירוק,43646
Petah Tiqwa,38,9.16,415,16.57,5.83,צהוב,250427
Qadima-Zoran,קטן מ-15,אין מידע,23,10.13,4.65,צהוב,22711
Qiryat Atta,קטן מ-15,אין מידע,89,15.01,6.73,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,81,19.45,8.08,אדום,41645
Qiryat Gat,קטן מ-15,אין מידע,72,12.30,5.31,צהוב,58550
Qiryat Motzkin,קטן מ-15,אין מידע,103,22.66,5.78,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,84,20.60,6.81,כתום,40778
