gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,443057,9.4,8,0.1,35,0.5,128,0.4,3413,3.7
זכר,0-9,חודש אחרון,488,1.2,0,0,1,0.6,4,0.7,78,2.8
זכר,0-9,3 חודשים,1328,1.3,0,0,1,0.4,4,0.4,132,2.5
זכר,0-9,6 חודשים,11478,3.4,0,0,4,0.6,10,0.3,448,3.3
זכר,0-9,שנה,296918,8.9,5,0.1,21,1,68,0.6,2009,4.9
נקבה,0-9,מתחילת קורונה,365113,7.7,4,0,18,0.3,80,0.2,2743,2.9
נקבה,0-9,3 חודשים,1379,1.4,0,0,1,0.4,2,0.2,82,1.6
נקבה,0-9,חודש אחרון,454,1.2,0,0,1,0.6,2,0.3,51,1.9
נקבה,0-9,6 חודשים,10279,3.1,0,0,2,0.3,6,0.2,338,2.5
נקבה,0-9,שנה,235282,7.1,2,0.1,11,0.5,43,0.4,1600,3.9
זכר,10-19,מתחילת קורונה,442496,9.4,6,0,25,0.4,83,0.3,1104,1.2
זכר,10-19,6 חודשים,10304,3.1,0,0,1,0.2,5,0.2,109,0.8
זכר,10-19,חודש אחרון,1193,3,0,0,0,0,2,0.3,14,0.5
זכר,10-19,3 חודשים,2986,3,0,0,0,0,2,0.2,24,0.5
זכר,10-19,שנה,286280,8.6,3,0.1,11,0.5,29,0.3,469,1.1
נקבה,10-19,מתחילת קורונה,434890,9.2,7,0.1,24,0.4,83,0.3,1248,1.3
נקבה,10-19,6 חודשים,12444,3.7,0,0,1,0.2,6,0.2,89,0.6
נקבה,10-19,חודש אחרון,1587,4,0,0,1,0.6,1,0.2,14,0.5
נקבה,10-19,3 חודשים,4219,4.2,0,0,1,0.4,3,0.3,29,0.6
נקבה,10-19,שנה,286221,8.6,2,0.1,10,0.5,21,0.2,504,1.2
זכר,20-29,6 חודשים,14402,4.3,2,0.2,6,0.9,10,0.3,128,0.9
זכר,20-29,מתחילת קורונה,273441,5.8,26,0.2,61,0.9,254,0.8,1712,1.8
זכר,20-29,חודש אחרון,1852,4.7,0,0,1,0.6,3,0.5,19,0.7
זכר,20-29,3 חודשים,4188,4.2,1,0.3,4,1.4,4,0.4,38,0.7
זכר,20-29,שנה,169770,5.1,4,0.1,17,0.8,50,0.5,537,1.3
נקבה,20-29,6 חודשים,20841,6.3,0,0,7,1.1,9,0.3,436,3.2
נקבה,20-29,מתחילת קורונה,388579,8.2,22,0.2,64,0.9,286,0.9,5521,5.9
נקבה,20-29,3 חודשים,6619,6.6,0,0,2,0.7,2,0.2,105,2
נקבה,20-29,חודש אחרון,2632,6.7,0,0,1,0.6,2,0.3,58,2.1
נקבה,20-29,שנה,260956,7.9,5,0.1,17,0.8,37,0.3,2254,5.5
זכר,30-39,6 חודשים,17596,5.3,0,0,5,0.8,19,0.6,180,1.3
זכר,30-39,מתחילת קורונה,274554,5.8,53,0.4,109,1.6,649,2,2417,2.6
זכר,30-39,חודש אחרון,2047,5.2,0,0,2,1.2,7,1.2,34,1.2
זכר,30-39,3 חודשים,4809,4.8,0,0,3,1.1,7,0.6,56,1.1
זכר,30-39,שנה,189651,5.7,10,0.3,33,1.6,80,0.7,691,1.7
נקבה,30-39,מתחילת קורונה,396185,8.4,40,0.3,115,1.7,611,1.9,5602,6
נקבה,30-39,חודש אחרון,2757,7,0,0,0,0,4,0.7,55,2
נקבה,30-39,3 חודשים,6927,6.9,0,0,2,0.7,10,0.9,125,2.4
נקבה,30-39,6 חודשים,24335,7.3,1,0.1,9,1.4,16,0.5,457,3.3
נקבה,30-39,שנה,287354,8.7,8,0.2,25,1.2,80,0.7,2275,5.5
זכר,40-49,6 חודשים,17168,5.1,3,0.3,8,1.3,31,1,238,1.7
זכר,40-49,מתחילת קורונה,249204,5.3,126,1,272,4,1445,4.4,3804,4.1
זכר,40-49,חודש אחרון,2055,5.2,1,0.6,1,0.6,7,1.2,34,1.2
זכר,40-49,3 חודשים,4857,4.8,1,0.3,2,0.7,12,1.1,76,1.5
זכר,40-49,שנה,178386,5.4,22,0.6,53,2.6,173,1.6,880,2.1
נקבה,40-49,מתחילת קורונה,358812,7.6,82,0.7,146,2.2,989,3,3771,4
נקבה,40-49,חודש אחרון,3209,8.2,0,0,2,1.2,3,0.5,30,1.1
נקבה,40-49,3 חודשים,8325,8.3,2,0.6,4,1.4,5,0.5,70,1.3
נקבה,40-49,6 חודשים,25976,7.8,4,0.4,7,1.1,22,0.7,220,1.6
נקבה,40-49,שנה,269735,8.1,17,0.4,26,1.3,108,1,1009,2.4
זכר,50-59,6 חודשים,16235,4.9,13,1.4,33,5.2,90,2.8,461,3.4
זכר,50-59,מתחילת קורונה,176865,3.7,405,3.4,579,8.6,2331,7.1,5348,5.7
זכר,50-59,חודש אחרון,2005,5.1,4,2.5,10,6.2,15,2.6,110,4
זכר,50-59,3 חודשים,4953,4.9,5,1.4,16,5.7,30,2.7,187,3.6
זכר,50-59,שנה,129056,3.9,82,2.2,132,6.5,397,3.7,1558,3.8
נקבה,50-59,חודש אחרון,3345,8.5,0,0,3,1.9,8,1.4,73,2.7
נקבה,50-59,6 חודשים,26697,8,9,0.9,20,3.1,59,1.9,350,2.6
נקבה,50-59,שנה,197472,5.9,47,1.2,72,3.5,270,2.5,1221,3
נקבה,50-59,מתחילת קורונה,255480,5.4,209,1.7,276,4.1,1642,5,4244,4.6
נקבה,50-59,3 חודשים,8757,8.7,4,1.2,9,3.2,19,1.7,139,2.7
זכר,60-69,6 חודשים,20125,6,43,4.5,78,12.3,244,7.7,959,7
זכר,60-69,מתחילת קורונה,140041,3,1056,8.8,1019,15.1,3579,10.9,7610,8.2
זכר,60-69,חודש אחרון,2476,6.3,4,2.5,14,8.6,42,7.1,197,7.2
