day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3023
2021-07-02T00:00:00.000Z,3376
2021-07-03T00:00:00.000Z,3442
2021-07-04T00:00:00.000Z,7462
2021-07-05T00:00:00.000Z,11294
2021-07-06T00:00:00.000Z,15189
2021-07-07T00:00:00.000Z,18857
2021-07-08T00:00:00.000Z,22158
2021-07-09T00:00:00.000Z,22551
2021-07-10T00:00:00.000Z,22629
2021-07-11T00:00:00.000Z,26805
2021-07-12T00:00:00.000Z,30868
2021-07-13T00:00:00.000Z,34858
2021-07-14T00:00:00.000Z,38474
2021-07-15T00:00:00.000Z,41839
2021-07-16T00:00:00.000Z,42217
2021-07-17T00:00:00.000Z,42293
2021-07-18T00:00:00.000Z,44506
2021-07-19T00:00:00.000Z,48082
2021-07-20T00:00:00.000Z,51042
2021-07-21T00:00:00.000Z,53653
2021-07-22T00:00:00.000Z,56070
2021-07-23T00:00:00.000Z,56348
2021-07-24T00:00:00.000Z,56431
2021-07-25T00:00:00.000Z,60486
2021-07-26T00:00:00.000Z,64795
2021-07-27T00:00:00.000Z,68423
2021-07-28T00:00:00.000Z,71830
2021-07-29T00:00:00.000Z,74889
2021-07-30T00:00:00.000Z,75199
2021-07-31T00:00:00.000Z,75299
2021-08-01T00:00:00.000Z,79025
2021-08-02T00:00:00.000Z,82510
2021-08-03T00:00:00.000Z,85850
2021-08-04T00:00:00.000Z,88898
2021-08-05T00:00:00.000Z,91672
2021-08-06T00:00:00.000Z,91974
2021-08-07T00:00:00.000Z,92044
2021-08-08T00:00:00.000Z,96099
2021-08-09T00:00:00.000Z,99915
2021-08-10T00:00:00.000Z,103611
2021-08-11T00:00:00.000Z,107256
2021-08-12T00:00:00.000Z,110414
2021-08-13T00:00:00.000Z,110776
2021-08-14T00:00:00.000Z,110856
2021-08-15T00:00:00.000Z,114707
2021-08-16T00:00:00.000Z,118713
2021-08-17T00:00:00.000Z,122742
2021-08-18T00:00:00.000Z,126272
2021-08-19T00:00:00.000Z,129204
2021-08-20T00:00:00.000Z,129494
2021-08-21T00:00:00.000Z,129591
2021-08-22T00:00:00.000Z,133377
2021-08-23T00:00:00.000Z,137301
2021-08-24T00:00:00.000Z,140871
2021-08-25T00:00:00.000Z,144097
2021-08-26T00:00:00.000Z,146872
2021-08-27T00:00:00.000Z,147233
2021-08-28T00:00:00.000Z,147342
2021-08-29T00:00:00.000Z,151138
2021-08-30T00:00:00.000Z,154738
2021-08-31T00:00:00.000Z,157774
2021-09-01T00:00:00.000Z,160448
2021-09-02T00:00:00.000Z,163576
2021-09-03T00:00:00.000Z,164015
2021-09-04T00:00:00.000Z,164091
2021-09-05T00:00:00.000Z,167897
2021-09-06T00:00:00.000Z,168529
2021-09-07T00:00:00.000Z,169124
2021-09-08T00:00:00.000Z,169649
2021-09-09T00:00:00.000Z,173457
2021-09-10T00:00:00.000Z,174039
2021-09-11T00:00:00.000Z,174223
2021-09-12T00:00:00.000Z,183521
2021-09-13T00:00:00.000Z,196983
2021-09-14T00:00:00.000Z,213677
2021-09-15T00:00:00.000Z,220141
2021-09-16T00:00:00.000Z,221502
2021-09-17T00:00:00.000Z,227679
2021-09-18T00:00:00.000Z,228979
2021-09-19T00:00:00.000Z,253018
2021-09-20T00:00:00.000Z,263949
2021-09-21T00:00:00.000Z,266627
2021-09-22T00:00:00.000Z,281733
2021-09-23T00:00:00.000Z,300557
2021-09-24T00:00:00.000Z,309142
2021-09-25T00:00:00.000Z,311071
2021-09-26T00:00:00.000Z,334721
2021-09-27T00:00:00.000Z,350154
2021-09-28T00:00:00.000Z,353316
2021-09-29T00:00:00.000Z,384646
2021-09-30T00:00:00.000Z,418690
2021-10-01T00:00:00.000Z,430209
2021-10-02T00:00:00.000Z,432827
2021-10-03T00:00:00.000Z,477213
2021-10-04T00:00:00.000Z,516919
2021-10-05T00:00:00.000Z,558273
2021-10-06T00:00:00.000Z,594160
2021-10-07T00:00:00.000Z,636224
2021-10-08T00:00:00.000Z,651920
2021-10-09T00:00:00.000Z,654627
2021-10-10T00:00:00.000Z,703893
2021-10-11T00:00:00.000Z,744231
2021-10-12T00:00:00.000Z,785580
2021-10-13T00:00:00.000Z,818563
2021-10-14T00:00:00.000Z,854575
2021-10-15T00:00:00.000Z,866883
2021-10-16T00:00:00.000Z,868676
2021-10-17T00:00:00.000Z,909492
2021-10-18T00:00:00.000Z,941512
2021-10-19T00:00:00.000Z,974329
2021-10-20T00:00:00.000Z,1001900
2021-10-21T00:00:00.000Z,1032528
2021-10-22T00:00:00.000Z,1041426
2021-10-23T00:00:00.000Z,1042796
2021-10-24T00:00:00.000Z,1075568
2021-10-25T00:00:00.000Z,1103268
2021-10-26T00:00:00.000Z,1131191
2021-10-27T00:00:00.000Z,1152828
2021-10-28T00:00:00.000Z,1170262
2021-10-29T00:00:00.000Z,1174386
2021-10-30T00:00:00.000Z,1175397
2021-10-31T00:00:00.000Z,1196283
2021-11-01T00:00:00.000Z,1214762
2021-11-02T00:00:00.000Z,1233772
2021-11-03T00:00:00.000Z,1249945
2021-11-04T00:00:00.000Z,1266843
2021-11-05T00:00:00.000Z,1271293
2021-11-06T00:00:00.000Z,1272301
2021-11-07T00:00:00.000Z,1289081
2021-11-08T00:00:00.000Z,1303059
2021-11-09T00:00:00.000Z,1319030
2021-11-10T00:00:00.000Z,1334095
2021-11-11T00:00:00.000Z,1350266
2021-11-12T00:00:00.000Z,1354183
2021-11-13T00:00:00.000Z,1355212
2021-11-14T00:00:00.000Z,1373477
2021-11-15T00:00:00.000Z,1388630
2021-11-16T00:00:00.000Z,1403853
2021-11-17T00:00:00.000Z,1417421
2021-11-18T00:00:00.000Z,1431148
2021-11-19T00:00:00.000Z,1434551
2021-11-20T00:00:00.000Z,1435148
2021-11-21T00:00:00.000Z,1450650
2021-11-22T00:00:00.000Z,1464380
2021-11-23T00:00:00.000Z,1477952
2021-11-24T00:00:00.000Z,1490312
2021-11-25T00:00:00.000Z,1503019
2021-11-26T00:00:00.000Z,1506044
2021-11-27T00:00:00.000Z,1507245
2021-11-28T00:00:00.000Z,1518674
2021-11-29T00:00:00.000Z,1528501
2021-11-30T00:00:00.000Z,1537292
2021-12-01T00:00:00.000Z,1545734
2021-12-02T00:00:00.000Z,1554447
2021-12-03T00:00:00.000Z,1557053
2021-12-04T00:00:00.000Z,1557764
2021-12-05T00:00:00.000Z,1567893
2021-12-06T00:00:00.000Z,1576609
2021-12-07T00:00:00.000Z,1585796
2021-12-08T00:00:00.000Z,1593873
2021-12-09T00:00:00.000Z,1602600
2021-12-10T00:00:00.000Z,1604553
2021-12-11T00:00:00.000Z,1604954
2021-12-12T00:00:00.000Z,1615952
2021-12-13T00:00:00.000Z,1625569
2021-12-14T00:00:00.000Z,1634451
2021-12-15T00:00:00.000Z,1640173
2021-12-16T00:00:00.000Z,1650445
2021-12-17T00:00:00.000Z,1652925
2021-12-18T00:00:00.000Z,1653552
2021-12-19T00:00:00.000Z,1666021
2021-12-20T00:00:00.000Z,1673506
2021-12-21T00:00:00.000Z,1681839
2021-12-22T00:00:00.000Z,1689161
2021-12-23T00:00:00.000Z,1697839
2021-12-24T00:00:00.000Z,1700761
2021-12-25T00:00:00.000Z,1701510
2021-12-26T00:00:00.000Z,1713096
2021-12-27T00:00:00.000Z,1722396
2021-12-28T00:00:00.000Z,1731416
2021-12-29T00:00:00.000Z,1738992
2021-12-30T00:00:00.000Z,1747650
2021-12-31T00:00:00.000Z,1749737
2022-01-01T00:00:00.000Z,1750162
2022-01-02T00:00:00.000Z,1759641
2022-01-03T00:00:00.000Z,1767400
2022-01-04T00:00:00.000Z,1775267
2022-01-05T00:00:00.000Z,1781903
2022-01-06T00:00:00.000Z,1788760
2022-01-07T00:00:00.000Z,1790402
2022-01-08T00:00:00.000Z,1790671
2022-01-09T00:00:00.000Z,1798102
2022-01-10T00:00:00.000Z,1804684
2022-01-11T00:00:00.000Z,1810555
2022-01-12T00:00:00.000Z,1815442
2022-01-13T00:00:00.000Z,1820477
2022-01-14T00:00:00.000Z,1821434
2022-01-15T00:00:00.000Z,1821669
2022-01-16T00:00:00.000Z,1826083
2022-01-17T00:00:00.000Z,1830498
2022-01-18T00:00:00.000Z,1834837
2022-01-19T00:00:00.000Z,1838537
2022-01-20T00:00:00.000Z,1842265
2022-01-21T00:00:00.000Z,1842876
2022-01-22T00:00:00.000Z,1842997
2022-01-23T00:00:00.000Z,1847788
2022-01-24T00:00:00.000Z,1852107
2022-01-25T00:00:00.000Z,1857591
2022-01-26T00:00:00.000Z,1861754
2022-01-27T00:00:00.000Z,1865312
2022-01-28T00:00:00.000Z,1866033
2022-01-29T00:00:00.000Z,1866151
2022-01-30T00:00:00.000Z,1872103
2022-01-31T00:00:00.000Z,1877486
2022-02-01T00:00:00.000Z,1881956
2022-02-02T00:00:00.000Z,1886375
2022-02-03T00:00:00.000Z,1890671
2022-02-04T00:00:00.000Z,1891281
2022-02-05T00:00:00.000Z,1891386
2022-02-06T00:00:00.000Z,1896757
2022-02-07T00:00:00.000Z,1901915
2022-02-08T00:00:00.000Z,1906871
2022-02-09T00:00:00.000Z,1911284
2022-02-10T00:00:00.000Z,1915253
2022-02-11T00:00:00.000Z,1915742
2022-02-12T00:00:00.000Z,1915815
2022-02-13T00:00:00.000Z,1920190
2022-02-14T00:00:00.000Z,1925577
2022-02-15T00:00:00.000Z,1930349
2022-02-16T00:00:00.000Z,1935174
2022-02-17T00:00:00.000Z,1939651
2022-02-18T00:00:00.000Z,1940190
2022-02-19T00:00:00.000Z,1940272
2022-02-20T00:00:00.000Z,1945407
2022-02-21T00:00:00.000Z,1950493
2022-02-22T00:00:00.000Z,1955311
2022-02-23T00:00:00.000Z,1960039
2022-02-24T00:00:00.000Z,1964649
2022-02-25T00:00:00.000Z,1965059
2022-02-26T00:00:00.000Z,1965116
2022-02-27T00:00:00.000Z,1969949
2022-02-28T00:00:00.000Z,1974349
2022-03-01T00:00:00.000Z,1978712
2022-03-02T00:00:00.000Z,1983147
2022-03-03T00:00:00.000Z,1987343
2022-03-04T00:00:00.000Z,1987908
2022-03-05T00:00:00.000Z,1987999
2022-03-06T00:00:00.000Z,1992979
2022-03-07T00:00:00.000Z,1998433
2022-03-08T00:00:00.000Z,2004385
2022-03-09T00:00:00.000Z,2010772
2022-03-10T00:00:00.000Z,2016598
2022-03-11T00:00:00.000Z,2017307
