averageInfected,begin_date,end_date,isCurrentWeek
6825,2022-03-13T00:00:00.000Z,2022-03-19T00:00:00.000Z,False
12705,2022-03-20T00:00:00.000Z,2022-03-26T00:00:00.000Z,False
12308,2022-03-27T00:00:00.000Z,2022-04-02T00:00:00.000Z,False
8731,2022-04-03T00:00:00.000Z,2022-04-09T00:00:00.000Z,True
