averageInfected,begin_date,end_date,isCurrentWeek
1312,2022-08-14T00:00:00.000Z,2022-08-20T00:00:00.000Z,False
988,2022-08-21T00:00:00.000Z,2022-08-27T00:00:00.000Z,False
858,2022-08-28T00:00:00.000Z,2022-09-03T00:00:00.000Z,False
