city,diff,percentOfCityPopulation,sickCount,status,testsCount
קרית יערים,0,0.8135268782899984,51,,1245
ג'סר א-זרקא,0,0.32738691788601587,49,,3311
עכו,6.521739130434782,0.09568630514167431,49,,4961
בית שאן,6.521739130434782,0.2537545313309166,49,,1804
נס ציונה,2.173913043478261,0.1025506753071065,47,,3739
גן יבנה,2.173913043478261,0.2087311808855531,47,,1936
אזור,0,0.3928123694107814,47,,1510
טירה,6.8181818181818175,0.1769578313253012,47,,2725
"כפר חב""ד",0,0.6691882455629911,46,,1200
קרית אתא,2.272727272727273,0.07801799615111218,45,,5168
פרדס חנה-כרכור,2.325581395348837,0.1059194530704605,44,,5855
זכרון יעקב,2.439024390243903,0.1885352605826637,42,,1727
אבן יהודה,2.5,0.3080390683696469,41,,1636
כפר קרע,17.14285714285714,0.2140992167101828,41,,1737
בענה,0,0.4861852247124392,41,,2177
ערד,8.108108108108109,0.1483404413128129,40,,2173
כסיפה,8.571428571428571,0.21465288369202962,38,,998
דבוריה,0,0.3223971173904798,34,,1873
נצרת,3.03030303030303,0.04329610717059939,34,,2929
נוף הגליל,0,0.07693177961307841,34,,4107
מג'ד אל-כרום,3.225806451612903,0.2074554294975689,32,,2392
טמרה,0,0.09320750320400792,32,,2153
קרית ים,0,0.08145187975666252,32,,3383
מצפה רמון,6.896551724137931,0.618886005190657,31,,469
קרית מוצקין,0,0.07052186177715092,31,,4917
אריאל,0,0.1639523445185266,30,,1805
מבשרת ציון,3.571428571428571,0.1252862141962241,29,,3335
יבנאל,0,0.6984585741811176,29,,448
מזכרת בתיה,0,0.1927038341418035,29,,2044
ערערה,0,0.1350270054010802,27,,1987
להבים,3.846153846153846,0.4330392943063352,27,,1686
לקיה,0,0.1694142177624291,26,,1166
מעלה עירון,0,0.1723109550003314,26,,1215
קדימה-צורן,4.166666666666666,0.1187817741245783,25,,1552
שפרעם,0,0.05815362248606736,24,,2725
קרית ביאליק,0,0.0609833566255876,24,,3214
ג'לג'וליה,0,0.23557126030624262,24,,952
טירת כרמל,0,0.10395460648850001,24,,1550
מיתר,0,0.229701388195346,23,,1883
נחף,0,0.1714498695490123,23,,925
עלי,0,0.5116959064327485,21,,391
יקנעם עילית,5,0.09068923821039904,21,,1631
קרית שמונה,5,0.09506994431617548,21,,1414
עומר,0,0.2646502835538753,21,,1401
סח'נין,0,0.05804007820136853,19,,2139
אור עקיבא,26.66666666666667,0.09713701431492842,19,,1812
יד בנימין,0,0.4415524052986289,19,,647
קלנסווה,5.555555555555555,0.08229739680339584,19,,1835
כפר יונה,5.555555555555555,0.08291512109971634,19,,1645
תל מונד,5.882352941176471,0.140405616224649,18,,1665
חריש,0,0.12505210504376818,18,,1120
אלפי מנשה,0,0.22970903522205208,18,,904
עמנואל,0,0.4046655558200428,17,,288
הר אדר,0,0.421417947446703,17,,824
כפר כנא,0,0.07460721495655227,17,,1593
בית אריה,6.25,0.332355816226784,17,,565
בית דגן,0,0.2586338049596835,17,,630
כוכב יאיר,0,0.1754193619120711,16,,944
מרכז שפירא,0,0.7681228996639462,16,,296
פוריידיס,0,0.12035504738979991,16,,962
קרית עקרון,0,0.1505174035747883,16,,898
כוכב השחר,0,0.6075334143377886,15,,250
מעלות-תרשיחא,0,0.06638049298579458,15,,1880
פקיעין (בוקייעה),0,0.2540220152413209,15,,765
אל סייד,0,0.03026634382566586, קטן מ-15 ,,127
עלי זהב,0,0.1084304689617783, קטן מ-15 ,,284
"בסמ""ה",0,0.1025545403691963, קטן מ-15 ,,757
קצרין,0,0.1866666666666667, קטן מ-15 ,,493
עץ אפרים,0,0.04130524576621231, קטן מ-15 ,,202
ג'ולס,0,0.04798464491362764, קטן מ-15 ,,311
סביון,9.090909090909092,0.27681660899653976, קטן מ-15 ,,493
פרדסיה,0,0.032557382386456134, קטן מ-15 ,,1073
זמר,0,0.09892594686263426, קטן מ-15 ,,686
ראמה,0,0.1318628626228722, קטן מ-15 ,,697
צור יצחק,0,0.06360311655271109, קטן מ-15 ,,485
קדומים,0,0.1315789473684211, קטן מ-15 ,,421
רבבה,0,0.2553812477198103, קטן מ-15 ,,230
קיסריה,33.33333333333333,0.07340796476417691, קטן מ-15 ,,433
נופית,0,0.07791195948578107, קטן מ-15 ,,192
עילוט,0,0.02377555872563005, קטן מ-15 ,,321
טלמון,0,0.08269588587967748, קטן מ-15 ,,272
קרית ארבע,0,0.176774544465597, קטן מ-15 ,,585
עין מאהל,0,0.04415335933475605, קטן מ-15 ,,549
שגב-שלום,33.33333333333333,0.0368052999631947, קטן מ-15 ,,336
קרית טבעון,0,0.037766727513061, קטן מ-15 ,,1306
