coronaOccupancy,isolatedTeam,name,normalOccupancy
46.75324675324675,76,שמיר (אסף הרופא),59.48372650146484
24.24242424242424,37,מאיר,72.75064086914062
22.857142857142858,13,מעייני הישועה,
19.23076923076923,27,וולפסון,65.88579559326172
18.64406779661017,0,"אסותא אשדוד בי""ח",
18.18181818181818,21,"רמב""ם",85.25772857666016
16.5,130,שיבא,90.75949096679688
16.47058823529412,38,שערי צדק,96.68304443359375
15.67164179104478,120,הדסה עין כרם,102.9689636230469
14.942528735632191,16,ברזילי,66.27906799316406
13.33333333333333,27,הלל יפה,82.13592529296875
13,100,סוראסקי,101.5371475219727
10.90909090909091,26,לניאדו,1.114206075668335
10,9,המרכזי בעמק,71.72413635253906
9.411764705882353,37,סורוקה,70.54734802246094
2.941176470588235,23,קפלן,88.08663940429688
1.724137931034483,9,בני ציון,75.75057983398438
1.666666666666667,7,זיו צפת,68.29971313476562
0.5235602094240838,12,השרון ק. גולדה,46.47303009033203
0,0,הסקוטי,108.8000030517578
0,56,רבין ק. בילינסון,84.19161987304688
0,25,נהריה,82.15767669677734
0,1,יוספטל,44.61538314819336
0,4,אסותא חיפה,
0,17,שניידר,89.45147705078125
0,3,הכרמל,66.66666412353516
0,0,אל מקאסד,
0,1,המשפחה הקדושה,161.6666717529297
0,0,הסהר האדום,
0,33,הר הצופים,83.33333587646484
0,0,הצרפתי,73.88059997558594
0,0,אלישע,
0,3,אסותא רמת החייל,
0,0,אסותא באר שבע,
0,2,אסותא ראשון לציון,
0,7,פוריה,65.63380432128906
