gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,442316,9.5,8,0.1,34,0.5,124,0.4,3322,3.7
זכר,0-9,חודש אחרון,436,1.5,0,0,0,0,0,0,28,1.8
זכר,0-9,3 חודשים,1657,2.1,0,0,1,0.5,0,0,95,2.5
זכר,0-9,שנה,303304,9.1,5,0.1,20,1,65,0.6,1947,5
זכר,0-9,6 חודשים,24538,4.3,1,0.1,5,0.8,9,0.3,555,3.7
נקבה,0-9,שנה,242067,7.3,2,0.1,10,0.5,44,0.4,1575,4.1
נקבה,0-9,חודש אחרון,552,1.9,0,0,0,0,0,0,14,0.9
נקבה,0-9,6 חודשים,21614,3.8,0,0,1,0.2,9,0.3,428,2.8
נקבה,0-9,מתחילת קורונה,364311,7.8,4,0,17,0.3,78,0.2,2682,3
נקבה,0-9,3 חודשים,2087,2.6,0,0,0,0,1,0.1,67,1.8
זכר,10-19,שנה,292305,8.8,3,0.1,11,0.6,30,0.3,470,1.2
זכר,10-19,מתחילת קורונה,440594,9.5,6,0.1,25,0.4,81,0.3,1089,1.2
זכר,10-19,חודש אחרון,889,3.1,0,0,0,0,0,0,6,0.4
זכר,10-19,3 חודשים,2419,3,0,0,1,0.5,0,0,24,0.6
זכר,10-19,6 חודשים,22761,4,0,0,1,0.2,4,0.1,126,0.8
נקבה,10-19,מתחילת קורונה,432133,9.3,7,0.1,23,0.3,82,0.3,1228,1.4
נקבה,10-19,חודש אחרון,1354,4.7,0,0,0,0,1,0.3,7,0.5
נקבה,10-19,3 חודשים,3582,4.4,0,0,0,0,1,0.1,22,0.6
נקבה,10-19,שנה,293729,8.8,2,0.1,9,0.5,21,0.2,503,1.3
נקבה,10-19,6 חודשים,24595,4.3,0,0,0,0,6,0.2,138,0.9
זכר,20-29,שנה,170464,5.1,3,0.1,16,0.8,50,0.5,530,1.4
זכר,20-29,מתחילת קורונה,270434,5.8,25,0.2,59,0.9,252,0.8,1684,1.9
זכר,20-29,חודש אחרון,1009,3.5,0,0,1,1.2,1,0.3,9,0.6
זכר,20-29,3 חודשים,2634,3.3,0,0,3,1.4,4,0.5,32,0.8
זכר,20-29,6 חודשים,24788,4.3,1,0.1,5,0.8,11,0.3,162,1.1
נקבה,20-29,חודש אחרון,1877,6.4,0,0,0,0,0,0,31,2
נקבה,20-29,3 חודשים,4598,5.7,0,0,0,0,4,0.5,86,2.3
נקבה,20-29,שנה,262347,7.9,6,0.2,19,1,41,0.4,2274,5.8
נקבה,20-29,6 חודשים,35278,6.1,0,0,6,1,14,0.4,596,4
נקבה,20-29,מתחילת קורונה,384191,8.3,22,0.2,62,0.9,284,0.9,5456,6.1
זכר,30-39,שנה,189921,5.7,12,0.3,33,1.7,78,0.8,670,1.7
זכר,30-39,מתחילת קורונה,271193,5.8,53,0.4,106,1.6,642,2,2377,2.6
זכר,30-39,חודש אחרון,1234,4.2,0,0,0,0,0,0,14,0.9
זכר,30-39,3 חודשים,3429,4.2,0,0,1,0.5,2,0.3,36,0.9
זכר,30-39,6 חודשים,31173,5.4,0,0,3,0.5,16,0.5,215,1.4
נקבה,30-39,מתחילת קורונה,391716,8.4,40,0.3,114,1.7,605,1.9,5535,6.1
נקבה,30-39,חודש אחרון,1967,6.8,0,0,1,1.2,4,1.2,39,2.6
נקבה,30-39,3 חודשים,5347,6.6,0,0,3,1.4,7,0.9,105,2.7
נקבה,30-39,שנה,288656,8.7,8,0.2,28,1.4,84,0.8,2283,5.9
נקבה,30-39,6 חודשים,43328,7.5,2,0.2,12,2,14,0.4,603,4
זכר,40-49,שנה,178533,5.4,26,0.7,63,3.2,181,1.8,886,2.3
זכר,40-49,מתחילת קורונה,245849,5.3,125,1.1,271,4.1,1438,4.5,3769,4.2
זכר,40-49,חודש אחרון,1288,4.4,0,0,1,1.2,5,1.5,28,1.8
זכר,40-49,3 חודשים,3605,4.5,1,0.4,4,1.8,6,0.8,69,1.8
זכר,40-49,6 חודשים,30513,5.3,5,0.5,11,1.9,37,1.1,302,2
נקבה,40-49,מתחילת קורונה,353508,7.6,80,0.7,144,2.2,986,3.1,3737,4.2
נקבה,40-49,חודש אחרון,2462,8.5,0,0,1,1.2,1,0.3,27,1.8
נקבה,40-49,3 חודשים,6391,7.9,1,0.4,2,0.9,4,0.5,67,1.8
נקבה,40-49,שנה,269627,8.1,16,0.4,28,1.4,113,1.1,1008,2.6
נקבה,40-49,6 חודשים,45732,8,4,0.4,7,1.2,25,0.7,293,1.9
זכר,50-59,מתחילת קורונה,173538,3.7,400,3.4,568,8.6,2308,7.2,5232,5.8
זכר,50-59,חודש אחרון,1353,4.6,0,0,5,5.8,7,2.2,51,3.3
זכר,50-59,3 חודשים,3719,4.6,1,0.4,14,6.4,15,1.9,126,3.3
זכר,50-59,6 חודשים,28124,4.9,13,1.4,29,4.9,88,2.5,500,3.3
זכר,50-59,שנה,127805,3.8,84,2.3,136,6.9,389,3.8,1476,3.8
נקבה,50-59,מתחילת קורונה,250028,5.4,207,1.8,273,4.2,1635,5.1,4172,4.6
נקבה,50-59,חודש אחרון,2620,9,1,1.6,4,4.7,9,2.8,45,2.9
נקבה,50-59,3 חודשים,6845,8.5,4,1.8,9,4.1,19,2.4,109,2.9
נקבה,50-59,שנה,194850,5.9,49,1.3,76,3.9,277,2.7,1182,3
נקבה,50-59,6 חודשים,45235,7.9,8,0.8,21,3.6,74,2.1,402,2.7
זכר,60-69,שנה,105243,3.2,234,6.4,246,12.5,870,8.5,2734,7
זכר,60-69,מתחילת קורונה,135980,2.9,1046,8.9,1002,15.2,3527,10.9,7387,8.2
זכר,60-69,חודש אחרון,1876,6.4,1,1.6,9,10.5,22,6.8,116,7.6
זכר,60-69,3 חודשים,5055,6.3,10,4.4,33,15.1,57,7.3,279,7.3
זכר,60-69,6 חודשים,33004,5.7,50,5.2,81,13.7,276,7.9,1071,7.1
נקבה,60-69,מתחילת קורונה,183807,3.9,577,4.9,536,8.2,2378,7.4,5478,6.1
נקבה,60-69,חודש אחרון,2735,9.4,2,3.2,9,10.5,16,4.9,86,5.6
נקבה,60-69,3 חודשים,7787,9.6,8,3.5,19,8.7,39,5,227,5.9
נקבה,60-69,6 חודשים,47981,8.4,21,2.2,41,6.9,174,5,834,5.5
נקבה,60-69,שנה,149958,4.5,135,3.7,133,6.8,599,5.9,2053,5.3
זכר,70-79,מתחילת קורונה,92196,2,1773,15,1124,17.1,4147,12.9,8608,9.6
זכר,70-79,חודש אחרון,1981,6.8,13,21,17,19.8,53,16.4,222,14.5
זכר,70-79,3 חודשים,5868,7.3,34,14.9,35,16.1,128,16.4,563,14.7
זכר,70-79,שנה,76508,2.3,484,13.3,333,16.9,1447,14.2,4154,10.7
זכר,70-79,6 חודשים,32826,5.7,135,14.1,113,19.1,510,14.6,1902,12.6
נקבה,70-79,מתחילת קורונה,112484,2.4,1122,9.5,636,9.7,3161,9.8,6986,7.8
נקבה,70-79,חודש אחרון,2571,8.8,5,8.1,7,8.1,42,13,183,12
נקבה,70-79,3 חודשים,7823,9.7,16,7,17,7.8,102,13.1,430,11.3
נקבה,70-79,שנה,95122,2.9,339,9.3,200,10.2,1103,10.8,3348,8.6
נקבה,70-79,6 חודשים,41702,7.3,83,8.6,59,10,400,11.5,1511,10
זכר,80-89,שנה,29478,0.9,678,18.7,254,12.9,1589,15.5,4052,10.4
זכר,80-89,חודש אחרון,909,3.1,10,16.1,10,11.6,49,15.1,202,13.2
זכר,80-89,6 חודשים,13871,2.4,175,18.2,79,13.4,587,16.8,1886,12.5
זכר,80-89,מתחילת קורונה,36574,0.8,2082,17.6,713,10.8,3611,11.2,7321,8.1
זכר,80-89,3 חודשים,2572,3.2,42,18.4,30,13.8,129,16.5,542,14.2
נקבה,80-89,מתחילת קורונה,50235,1.1,1923,16.3,537,8.2,3717,11.5,7868,8.7
נקבה,80-89,חודש אחרון,1382,4.7,14,22.6,11,12.8,62,19.1,228,14.9
נקבה,80-89,3 חודשים,3701,4.6,49,21.5,27,12.4,138,17.7,516,13.5
נקבה,80-89,שנה,40336,1.2,658,18.1,204,10.4,1634,16,4249,10.9
נקבה,80-89,6 חודשים,18851,3.3,179,18.6,63,10.7,594,17,1924,12.8
זכר,90+,שנה,6101,0.2,410,11.3,73,3.7,669,6.5,1447,3.7
זכר,90+,מתחילת קורונה,7842,0.2,1002,8.5,168,2.6,1270,3.9,2431,2.7
זכר,90+,חודש אחרון,215,0.7,7,11.3,5,5.8,21,6.5,76,5
זכר,90+,3 חודשים,561,0.7,29,12.7,10,4.6,52,6.7,175,4.6
זכר,90+,6 חודשים,2771,0.5,131,13.6,27,4.6,248,7.1,636,4.2
נקבה,90+,שנה,11411,0.3,476,13.1,74,3.8,935,9.1,2041,5.2
נקבה,90+,חודש אחרון,396,1.4,9,14.5,5,5.8,31,9.6,114,7.5
נקבה,90+,6 חודשים,5304,0.9,152,15.8,27,4.6,388,11.1,955,6.4
נקבה,90+,מתחילת קורונה,15002,0.3,1302,11,164,2.5,1894,5.9,3652,4.1
נקבה,90+,3 חודשים,1039,1.3,33,14.5,9,4.1,73,9.3,251,6.6
