date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel
2020-03-02T00:00:00.000Z,1,10,10,0,0,10,0,0,1813,0.005515719801434087,5632,-420,0
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1813,0.005515719801434087,7857,-418,0
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1813,0.006618863761720904,7012,-420,0
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1813,0.007170435741864313,7012,-420,0
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1813,0.00882515168229454,5177,-419,0
2020-03-07T00:00:00.000Z,1,21,21,3,0,18,2,0,1813,0.01158301158301158,4861,-420,0
2020-03-08T00:00:00.000Z,2,27,27,5,0,22,4,0,1813,0.01489244346387204,7330,-418,0
2020-03-09T00:00:00.000Z,7,41,41,6,0,35,5,0,1813,0.02261445118587976,6205,-428,0
2020-03-10T00:00:00.000Z,2,61,61,6,0,55,5,0,1813,0.03364589078874793,6021,-415,0
2020-03-11T00:00:00.000Z,10,84,83,7,1,76,6,0,1813,0.04633204633204633,5981,-418,0
2020-03-12T00:00:00.000Z,6,106,104,7,1,98,6,0,1813,0.05846662989520132,5983,-417,0
2020-03-13T00:00:00.000Z,10,126,125,7,5,114,6,0,1813,0.0694980694980695,4121,-404,0
2020-03-14T00:00:00.000Z,20,165,164,6,5,154,4,0,1813,0.09100937672366244,3692,-414,0
2020-03-15T00:00:00.000Z,37,205,203,9,7,189,6,0,1813,0.1130722559293988,5489,-414,0
2020-03-16T00:00:00.000Z,27,225,219,11,6,208,7,0,1813,0.124103695532267,4757,-357,0
2020-03-17T00:00:00.000Z,46,260,260,12,7,241,7,0,1813,0.1434087148372863,4335,-308,0
2020-03-18T00:00:00.000Z,54,313,274,17,12,284,7,1,1813,0.1726420297848869,3920,-211,0
2020-03-19T00:00:00.000Z,31,300,269,21,12,267,12,0,1813,0.1654715940430226,4053,-79,0
2020-03-20T00:00:00.000Z,30,293,255,23,15,255,12,1,1813,0.1616105901820188,3207,97,0
2020-03-21T00:00:00.000Z,35,283,280,27,22,234,15,0,1813,0.1560948703805847,2905,278,0
2020-03-22T00:00:00.000Z,54,331,312,38,33,260,22,0,1813,0.1825703254274683,4523,492,0
2020-03-23T00:00:00.000Z,58,363,330,44,37,282,24,0,1813,0.2002206287920574,4053,813,0
2020-03-24T00:00:00.000Z,82,406,354,48,49,309,26,3,1813,0.2239382239382239,3963,1200,0
2020-03-25T00:00:00.000Z,81,427,410,52,54,321,28,1,1813,0.2355212355212355,3666,1555,0
2020-03-26T00:00:00.000Z,82,483,430,56,67,360,31,5,1813,0.2664092664092664,3925,2034,0
2020-03-27T00:00:00.000Z,110,532,482,67,71,394,37,2,1813,0.2934362934362935,3267,2401,0
2020-03-28T00:00:00.000Z,53,527,496,70,82,375,41,1,1813,0.2906784335355764,2834,2842,0
2020-03-29T00:00:00.000Z,70,555,528,80,89,386,50,3,1813,0.3061224489795918,4289,3305,0
2020-03-30T00:00:00.000Z,121,633,584,89,105,439,54,1,1813,0.3491450634307777,3886,3754,0
2020-03-31T00:00:00.000Z,111,683,640,99,114,470,64,4,1813,0.3767236624379481,4005,4363,0
2020-04-01T00:00:00.000Z,147,772,730,111,143,518,72,8,1813,0.4258135686707115,4088,4209,689
2020-04-02T00:00:00.000Z,115,814,729,113,145,556,79,9,1813,0.4489795918367347,4284,4792,720
2020-04-03T00:00:00.000Z,97,812,723,131,159,522,93,5,1813,0.4478764478764479,3494,5303,717
2020-04-04T00:00:00.000Z,73,788,750,140,170,478,107,6,1813,0.4346387203530061,3155,5637,718
2020-04-05T00:00:00.000Z,100,824,738,135,193,496,107,7,1813,0.4544953116381688,4495,6136,693
2020-04-06T00:00:00.000Z,94,806,693,147,208,451,110,8,1813,0.4445670159955874,4088,6417,796
2020-04-07T00:00:00.000Z,72,747,651,160,204,383,106,7,1813,0.4120242691671263,4313,6654,819
2020-04-08T00:00:00.000Z,57,691,613,166,196,329,115,9,1813,0.3811362382790954,3511,6833,859
2020-04-09T00:00:00.000Z,65,666,632,166,189,311,117,9,1813,0.3673469387755102,3363,6935,944
2020-04-10T00:00:00.000Z,55,672,598,170,173,329,128,8,1813,0.3706563706563706,4086,7058,1002
2020-04-11T00:00:00.000Z,40,625,593,182,163,280,130,6,1813,0.3447324875896304,3172,7165,1061
2020-04-12T00:00:00.000Z,90,668,619,177,175,316,130,7,1813,0.3684500827357971,4965,7303,1074
2020-04-13T00:00:00.000Z,91,694,628,192,169,333,137,8,1813,0.3827909542195256,4653,7286,1181
2020-04-14T00:00:00.000Z,75,682,634,178,173,331,134,8,1813,0.3761720904578048,4376,7250,1229
2020-04-15T00:00:00.000Z,69,689,663,179,175,335,132,13,1813,0.3800330943188086,3492,7192,1238
2020-04-16T00:00:00.000Z,51,699,637,182,163,354,137,7,1813,0.3855488141202427,5388,7016,1366
2020-04-17T00:00:00.000Z,48,665,611,165,163,337,124,9,1813,0.3667953667953668,4188,6972,1348
2020-04-18T00:00:00.000Z,42,635,609,174,141,320,118,11,1813,0.3502482073910646,3825,6545,1661
2020-04-19T00:00:00.000Z,40,621,571,157,148,316,118,8,1813,0.3425261996690568,5788,6477,1707
2020-04-20T00:00:00.000Z,49,598,545,154,135,309,123,6,1813,0.3298400441257584,5097,6233,1723
2020-04-21T00:00:00.000Z,27,545,507,145,146,254,119,9,1813,0.3006067291781577,4921,6068,1738
2020-04-22T00:00:00.000Z,36,520,484,149,122,249,110,3,1813,0.2868174296745725,4822,5947,1739
2020-04-23T00:00:00.000Z,32,493,444,146,106,241,114,4,1813,0.2719249862107005,5353,5993,1605
2020-04-24T00:00:00.000Z,26,464,440,144,109,211,108,3,1813,0.2559293987865416,4411,5589,1751
2020-04-25T00:00:00.000Z,8,438,424,136,105,197,107,3,1813,0.241588527302813,3643,5344,1762
2020-04-26T00:00:00.000Z,33,435,407,142,91,202,111,2,1813,0.2399338113623828,5757,5208,1737
2020-04-27T00:00:00.000Z,21,410,376,132,89,189,101,4,1813,0.2261445118587976,5298,4745,1775
2020-04-28T00:00:00.000Z,28,389,364,127,85,177,100,5,1813,0.214561500275786,4854,4476,1726
2020-04-29T00:00:00.000Z,23,381,366,122,86,173,96,6,1813,0.2101489244346387,4207,4129,1726
2020-04-30T00:00:00.000Z,19,375,342,112,87,176,90,6,1813,0.2068394925537783,5673,3885,1721
2020-05-01T00:00:00.000Z,20,342,323,109,81,152,89,4,1813,0.1886376172090458,4551,3351,1746
2020-05-02T00:00:00.000Z,14,336,329,111,66,159,90,3,1813,0.1853281853281853,3973,3293,1610
2020-05-03T00:00:00.000Z,14,323,297,101,71,151,84,3,1813,0.178157749586321,5982,3195,1591
2020-05-04T00:00:00.000Z,19,306,274,97,71,138,78,3,1813,0.1687810259238831,5531,2960,1545
2020-05-05T00:00:00.000Z,9,269,255,91,61,117,72,2,1813,0.1483728626585769,5408,2723,1488
2020-05-06T00:00:00.000Z,15,265,246,88,61,116,70,1,1813,0.1461665747380033,5362,2631,1439
2020-05-07T00:00:00.000Z,13,252,241,84,59,109,70,1,1813,0.138996138996139,5634,2443,1423
2020-05-08T00:00:00.000Z,13,241,237,78,53,110,64,6,1813,0.1329288472145615,4819,2242,1365
2020-05-09T00:00:00.000Z,10,245,242,78,50,117,64,2,1813,0.1351351351351351,3270,2313,1204
2020-05-10T00:00:00.000Z,14,243,226,74,52,117,66,5,1813,0.1340319911748483,6334,2219,1202
2020-05-11T00:00:00.000Z,9,227,211,69,54,104,60,5,1813,0.1252068394925538,5506,1839,1208
2020-05-12T00:00:00.000Z,10,218,200,65,52,101,56,3,1813,0.1202426916712631,5597,1825,1054
2020-05-13T00:00:00.000Z,10,200,197,61,48,91,53,3,1813,0.1103143960286818,5581,1775,968
2020-05-14T00:00:00.000Z,6,195,186,61,43,91,52,2,1813,0.1075565361279647,5986,1617,917
2020-05-15T00:00:00.000Z,1,186,182,61,43,82,52,0,1813,0.102592388306674,5174,1510,814
2020-05-16T00:00:00.000Z,4,180,180,60,40,80,51,3,1813,0.09928295642581357,4525,1484,780
2020-05-17T00:00:00.000Z,10,184,172,55,38,91,45,4,1813,0.1014892443463872,6784,1390,756
2020-05-18T00:00:00.000Z,3,170,159,52,42,76,43,3,1813,0.09376723662437948,6222,1173,725
2020-05-19T00:00:00.000Z,7,164,158,51,43,70,40,2,1813,0.09045780474351903,6324,1142,603
2020-05-20T00:00:00.000Z,4,157,144,46,40,71,41,1,1813,0.08659680088251517,6272,1080,570
2020-05-21T00:00:00.000Z,8,149,139,47,31,71,37,0,1813,0.0821842250413679,6558,947,514
2020-05-22T00:00:00.000Z,5,141,138,46,32,63,37,0,1813,0.07777164920022063,5410,866,455
2020-05-23T00:00:00.000Z,3,141,140,46,33,62,37,0,1813,0.07777164920022063,4774,888,400
2020-05-24T00:00:00.000Z,0,139,124,43,36,60,34,1,1813,0.0766685052399338,7117,818,390
2020-05-25T00:00:00.000Z,8,130,122,41,32,57,29,2,1813,0.07170435741864313,6531,709,345
2020-05-26T00:00:00.000Z,4,122,117,36,37,49,32,0,1813,0.06729178157749587,6475,722,283
2020-05-27T00:00:00.000Z,4,120,113,40,37,43,36,2,1813,0.06618863761720904,6563,677,276
2020-05-28T00:00:00.000Z,7,120,113,36,37,47,34,1,1813,0.06618863761720904,5574,628,273
2020-05-29T00:00:00.000Z,5,117,117,39,36,42,37,0,1813,0.06453392167677882,4730,729,241
2020-05-30T00:00:00.000Z,5,123,122,35,43,45,33,0,1813,0.06784335355763928,4953,722,241
2020-05-31T00:00:00.000Z,5,125,117,35,47,43,31,0,1813,0.06894649751792609,7351,753,245
2020-06-01T00:00:00.000Z,12,126,110,32,45,49,29,3,1813,0.0694980694980695,6487,770,224
2020-06-02T00:00:00.000Z,12,117,110,29,44,44,29,2,1813,0.06453392167677882,6490,867,202
2020-06-03T00:00:00.000Z,8,118,114,28,42,48,25,1,1813,0.06508549365692223,6485,899,225
2020-06-04T00:00:00.000Z,11,125,113,30,37,58,23,0,1813,0.06894649751792609,6894,985,227
2020-06-05T00:00:00.000Z,8,119,109,29,41,49,23,1,1813,0.06563706563706563,5707,1077,228
2020-06-06T00:00:00.000Z,9,114,112,29,42,43,21,4,1813,0.06287920573634859,5138,1098,239
2020-06-07T00:00:00.000Z,13,122,118,29,42,51,23,2,1813,0.06729178157749587,7776,1175,247
2020-06-08T00:00:00.000Z,17,133,119,30,46,57,23,0,1813,0.07335907335907337,6604,1299,262
2020-06-09T00:00:00.000Z,10,129,116,31,42,56,24,1,1813,0.07115278543849972,6808,1429,259
2020-06-10T00:00:00.000Z,24,138,121,32,45,61,24,1,1813,0.07611693325979041,6897,1572,283
2020-06-11T00:00:00.000Z,13,133,122,35,38,60,24,0,1813,0.07335907335907337,6901,1650,321
2020-06-12T00:00:00.000Z,13,136,124,35,43,58,25,0,1813,0.07501378929950359,5730,1746,338
2020-06-13T00:00:00.000Z,11,133,130,35,45,53,26,1,1813,0.07335907335907337,5104,1817,359
2020-06-14T00:00:00.000Z,15,143,132,31,48,64,23,2,1813,0.07887479316050745,7664,1906,360
2020-06-15T00:00:00.000Z,23,155,133,36,47,72,25,0,1813,0.08549365692222835,6800,2003,393
2020-06-16T00:00:00.000Z,22,153,134,38,43,72,26,1,1813,0.08439051296194153,6956,2254,401
2020-06-17T00:00:00.000Z,22,158,149,36,49,73,29,0,1813,0.08714837286265857,6583,2432,428
2020-06-18T00:00:00.000Z,40,186,160,40,43,103,28,0,1813,0.102592388306674,6854,2604,471
2020-06-19T00:00:00.000Z,30,190,180,39,47,104,29,1,1813,0.1047986762272477,5792,2803,491
2020-06-20T00:00:00.000Z,34,214,210,41,50,123,28,1,1813,0.1180364037506895,5060,2857,508
2020-06-21T00:00:00.000Z,38,247,213,45,59,143,29,0,1813,0.136238279095422,7820,2963,520
2020-06-22T00:00:00.000Z,23,232,198,43,56,133,29,1,1813,0.1279646993932708,6967,3217,537
2020-06-23T00:00:00.000Z,21,217,191,40,52,125,26,2,1813,0.1196911196911197,6627,3546,561
2020-06-24T00:00:00.000Z,34,222,195,45,45,132,27,3,1813,0.1224489795918367,6666,3921,606
2020-06-25T00:00:00.000Z,26,217,194,44,56,117,28,4,1813,0.1196911196911197,6736,4282,633
2020-06-26T00:00:00.000Z,47,237,218,45,57,135,26,3,1813,0.1307225592939879,5554,4560,673
