city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,42340,3834,1884,22568,41
בני ברק,24828,2406,1092,8575,120
תל אביב - יפו,10369,1284,320,11167,28
אשדוד,12296,1129,425,8688,50
מודיעין עילית,10605,1034,528,5335,134
נתניה,6826,906,236,6853,42
פתח תקווה,7618,900,272,7398,37
באר שבע,5614,785,191,6366,40
בית שמש,7587,674,344,3106,53
חולון,5597,645,175,5179,35
ראשון לציון,5348,618,133,6732,25
חיפה,5310,556,168,7884,20
אשקלון,4205,555,135,3783,39
בת ים,3698,550,132,3409,42
חדרה,2967,547,175,3557,57
אלעד,5443,521,221,1447,110
רחובות,4534,484,169,4042,35
רמלה,3204,474,173,2554,63
ביתר עילית,5728,437,253,1735,71
רמת גן,2828,310,86,3535,21
ראש העין,1954,304,134,1746,51
לוד,2945,293,106,2419,38
עכו,1321,251,91,1594,49
נתיבות,2733,233,94,1162,61
נצרת,1847,231,60,1032,29
כפר סבא,1581,215,49,2266,22
קרית גת,2220,215,47,1663,37
אופקים,1542,206,59,1165,65
הרצליה,1750,205,61,3006,22
טבריה,1815,195,53,1105,43
קרית אתא,1293,191,54,1725,33
אור יהודה,1819,190,53,1379,55
עפולה,1274,189,30,1454,35
טמרה,1147,181,70,850,53
יבנה,1617,163,58,1089,35
רעננה,1666,162,54,1656,22
קרית מלאכי,1504,159,72,651,65
קרית ים,698,154,29,1346,39
שפרעם,998,147,53,955,36
באר יעקב,953,145,30,681,56
נהריה,1244,144,47,1513,24
בית שאן,684,142,58,986,74
פרדס חנה-כרכור,942,136,42,1101,33
רכסים,1370,134,46,775,108
מודיעין-מכבים-רעות,1830,131,35,1982,15
נוף הגליל,681,127,34,1173,29
מג'ד אל-כרום,779,125,37,469,81
גבעת זאב,1233,124,75,655,65
רהט,1583,124,43,867,19
שדרות,955,123,27,808,45
באקה אל-גרביה,1310,120,46,560,41
צפת,1103,119,44,544,33
אור עקיבא,626,119,31,584,61
