Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0
2020-12-20T00:00:00.000Z,7374,7434,0.08,0,0,0
2020-12-21T00:00:00.000Z,24884,32318,0.35,0,0,0
2020-12-22T00:00:00.000Z,44615,76933,0.83,0,0,0
2020-12-23T00:00:00.000Z,62833,139766,1.5,0,0,0
2020-12-24T00:00:00.000Z,73332,213098,2.29,0,0,0
2020-12-25T00:00:00.000Z,38453,251551,2.71,0,0,0
2020-12-26T00:00:00.000Z,32572,284123,3.06,0,0,0
2020-12-27T00:00:00.000Z,104366,388489,4.18,0,0,0
2020-12-28T00:00:00.000Z,134812,523301,5.63,0,0,0
2020-12-29T00:00:00.000Z,155957,679258,7.3,0,0,0
2020-12-30T00:00:00.000Z,152730,831988,8.95,0,0,0
2020-12-31T00:00:00.000Z,158189,990177,10.65,0,0,0
2021-01-01T00:00:00.000Z,71235,1061412,11.41,0,0,0
2021-01-02T00:00:00.000Z,71629,1133041,12.18,0,0,0
2021-01-03T00:00:00.000Z,149411,1282452,13.79,0,0,0
2021-01-04T00:00:00.000Z,151845,1434297,15.42,1,1,0
2021-01-05T00:00:00.000Z,124861,1559158,16.77,0,1,0
2021-01-06T00:00:00.000Z,103073,1662231,17.87,0,1,0
2021-01-07T00:00:00.000Z,115827,1778058,19.12,4,5,0
2021-01-08T00:00:00.000Z,66297,1844355,19.83,3,8,0
2021-01-09T00:00:00.000Z,44455,1888810,20.31,22,30,0
2021-01-10T00:00:00.000Z,37542,1926352,20.71,5985,6015,0.06
2021-01-11T00:00:00.000Z,21013,1947365,20.94,19228,25243,0.27
2021-01-12T00:00:00.000Z,23910,1971275,21.2,35627,60870,0.65
2021-01-13T00:00:00.000Z,51924,2023199,21.76,56791,117661,1.27
2021-01-14T00:00:00.000Z,56303,2079502,22.36,68736,186397,2
2021-01-15T00:00:00.000Z,30618,2110120,22.69,35877,222274,2.39
2021-01-16T00:00:00.000Z,29366,2139486,23.01,25969,248243,2.67
2021-01-17T00:00:00.000Z,68260,2207746,23.74,84437,332680,3.58
2021-01-18T00:00:00.000Z,69525,2277271,24.49,120197,452877,4.87
2021-01-19T00:00:00.000Z,72583,2349854,25.27,137516,590393,6.35
2021-01-20T00:00:00.000Z,76539,2426393,26.09,143388,733781,7.89
2021-01-21T00:00:00.000Z,69581,2495974,26.84,163953,897734,9.65
2021-01-22T00:00:00.000Z,37714,2533688,27.25,70920,968654,10.42
2021-01-23T00:00:00.000Z,39854,2573542,27.67,53469,1022123,10.99
2021-01-24T00:00:00.000Z,68937,2642479,28.42,140340,1162463,12.5
2021-01-25T00:00:00.000Z,80740,2723219,29.28,139164,1301627,14
2021-01-26T00:00:00.000Z,78481,2801700,30.13,126069,1427696,15.35
2021-01-27T00:00:00.000Z,77699,2879399,30.96,124714,1552410,16.69
2021-01-28T00:00:00.000Z,79412,2958811,31.82,130297,1682707,18.09
2021-01-29T00:00:00.000Z,36525,2995336,32.21,64615,1747322,18.79
2021-01-30T00:00:00.000Z,34289,3029625,32.58,42663,1789985,19.25
2021-01-31T00:00:00.000Z,73185,3102810,33.37,59343,1849328,19.89
2021-02-01T00:00:00.000Z,82278,3185088,34.25,35211,1884539,20.27
2021-02-02T00:00:00.000Z,69865,3254953,35,30951,1915490,20.6
2021-02-03T00:00:00.000Z,60074,3315027,35.65,51275,1966765,21.15
2021-02-04T00:00:00.000Z,72393,3387420,36.43,57922,2024687,21.77
2021-02-05T00:00:00.000Z,33778,3421198,36.79,28659,2053346,22.08
2021-02-06T00:00:00.000Z,21535,3442733,37.02,22140,2075486,22.32
2021-02-07T00:00:00.000Z,53941,3496674,37.6,68546,2144032,23.06
2021-02-08T00:00:00.000Z,58483,3555157,38.23,65202,2209234,23.76
2021-02-09T00:00:00.000Z,66124,3621281,38.94,67283,2276517,24.48
2021-02-10T00:00:00.000Z,70338,3691619,39.7,71955,2348472,25.25
2021-02-11T00:00:00.000Z,80898,3772517,40.57,71536,2420008,26.02
2021-02-12T00:00:00.000Z,38937,3811454,40.99,37413,2457421,26.43
2021-02-13T00:00:00.000Z,27389,3838843,41.28,30352,2487773,26.75
2021-02-14T00:00:00.000Z,74731,3913574,42.08,68874,2556647,27.49
2021-02-15T00:00:00.000Z,81326,3994900,42.96,75491,2632138,28.3
2021-02-16T00:00:00.000Z,83324,4078224,43.86,78044,2710182,29.14
2021-02-17T00:00:00.000Z,61797,4140021,44.52,75346,2785528,29.95
2021-02-18T00:00:00.000Z,68978,4208999,45.26,79500,2865028,30.81
2021-02-19T00:00:00.000Z,39560,4248559,45.69,37997,2903025,31.22
2021-02-20T00:00:00.000Z,31584,4280143,46.03,28646,2931671,31.53
2021-02-21T00:00:00.000Z,79317,4359460,46.88,78353,3010024,32.37
2021-02-22T00:00:00.000Z,84879,4444339,47.79,80366,3090390,33.23
2021-02-23T00:00:00.000Z,77195,4521534,48.62,70233,3160623,33.99
2021-02-24T00:00:00.000Z,60876,4582410,49.28,62876,3223499,34.66
2021-02-25T00:00:00.000Z,51512,4633922,49.83,64551,3288050,35.36
2021-02-26T00:00:00.000Z,25755,4659677,50.11,31889,3319939,35.7
2021-02-27T00:00:00.000Z,18256,4677933,50.3,21128,3341067,35.93
2021-02-28T00:00:00.000Z,40164,4718097,50.74,55716,3396783,36.53
2021-03-01T00:00:00.000Z,45513,4763610,51.23,61269,3458052,37.19
2021-03-02T00:00:00.000Z,41006,4804616,51.67,64531,3522583,37.88
2021-03-03T00:00:00.000Z,41786,4846402,52.12,66563,3589146,38.6
2021-03-04T00:00:00.000Z,39475,4885877,52.54,78855,3668001,39.44
2021-03-05T00:00:00.000Z,17164,4903041,52.72,40322,3708323,39.88
2021-03-06T00:00:00.000Z,10568,4913609,52.84,25279,3733602,40.15
2021-03-07T00:00:00.000Z,30970,4944579,53.17,72682,3806284,40.93
2021-03-08T00:00:00.000Z,27160,4971739,53.46,73086,3879370,41.72
