name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,95.06329345703125,120
יוספטל,,53.84615325927734,9
שמיר,,67.1156005859375,74
וולפסון,,68.66764068603516,27
זיו צפת,,71.46974182128906,54
הלל יפה,,84.46601867675781,48
נהריה,,80.0829849243164,30
ברזילי,,78.5,41
פוריה,,66.47887420654297,32
סוראסקי,,103.6720733642578,83
בני ציון,,71.82447814941406,47
רבין ק. בילינסון,,84.67066192626953,182
סורוקה,,70.02606201171875,85
מאיר,,73.5218505859375,74
קפלן,,77.97834014892578,85
"רמב""ם",,86.90721893310547,87
הכרמל,,74.64212799072266,66
השרון ק. גולדה,,64.73029327392578,51
הדסה עין כרם,,,167
הסקוטי,,106.7669143676758,14
המשפחה הקדושה,,,0
סנט ג'וזף,,,3
שערי צדק,,101.2285003662109,252
אל מקאסד,,,0
לניאדו,,85.23677062988281,89
אוגוסטה ויקטוריה,,,3
מעייני הישועה,,97.46835327148438,52
אסותא אשדוד,,,6
שניידר,,,0
סנט וינסנט,,47.76119232177734,7
המרכזי בעמק,,71.72413635253906,91
