name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
יבנאל,4.1,ירוק,16.3,0.0434782608695,-0.2857142857143, קטן מ-15 ,ירוק,2021-01-20T00:00:00.000Z,14.478270973739251,4.787357657448292,
תל מונד,6,ירוק,16.5,0.0274656679151,-0.2413793103449,43,ירוק,2021-01-20T00:00:00.000Z,35.69175304191077,7.916478894396875,32.3
מזכרת בתיה,6.6,כתום,30.8,0.0489130434782,0.5862068965517,58,כתום,2021-01-20T00:00:00.000Z,34.992640171283284,8.162719122173156,38.8
מייסר,4.3,ירוק,9.8,0.05,0, קטן מ-15 ,ירוק,2021-01-20T00:00:00.000Z,17.1484566389025,1.8618324350808426,
חספין,4.3,ירוק,19.6,0.0571428571428,0, קטן מ-15 ,ירוק,2021-01-20T00:00:00.000Z,18.90303623898139,6.611165523996082,
רמת השרון,6.1,צהוב,23.4,0.0369876707764,0.0882352941175999,197,צהוב,2021-01-20T00:00:00.000Z,39.456398164133226,12.939492189144804,41.5
שגב-שלום,3.1,צהוב,4.5,0.0537634408602,0, קטן מ-15 ,צהוב,2021-01-20T00:00:00.000Z,2.950116216699446,0.2771321294475237,
בועיינה-נוג'ידאת,7.8,צהוב,58.3,0.1428571428571,0.7575757575757001,74,צהוב,2021-01-20T00:00:00.000Z,11.351079859367152,1.928679055750879,74.3
מצפה יריחו,8.4,צהוב,120.6,0.1224489795918,0.55,34,צהוב,2021-01-20T00:00:00.000Z,14.896927265655387,4.12290937378452,132.2
אזור,7.3,כתום,52.7,0.0658016682113,0.4081632653061,94,כתום,2021-01-20T00:00:00.000Z,25.181561042733737,7.323599113217644,71.9
חולון,6.3,כתום,34.3,0.065162664601,-0.1011984021305,1150,כתום,2021-01-20T00:00:00.000Z,28.971900792802696,7.752470511607079,58.5
קרית מלאכי,8.8,כתום,98.3,0.1140267175572,0.1724137931034,334,כתום,2021-01-20T00:00:00.000Z,16.540638816577825,2.689971488781455,138.0
לקיה,2.4,אדום ,4.8,0.0507246376811,0,19,אדום ,2021-01-20T00:00:00.000Z,2.4518631389389114,0.3532345200166228,13.2
אילת,4.2,צהוב,14.6,0.0360318203088,0.01333333333329989,127,צהוב,2021-01-20T00:00:00.000Z,27.476735725500706,10.10607743269636,24.3
עין נקובא,9.7,צהוב,98.6,0.2536231884057,1.0588235294117,43,צהוב,2021-01-20T00:00:00.000Z,7.605633802816901,1.6901408450704223,121.1
טמרה,8.2,אדום ,67.1,0.1630662020905,-0.2181208053692,417,אדום ,2021-01-20T00:00:00.000Z,18.977786741191046,1.722896078826817,120.1
נעלה,5.7,צהוב,31.1,0.0583333333333,-0.2307692307693, קטן מ-15 ,צהוב,2021-01-20T00:00:00.000Z,21.03861517976032,4.394141145139813,
קרני שומרון,6.6,כתום,42.7,0.0595041322314,0.02857142857140005,53,כתום,2021-01-20T00:00:00.000Z,25.868817459376114,7.35381330802989,62.9
מודיעין עילית,10,אדום ,294.6,0.2067845543125,-0.07298387096780001,3348,אדום ,2021-01-20T00:00:00.000Z,5.128533716072481,0.6702206730399569,429.0
נתניה,6.7,צהוב,37.5,0.0678806601089,0,1370,צהוב,2021-01-20T00:00:00.000Z,26.83365157811973,6.39919128383691,61.6
בית ג'ן,8.5,כתום,126.4,0.1847826086956,1.125,183,כתום,2021-01-20T00:00:00.000Z,16.608853650479023,2.6924347538817313,151.1
נווה דניאל,8,צהוב,184.8,0.0914893617021,0.3030303030303001,56,צהוב,2021-01-20T00:00:00.000Z,30.124623979372583,7.735281478298238,240.7
בנימינה-גבעת עדה,5.3,צהוב,17.0,0.0423197492163,0.1739130434781999,36,צהוב,2021-01-20T00:00:00.000Z,26.381215469613263,5.7697137117026625,22.6
טלמון,8.9,צהוב,137.2,0.0707182320441,0.3,89,צהוב,2021-01-20T00:00:00.000Z,19.72990082295843,3.1441232327495254,187.8
שתולים,7.7,ירוק,43.1,0.0529411764705,-0.4444444444445,20,ירוק,2021-01-20T00:00:00.000Z,26.66347534705601,5.98372426998564,95.7
רכסים,9.6,אדום ,206.4,0.2239800166527,0.09311740890680009,401,אדום ,2021-01-20T00:00:00.000Z,11.160373031646536,2.7518728023238035,306.5
עלי זהב,5.7,צהוב,40.3,0.0422535211267,-0.2105263157895,18,צהוב,2021-01-20T00:00:00.000Z,16.83221476510067,2.87248322147651,48.3
קרית עקרון,7.2,כתום,54.4,0.0852601156069,0.3043478260868999,82,כתום,2021-01-20T00:00:00.000Z,25.872224739465338,5.609424558223833,74.3
קרית טבעון,6.3,צהוב,28.5,0.039603960396,0.2682926829268,78,צהוב,2021-01-20T00:00:00.000Z,38.586777765595876,14.203486459818002,42.8
גבעתיים,6,צהוב,22.7,0.0404761904761,0.3939393939393001,209,צהוב,2021-01-20T00:00:00.000Z,33.92546093929734,9.618102343313504,34.3
רומת הייב,4.5,כתום,24.2,0.0847457627118,0, קטן מ-15 ,כתום,2021-01-20T00:00:00.000Z,11.27237542331882,2.1286889211417512,
מעלה עירון,9.2,אדום ,51.1,0.1935483870967,-0.3809523809524,133,אדום ,2021-01-20T00:00:00.000Z,12.291161632706544,1.9786411583568106,87.1
נאעורה,4.7,צהוב,25.7,0.1363636363636,0, קטן מ-15 ,צהוב,2021-01-20T00:00:00.000Z,12.109542148053059,1.6260162601626018,
מגדל העמק,6.7,אדום ,53.7,0.0816568047337,0.078125,217,אדום ,2021-01-20T00:00:00.000Z,26.853652843694082,7.111180269197853,84.4
ירוחם,8.9,צהוב,101.8,0.0855745721271,0.0490196078431,178,צהוב,2021-01-20T00:00:00.000Z,30.481537875904074,12.723639132089836,169.4
יד בנימין,8.9,צהוב,213.1,0.1176470588235,1.1428571428571,101,צהוב,2021-01-20T00:00:00.000Z,17.68465909090909,2.9356060606060606,239.1
דימונה,5.5,צהוב,25.3,0.0411542100283,-0.12,186,צהוב,2021-01-20T00:00:00.000Z,33.14323569227224,16.541375039603675,53.6
יקיר,6.6,צהוב,38.2,0.0459183673469,0, קטן מ-15 ,צהוב,2021-01-20T00:00:00.000Z,20.780322307039864,4.4529262086514,
"כפר חב""ד",9.6,צהוב,132.0,0.1672932330827,1.2,113,צהוב,2021-01-20T00:00:00.000Z,14.744262786860657,4.1847907604619765,169.5
דייר אל-אסד,7.5,כתום,31.7,0.1413793103448,-0.04761904761909996,63,כתום,2021-01-20T00:00:00.000Z,14.068681753442,2.5478714986548505,49.8
פרדס חנה-כרכור,6.1,צהוב,24.7,0.0380683820937,-0.03603603603609995,177,צהוב,2021-01-20T00:00:00.000Z,27.692627302525274,6.3385808596094355,40.9
הושעיה,6.6,ירוק,38.5,0.0355555555555,-0.4117647058824,16,ירוק,2021-01-20T00:00:00.000Z,38.69104908565929,12.175168431183831,77.0
קרית יערים,10,אדום ,286.9,0.1807967313585,-0.06315789473690003,243,אדום ,2021-01-20T00:00:00.000Z,12.475822050290136,3.1753707285622177,391.7
גן יבנה,6.8,כתום,41.9,0.0586907449209,-0.09090909090910004,157,כתום,2021-01-20T00:00:00.000Z,29.057536772409172,6.583413652935508,65.8
פתח תקווה,7.2,צהוב,60.3,0.0769467055751,0.08749096167749992,2413,צהוב,2021-01-20T00:00:00.000Z,28.67490755075684,8.602793130279233,96.8
ראש העין,7.2,צהוב,55.5,0.0644987423643,-0.01089918256139999,560,צהוב,2021-01-20T00:00:00.000Z,24.133341492519047,5.34375669308203,85.7
סלמה,6.8,צהוב,38.3,0.0977443609022,-0.1875,22,צהוב,2021-01-20T00:00:00.000Z,11.99882075471698,2.5058962264150946,64.9
מבשרת ציון,6.2,כתום,52.8,0.0541577825159,-0.2967032967033,240,כתום,2021-01-20T00:00:00.000Z,41.07245898936609,15.96323468798945,98.9
כאוכב אבו אל-היג'א,8,אדום ,55.0,0.1190476190476,-0.4444444444445,35,אדום ,2021-01-20T00:00:00.000Z,19.471947194719473,4.097909790979098,96.3
בוקעאתא,7.7,כתום,25.5,0.1931818181818,0.5454545454544999,24,כתום,2021-01-20T00:00:00.000Z,15.953132041460115,2.283310800660958,36.1
מרכז שפירא,5.7,ירוק,29.5,0.0305676855895,-0.2307692307693,18,ירוק,2021-01-20T00:00:00.000Z,30.176767676767675,9.427609427609427,75.8
עילוט,5.8,צהוב,23.6,0.1241379310344,1,23,צהוב,2021-01-20T00:00:00.000Z,5.406043437204911,0.8262511803588292,27.1
מעיליא,7.6,צהוב,52.6,0.0590277777777,-0.5526315789474,29,צהוב,2021-01-20T00:00:00.000Z,26.384163315805754,5.938756572842561,89.7
קצרין,5.9,ירוק,31.0,0.0597014925373,0.09523809523800009,34,ירוק,2021-01-20T00:00:00.000Z,30.67476383265857,16.140350877192983,45.9
קרית שמונה,6.2,כתום,32.6,0.0691642651296,-0.08750000000000002,115,כתום,2021-01-20T00:00:00.000Z,34.44107413685432,15.054866625033455,51.3
משהד,6.8,אדום ,35.5,0.1570680628272,-0.1891891891892,48,אדום ,2021-01-20T00:00:00.000Z,10.824253908100426,1.5869256276646138,56.8
מזרעה,4.7,צהוב,12.6,0.0387596899224,0, קטן מ-15 ,צהוב,2021-01-20T00:00:00.000Z,14.880201765447667,2.0933165195460277,
רחובות,7,צהוב,45.2,0.0704164877629,0.01700154559499989,1000,צהוב,2021-01-20T00:00:00.000Z,28.331912670479543,7.8138748350197975,68.7
שעב,8.2,כתום,58.7,0.1473684210526,-0.2758620689656,66,כתום,2021-01-20T00:00:00.000Z,11.930706901369097,1.6065940206761664,92.2
בסמת טבעון,9.1,כתום,84.3,0.2233333333333,1.4814814814814,86,כתום,2021-01-20T00:00:00.000Z,9.484276729559749,1.3584905660377358,108.2
גבעת אבני,5.5,ירוק,58.0,0.081081081081,0.2, קטן מ-15 ,ירוק,2021-01-20T00:00:00.000Z,45.21739130434783,19.516908212560384,
מודיעין-מכבים-רעות,6.6,כתום,36.4,0.049409392106,0.0752351097177999,524,כתום,2021-01-20T00:00:00.000Z,33.26467559217301,9.275165362523492,55.6
אבו ג'ווייעד (שבט),4.5,אפור,6.7,0.03125,0, קטן מ-15 ,,2021-01-20T00:00:00.000Z,0.9608938547486033,,
בית חשמונאי,5.1,ירוק,32.2,0.0472972972972,0, קטן מ-15 ,ירוק,2021-01-20T00:00:00.000Z,34.130634774609014,7.589696412143514,
נחף,9,אדום ,58.7,0.1681415929203,-0.2641509433963,128,אדום ,2021-01-20T00:00:00.000Z,10.740378097461777,1.8001054455072683,96.4
ג'ש (גוש חלב),5.7,כתום,64.2,0.0877192982456,-0.7368421052631999,39,כתום,2021-01-20T00:00:00.000Z,30.34969521976259,11.581649021495027,125.1
שמשית,5.7,ירוק,19.8,0.0228310502283,-0.3333333333334, קטן מ-15 ,ירוק,2021-01-20T00:00:00.000Z,42.30312623664424,12.781954887218044,
