section,female,male,period
0-9,"{'amount': 3, 'percentage': 0.4}","{'amount': 2, 'percentage': 0.3}",חודש אחרון
0-9,"{'amount': 56, 'percentage': 0.4}","{'amount': 83, 'percentage': 0.7}",שנה
0-9,"{'amount': 37, 'percentage': 0.5}","{'amount': 57, 'percentage': 0.8}",6 חודשים
0-9,"{'amount': 6, 'percentage': 0.4}","{'amount': 9, 'percentage': 0.6}",3 חודשים
0-9,"{'amount': 75, 'percentage': 0.3}","{'amount': 114, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 2, 'percentage': 0.3}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 16, 'percentage': 0.2}","{'amount': 23, 'percentage': 0.3}",6 חודשים
10-19,"{'amount': 35, 'percentage': 0.3}","{'amount': 41, 'percentage': 0.3}",שנה
10-19,"{'amount': 3, 'percentage': 0.2}","{'amount': 1, 'percentage': 0.1}",3 חודשים
10-19,"{'amount': 79, 'percentage': 0.3}","{'amount': 77, 'percentage': 0.3}",מתחילת קורונה
20-29,"{'amount': 3, 'percentage': 0.4}","{'amount': 1, 'percentage': 0.1}",חודש אחרון
20-29,"{'amount': 273, 'percentage': 0.9}","{'amount': 244, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 100, 'percentage': 0.8}","{'amount': 92, 'percentage': 0.7}",שנה
20-29,"{'amount': 25, 'percentage': 0.3}","{'amount': 40, 'percentage': 0.5}",6 חודשים
20-29,"{'amount': 4, 'percentage': 0.3}","{'amount': 5, 'percentage': 0.3}",3 חודשים
30-39,"{'amount': 2, 'percentage': 0.3}","{'amount': 3, 'percentage': 0.4}",חודש אחרון
30-39,"{'amount': 223, 'percentage': 1.7}","{'amount': 218, 'percentage': 1.7}",שנה
30-39,"{'amount': 65, 'percentage': 0.9}","{'amount': 60, 'percentage': 0.8}",6 חודשים
30-39,"{'amount': 13, 'percentage': 0.8}","{'amount': 11, 'percentage': 0.7}",3 חודשים
30-39,"{'amount': 597, 'percentage': 2}","{'amount': 627, 'percentage': 2.1}",מתחילת קורונה
40-49,"{'amount': 5, 'percentage': 0.7}","{'amount': 7, 'percentage': 1}",חודש אחרון
40-49,"{'amount': 336, 'percentage': 2.6}","{'amount': 468, 'percentage': 3.7}",שנה
40-49,"{'amount': 85, 'percentage': 1.2}","{'amount': 137, 'percentage': 1.9}",6 חודשים
40-49,"{'amount': 13, 'percentage': 0.8}","{'amount': 18, 'percentage': 1.1}",3 חודשים
40-49,"{'amount': 969, 'percentage': 3.3}","{'amount': 1407, 'percentage': 4.8}",מתחילת קורונה
50-59,"{'amount': 209, 'percentage': 2.9}","{'amount': 305, 'percentage': 4.2}",6 חודשים
50-59,"{'amount': 536, 'percentage': 4.2}","{'amount': 723, 'percentage': 5.7}",שנה
50-59,"{'amount': 34, 'percentage': 2.2}","{'amount': 46, 'percentage': 2.9}",3 חודשים
50-59,"{'amount': 16, 'percentage': 2.3}","{'amount': 13, 'percentage': 1.9}",חודש אחרון
50-59,"{'amount': 1580, 'percentage': 5.3}","{'amount': 2241, 'percentage': 7.6}",מתחילת קורונה
60-69,"{'amount': 39, 'percentage': 5.6}","{'amount': 63, 'percentage': 9}",חודש אחרון
60-69,"{'amount': 2251, 'percentage': 7.6}","{'amount': 3323, 'percentage': 11.2}",מתחילת קורונה
60-69,"{'amount': 908, 'percentage': 7.1}","{'amount': 1231, 'percentage': 9.6}",שנה
60-69,"{'amount': 445, 'percentage': 6.1}","{'amount': 646, 'percentage': 8.8}",6 חודשים
60-69,"{'amount': 84, 'percentage': 5.3}","{'amount': 137, 'percentage': 8.7}",3 חודשים
70-79,"{'amount': 63, 'percentage': 9}","{'amount': 108, 'percentage': 15.4}",חודש אחרון
70-79,"{'amount': 761, 'percentage': 10.4}","{'amount': 1035, 'percentage': 14.2}",6 חודשים
70-79,"{'amount': 1273, 'percentage': 10}","{'amount': 1643, 'percentage': 12.9}",שנה
70-79,"{'amount': 151, 'percentage': 9.6}","{'amount': 234, 'percentage': 14.8}",3 חודשים
70-79,"{'amount': 2839, 'percentage': 9.6}","{'amount': 3761, 'percentage': 12.7}",מתחילת קורונה
80-89,"{'amount': 110, 'percentage': 15.7}","{'amount': 132, 'percentage': 18.8}",חודש אחרון
80-89,"{'amount': 3250, 'percentage': 11}","{'amount': 3162, 'percentage': 10.7}",מתחילת קורונה
80-89,"{'amount': 1674, 'percentage': 13.1}","{'amount': 1643, 'percentage': 12.9}",שנה
80-89,"{'amount': 1140, 'percentage': 15.6}","{'amount': 1123, 'percentage': 15.4}",6 חודשים
80-89,"{'amount': 251, 'percentage': 15.9}","{'amount': 251, 'percentage': 15.9}",3 חודשים
90+,"{'amount': 79, 'percentage': 11.3}","{'amount': 50, 'percentage': 7.1}",חודש אחרון
90+,"{'amount': 172, 'percentage': 10.9}","{'amount': 133, 'percentage': 8.4}",3 חודשים
90+,"{'amount': 875, 'percentage': 6.9}","{'amount': 599, 'percentage': 4.7}",שנה
90+,"{'amount': 623, 'percentage': 8.5}","{'amount': 475, 'percentage': 6.5}",6 חודשים
90+,"{'amount': 1597, 'percentage': 5.4}","{'amount': 1075, 'percentage': 3.6}",מתחילת קורונה
