coronaOccupancy,normalOccupancy,isolatedTeam
200,,0
43,,0
35,,0
33,,0
31,,0
31,,0
28.999999999999996,,0
27,,0
25,,0
23,,0
20,,0
19,,0
18,,0
18,,0
18,,0
18,,0
18,,0
13,,0
10,,0
8,,0
6,,0
6,,0
5,,0
5,,0
3,,0
1,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
