Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,44,61,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7376,7437,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24886,32323,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44619,76942,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62847,139789,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73343,213132,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38459,251591,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32581,284172,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104402,388574,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134859,523433,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,156030,679463,7.31,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152804,832267,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158270,990537,10.65,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71263,1061800,11.42,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71634,1133434,12.19,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149460,1282894,13.8,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,151899,1434793,15.43,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,124903,1559696,16.77,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103104,1662800,17.88,1,2,0,0,0,0
2021-01-07T00:00:00.000Z,115849,1778649,19.13,5,7,0,0,0,0
2021-01-08T00:00:00.000Z,66308,1844957,19.84,3,10,0,0,0,0
2021-01-09T00:00:00.000Z,44462,1889419,20.32,22,32,0,0,0,0
2021-01-10T00:00:00.000Z,37548,1926967,20.72,5988,6020,0.06,0,0,0
2021-01-11T00:00:00.000Z,21026,1947993,20.95,19239,25259,0.27,0,0,0
2021-01-12T00:00:00.000Z,23915,1971908,21.2,35641,60900,0.65,0,0,0
2021-01-13T00:00:00.000Z,51934,2023842,21.76,56829,117729,1.27,0,0,0
2021-01-14T00:00:00.000Z,56305,2080147,22.37,68770,186499,2.01,0,0,0
2021-01-15T00:00:00.000Z,30626,2110773,22.7,35889,222388,2.39,0,0,0
2021-01-16T00:00:00.000Z,29365,2140138,23.01,25982,248370,2.67,0,0,0
2021-01-17T00:00:00.000Z,68266,2208404,23.75,84487,332857,3.58,0,0,0
2021-01-18T00:00:00.000Z,69538,2277942,24.5,120276,453133,4.87,0,0,0
2021-01-19T00:00:00.000Z,72617,2350559,25.28,137600,590733,6.35,0,0,0
2021-01-20T00:00:00.000Z,76566,2427125,26.1,143478,734211,7.9,0,0,0
2021-01-21T00:00:00.000Z,69695,2496820,26.85,164076,898287,9.66,0,0,0
2021-01-22T00:00:00.000Z,37726,2534546,27.26,70964,969251,10.42,0,0,0
2021-01-23T00:00:00.000Z,39865,2574411,27.68,53490,1022741,11,0,0,0
2021-01-24T00:00:00.000Z,68948,2643359,28.43,140422,1163163,12.51,0,0,0
2021-01-25T00:00:00.000Z,80746,2724105,29.29,139234,1302397,14.01,0,0,0
2021-01-26T00:00:00.000Z,78496,2802601,30.14,126142,1428539,15.36,0,0,0
2021-01-27T00:00:00.000Z,77711,2880312,30.97,124771,1553310,16.7,0,0,0
2021-01-28T00:00:00.000Z,79416,2959728,31.83,130354,1683664,18.11,0,0,0
2021-01-29T00:00:00.000Z,36527,2996255,32.22,64648,1748312,18.8,0,0,0
2021-01-30T00:00:00.000Z,34299,3030554,32.59,42676,1790988,19.26,0,0,0
2021-01-31T00:00:00.000Z,73194,3103748,33.38,59359,1850347,19.9,0,0,0
2021-02-01T00:00:00.000Z,82293,3186041,34.26,35221,1885568,20.28,0,0,0
2021-02-02T00:00:00.000Z,69876,3255917,35.01,30960,1916528,20.61,0,0,0
2021-02-03T00:00:00.000Z,60089,3316006,35.66,51289,1967817,21.16,0,0,0
2021-02-04T00:00:00.000Z,72411,3388417,36.44,57941,2025758,21.78,0,0,0
2021-02-05T00:00:00.000Z,33784,3422201,36.8,28669,2054427,22.09,0,0,0
2021-02-06T00:00:00.000Z,21540,3443741,37.03,22142,2076569,22.33,0,0,0
2021-02-07T00:00:00.000Z,53955,3497696,37.61,68558,2145127,23.07,0,0,0
2021-02-08T00:00:00.000Z,58493,3556189,38.24,65222,2210349,23.77,0,0,0
2021-02-09T00:00:00.000Z,66140,3622329,38.95,67320,2277669,24.49,0,0,0
2021-02-10T00:00:00.000Z,70344,3692673,39.71,72010,2349679,25.27,0,0,0
2021-02-11T00:00:00.000Z,81024,3773697,40.58,71677,2421356,26.04,0,0,0
2021-02-12T00:00:00.000Z,38946,3812643,41,37423,2458779,26.44,0,0,0
2021-02-13T00:00:00.000Z,27389,3840032,41.29,30359,2489138,26.77,0,0,0
2021-02-14T00:00:00.000Z,74746,3914778,42.1,68890,2558028,27.51,0,0,0
2021-02-15T00:00:00.000Z,81331,3996109,42.97,75505,2633533,28.32,0,0,0
2021-02-16T00:00:00.000Z,83326,4079435,43.87,78058,2711591,29.16,0,0,0
2021-02-17T00:00:00.000Z,61803,4141238,44.53,75375,2786966,29.97,0,0,0
2021-02-18T00:00:00.000Z,68984,4210222,45.27,79517,2866483,30.82,0,0,0
2021-02-19T00:00:00.000Z,39566,4249788,45.7,38003,2904486,31.23,0,0,0
2021-02-20T00:00:00.000Z,31585,4281373,46.04,28653,2933139,31.54,0,0,0
2021-02-21T00:00:00.000Z,79323,4360696,46.89,78378,3011517,32.38,0,0,0
2021-02-22T00:00:00.000Z,84891,4445587,47.81,80381,3091898,33.25,0,0,0
2021-02-23T00:00:00.000Z,77199,4522786,48.64,70248,3162146,34,0,0,0
2021-02-24T00:00:00.000Z,60885,4583671,49.29,62898,3225044,34.68,0,0,0
2021-02-25T00:00:00.000Z,51549,4635220,49.84,64575,3289619,35.37,0,0,0
2021-02-26T00:00:00.000Z,25766,4660986,50.12,31896,3321515,35.72,0,0,0
2021-02-27T00:00:00.000Z,18262,4679248,50.32,21133,3342648,35.95,0,0,0
2021-02-28T00:00:00.000Z,40173,4719421,50.75,55743,3398391,36.54,0,0,0
2021-03-01T00:00:00.000Z,45519,4764940,51.24,61276,3459667,37.2,0,0,0
2021-03-02T00:00:00.000Z,41007,4805947,51.68,64558,3524225,37.9,0,0,0
2021-03-03T00:00:00.000Z,41791,4847738,52.13,66581,3590806,38.61,0,0,0
2021-03-04T00:00:00.000Z,39484,4887222,52.55,78879,3669685,39.46,0,0,0
2021-03-05T00:00:00.000Z,17164,4904386,52.74,40329,3710014,39.9,0,0,0
2021-03-06T00:00:00.000Z,10570,4914956,52.85,25281,3735295,40.17,0,0,0
2021-03-07T00:00:00.000Z,30980,4945936,53.19,72694,3807989,40.95,0,0,0
2021-03-08T00:00:00.000Z,27160,4973096,53.48,73102,3881091,41.74,0,0,0
2021-03-09T00:00:00.000Z,26504,4999600,53.76,76497,3957588,42.56,0,0,0
2021-03-10T00:00:00.000Z,23098,5022698,54.01,58517,4016105,43.19,0,0,0
2021-03-11T00:00:00.000Z,23065,5045763,54.26,68900,4085005,43.93,0,0,0
2021-03-12T00:00:00.000Z,11100,5056863,54.38,41307,4126312,44.37,0,0,0
2021-03-13T00:00:00.000Z,7850,5064713,54.46,25184,4151496,44.64,0,0,0
2021-03-14T00:00:00.000Z,20824,5085537,54.69,73846,4225342,45.44,0,0,0
2021-03-15T00:00:00.000Z,19924,5105461,54.9,78076,4303418,46.28,0,0,0
2021-03-16T00:00:00.000Z,18535,5123996,55.1,71373,4374791,47.04,0,0,0
2021-03-17T00:00:00.000Z,17498,5141494,55.29,58849,4433640,47.68,0,0,0
2021-03-18T00:00:00.000Z,15836,5157330,55.46,57978,4491618,48.3,0,0,0
2021-03-19T00:00:00.000Z,6749,5164079,55.53,27879,4519497,48.6,0,0,0
2021-03-20T00:00:00.000Z,5123,5169202,55.59,15234,4534731,48.76,0,0,0
2021-03-21T00:00:00.000Z,13038,5182240,55.73,40377,4575108,49.2,0,0,0
2021-03-22T00:00:00.000Z,13352,5195592,55.87,40385,4615493,49.63,0,0,0
2021-03-23T00:00:00.000Z,2604,5198196,55.9,7157,4622650,49.71,0,0,0
2021-03-24T00:00:00.000Z,10793,5208989,56.01,46366,4669016,50.21,0,0,0
2021-03-25T00:00:00.000Z,10038,5219027,56.12,35275,4704291,50.59,0,0,0
2021-03-26T00:00:00.000Z,4008,5223035,56.17,13220,4717511,50.73,0,0,0
2021-03-27T00:00:00.000Z,1709,5224744,56.18,4202,4721713,50.78,0,0,0
2021-03-28T00:00:00.000Z,2038,5226782,56.21,4552,4726265,50.82,0,0,0
2021-03-29T00:00:00.000Z,6771,5233553,56.28,29871,4756136,51.15,0,0,0
2021-03-30T00:00:00.000Z,7661,5241214,56.36,22241,4778377,51.38,0,0,0
2021-03-31T00:00:00.000Z,7955,5249169,56.45,19264,4797641,51.59,0,0,0
2021-04-01T00:00:00.000Z,7946,5257115,56.53,18477,4816118,51.79,0,0,0
