cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,54,9.50,5.7,צהוב,56844
Akko,קטן מ-15,אין מידע,33,6.66,3.36,ירוק,49517
Ashdod,קטן מ-15,אין מידע,150,6.63,4.91,צהוב,226329
Ashqelon,קטן מ-15,אין מידע,135,9.22,5.8,צהוב,146442
Bat Yam,קטן מ-15,אין מידע,121,9.47,5.94,צהוב,127772
Be'er Sheva,23,11.06,208,9.88,4.35,ירוק,210624
Bene Beraq,קטן מ-15,אין מידע,37,1.78,2.59,ירוק,208031
Bet Shemesh,קטן מ-15,אין מידע,18,1.36,3.5,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,18,11.27,7.29,כתום,15971
Elat,קטן מ-15,אין מידע,20,3.81,5.14,צהוב,52507
Ganne Tiqwa,קטן מ-15,אין מידע,35,16.27,5.71,צהוב,21508
Gedera,קטן מ-15,אין מידע,21,7.29,2.48,ירוק,28805
Giv'at Shemu'el,0,0,26,9.55,4.32,ירוק,27236
Giv'atayim,0,0,45,7.39,5.54,צהוב,60872
Hadera,15,12.71,118,11.93,6.05,כתום,98928
Haifa,25,6.79,368,12.91,5.36,צהוב,284981
Herzliyya,קטן מ-15,אין מידע,91,9.17,4.95,צהוב,99208
Hod Hasharon,קטן מ-15,אין מידע,80,12.35,5.05,צהוב,64755
Holon,קטן מ-15,אין מידע,187,9.52,5.72,צהוב,196510
Jerusalem,16,5.61,285,2.99,3.35,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,78,16.89,6.05,כתום,46190
Kefar Sava,קטן מ-15,אין מידע,133,13.08,5.06,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,31,11.86,5.44,צהוב,26140
Lod,קטן מ-15,אין מידע,21,2.60,3.06,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,24,6.35,4.87,צהוב,37802
Mazkeret Batya,קטן מ-15,אין מידע,16,10.60,5.09,צהוב,15095
Mevasseret Ziyyon,0,0,25,10.27,4.75,צהוב,24347
Migdal Haemeq,קטן מ-15,אין מידע,26,10.08,4.91,צהוב,25790
Modi'in-Makkabbim-Re'ut,22,26.51,83,8.76,5.22,צהוב,94744
Nahariyya,קטן מ-15,אין מידע,52,8.79,6.03,כתום,59189
Nes Ziyyona,קטן מ-15,אין מידע,46,9.10,5.3,צהוב,50532
Nesher,קטן מ-15,אין מידע,27,11.27,6.08,כתום,23947
Netanya,קטן מ-15,אין מידע,225,10.06,5.1,צהוב,223562
Nof Hagalil,קטן מ-15,אין מידע,47,11.20,5.9,צהוב,41950
Or Aqiva,קטן מ-15,אין מידע,22,11.33,7.18,כתום,19417
Or Yehuda,קטן מ-15,אין מידע,24,6.56,5.26,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,32,7.33,4.51,צהוב,43646
Pardesiyya,קטן מ-15,אין מידע,22,33.10,7.25,כתום,6647
Petah Tiqwa,26,9.85,264,10.54,5.29,צהוב,250427
Qadima-Zoran,0,0,20,8.81,6.15,כתום,22711
Qiryat Atta,0,0,44,7.42,4.77,צהוב,59291
Qiryat Bialik,קטן מ-15,אין מידע,57,13.69,7.06,כתום,41645
Qiryat Gat,קטן מ-15,אין מידע,45,7.69,6.21,כתום,58550
Qiryat Motzkin,קטן מ-15,אין מידע,72,15.84,6.47,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,40,9.81,5.46,צהוב,40778
Qiryat Shemona,קטן מ-15,אין מידע,16,7.12,6.21,כתום,22470
Qiryat Tiv'on,0,0,26,14.23,6.01,כתום,18266
Qiryat Yam,קטן מ-15,אין מידע,42,10.66,5.01,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,127,16.50,4.94,צהוב,76958
Ramat Gan,קטן מ-15,אין מידע,185,11.09,5.31,צהוב,166746
Ramat Hasharon,0,0,55,11.58,4.11,ירוק,47482
Ramla,קטן מ-15,אין מידע,38,4.94,4.59,צהוב,76903
Rehovot,קטן מ-15,אין מידע,147,10.05,5.92,צהוב,146213
Rishon Leziyyon,15,5.79,259,10.12,5.1,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,48,7.13,5.04,צהוב,67337
Sederot,קטן מ-15,אין מידע,20,6.92,4.91,צהוב,28899
Tel Aviv - Yafo,27,7.12,379,7.56,4.71,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,21,15.60,5.43,צהוב,13461
Tiberias,קטן מ-15,אין מידע,44,9.63,4.74,צהוב,45686
Tirat Karmel,קטן מ-15,אין מידע,21,8.65,5.1,צהוב,24285
Yavne,קטן מ-15,אין מידע,43,8.64,6.07,כתום,49759
Yehud,קטן מ-15,אין מידע,26,8.67,4.98,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,24,9.97,5.95,צהוב,24061
Zikhron Ya'aqov,0,0,25,10.64,6.28,כתום,23503
