section,female,male,period
0-9,"{'amount': 82, 'percentage': 0.2}","{'amount': 128, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 44, 'percentage': 0.4}","{'amount': 64, 'percentage': 0.6}",שנה
0-9,"{'amount': 6, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.3}",6 חודשים
0-9,"{'amount': 4, 'percentage': 0.8}","{'amount': 4, 'percentage': 0.8}",חודש אחרון
0-9,"{'amount': 4, 'percentage': 0.3}","{'amount': 4, 'percentage': 0.3}",3 חודשים
10-19,"{'amount': 84, 'percentage': 0.3}","{'amount': 83, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 20, 'percentage': 0.2}","{'amount': 25, 'percentage': 0.2}",שנה
10-19,"{'amount': 5, 'percentage': 0.2}","{'amount': 3, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 4, 'percentage': 0.3}","{'amount': 2, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 2, 'percentage': 0.4}","{'amount': 2, 'percentage': 0.4}",חודש אחרון
20-29,"{'amount': 35, 'percentage': 0.3}","{'amount': 44, 'percentage': 0.4}",שנה
20-29,"{'amount': 3, 'percentage': 0.3}","{'amount': 3, 'percentage': 0.3}",3 חודשים
20-29,"{'amount': 9, 'percentage': 0.3}","{'amount': 10, 'percentage': 0.4}",6 חודשים
20-29,"{'amount': 287, 'percentage': 0.9}","{'amount': 254, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 2, 'percentage': 0.4}","{'amount': 3, 'percentage': 0.6}",חודש אחרון
30-39,"{'amount': 613, 'percentage': 1.9}","{'amount': 650, 'percentage': 2}",מתחילת קורונה
30-39,"{'amount': 78, 'percentage': 0.8}","{'amount': 79, 'percentage': 0.8}",שנה
30-39,"{'amount': 17, 'percentage': 0.7}","{'amount': 16, 'percentage': 0.6}",6 חודשים
30-39,"{'amount': 4, 'percentage': 0.8}","{'amount': 5, 'percentage': 1}",חודש אחרון
30-39,"{'amount': 11, 'percentage': 1}","{'amount': 8, 'percentage': 0.7}",3 חודשים
40-49,"{'amount': 100, 'percentage': 1}","{'amount': 162, 'percentage': 1.6}",שנה
40-49,"{'amount': 988, 'percentage': 3}","{'amount': 1445, 'percentage': 4.4}",מתחילת קורונה
40-49,"{'amount': 14, 'percentage': 0.5}","{'amount': 22, 'percentage': 0.8}",6 חודשים
40-49,"{'amount': 1, 'percentage': 0.2}","{'amount': 6, 'percentage': 1.1}",חודש אחרון
40-49,"{'amount': 3, 'percentage': 0.3}","{'amount': 11, 'percentage': 1}",3 חודשים
50-59,"{'amount': 1641, 'percentage': 5}","{'amount': 2336, 'percentage': 7.1}",מתחילת קורונה
50-59,"{'amount': 256, 'percentage': 2.5}","{'amount': 385, 'percentage': 3.7}",שנה
50-59,"{'amount': 43, 'percentage': 1.7}","{'amount': 74, 'percentage': 2.8}",6 חודשים
50-59,"{'amount': 8, 'percentage': 1.5}","{'amount': 15, 'percentage': 2.9}",חודש אחרון
50-59,"{'amount': 19, 'percentage': 1.7}","{'amount': 34, 'percentage': 3}",3 חודשים
60-69,"{'amount': 2406, 'percentage': 7.3}","{'amount': 3584, 'percentage': 10.8}",מתחילת קורונה
60-69,"{'amount': 581, 'percentage': 5.6}","{'amount': 857, 'percentage': 8.3}",שנה
60-69,"{'amount': 127, 'percentage': 4.9}","{'amount': 195, 'percentage': 7.5}",6 חודשים
60-69,"{'amount': 20, 'percentage': 3.8}","{'amount': 34, 'percentage': 6.5}",חודש אחרון
60-69,"{'amount': 48, 'percentage': 4.2}","{'amount': 76, 'percentage': 6.6}",3 חודשים
70-79,"{'amount': 3263, 'percentage': 9.9}","{'amount': 4272, 'percentage': 12.9}",מתחילת קורונה
70-79,"{'amount': 1137, 'percentage': 11}","{'amount': 1488, 'percentage': 14.3}",שנה
70-79,"{'amount': 302, 'percentage': 11.6}","{'amount': 392, 'percentage': 15.1}",6 חודשים
70-79,"{'amount': 70, 'percentage': 13.4}","{'amount': 85, 'percentage': 16.3}",חודש אחרון
70-79,"{'amount': 146, 'percentage': 12.7}","{'amount': 179, 'percentage': 15.6}",3 חודשים
80-89,"{'amount': 3845, 'percentage': 11.6}","{'amount': 3769, 'percentage': 11.4}",מתחילת קורונה
80-89,"{'amount': 1677, 'percentage': 16.2}","{'amount': 1670, 'percentage': 16.1}",שנה
80-89,"{'amount': 449, 'percentage': 17.3}","{'amount': 467, 'percentage': 18}",6 חודשים
80-89,"{'amount': 192, 'percentage': 16.7}","{'amount': 210, 'percentage': 18.3}",3 חודשים
80-89,"{'amount': 75, 'percentage': 14.4}","{'amount': 94, 'percentage': 18}",חודש אחרון
90+,"{'amount': 1975, 'percentage': 6}","{'amount': 1334, 'percentage': 4}",מתחילת קורונה
90+,"{'amount': 974, 'percentage': 9.4}","{'amount': 707, 'percentage': 6.8}",שנה
90+,"{'amount': 259, 'percentage': 10}","{'amount': 179, 'percentage': 6.9}",6 חודשים
90+,"{'amount': 110, 'percentage': 9.6}","{'amount': 83, 'percentage': 7.2}",3 חודשים
90+,"{'amount': 47, 'percentage': 9}","{'amount': 41, 'percentage': 7.9}",חודש אחרון
