section,female,male,period,order_period
0-9,"{'amount': 6, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.4}",חודש אחרון,5
0-9,"{'amount': 25, 'percentage': 0.1}","{'amount': 32, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 16, 'percentage': 0.4}","{'amount': 15, 'percentage': 0.3}",6 חודשים,3
0-9,"{'amount': 8, 'percentage': 0.3}","{'amount': 11, 'percentage': 0.4}",3 חודשים,4
0-9,"{'amount': 29, 'percentage': 0.1}","{'amount': 35, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 50, 'percentage': 0.3}","{'amount': 33, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 5, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.2}",חודש אחרון,5
10-19,"{'amount': 7, 'percentage': 0.3}","{'amount': 4, 'percentage': 0.1}",3 חודשים,4
10-19,"{'amount': 13, 'percentage': 0.3}","{'amount': 8, 'percentage': 0.2}",6 חודשים,3
10-19,"{'amount': 42, 'percentage': 0.2}","{'amount': 29, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 45, 'percentage': 1}","{'amount': 49, 'percentage': 1.1}",6 חודשים,3
20-29,"{'amount': 18, 'percentage': 0.7}","{'amount': 17, 'percentage': 0.6}",3 חודשים,4
20-29,"{'amount': 17, 'percentage': 0.7}","{'amount': 14, 'percentage': 0.6}",חודש אחרון,5
20-29,"{'amount': 178, 'percentage': 0.9}","{'amount': 150, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 153, 'percentage': 0.9}","{'amount': 138, 'percentage': 0.8}",שנה,2
30-39,"{'amount': 369, 'percentage': 2.2}","{'amount': 381, 'percentage': 2.2}",שנה,2
30-39,"{'amount': 135, 'percentage': 3}","{'amount': 117, 'percentage': 2.6}",6 חודשים,3
30-39,"{'amount': 63, 'percentage': 2.3}","{'amount': 55, 'percentage': 2}",3 חודשים,4
30-39,"{'amount': 54, 'percentage': 2.2}","{'amount': 50, 'percentage': 2.1}",חודש אחרון,5
30-39,"{'amount': 410, 'percentage': 2.1}","{'amount': 446, 'percentage': 2.3}",מתחילת קורונה,1
40-49,"{'amount': 573, 'percentage': 3.4}","{'amount': 933, 'percentage': 5.5}",שנה,2
40-49,"{'amount': 176, 'percentage': 3.9}","{'amount': 264, 'percentage': 5.9}",6 חודשים,3
40-49,"{'amount': 84, 'percentage': 3.1}","{'amount': 127, 'percentage': 4.6}",3 חודשים,4
40-49,"{'amount': 77, 'percentage': 3.2}","{'amount': 108, 'percentage': 4.5}",חודש אחרון,5
40-49,"{'amount': 652, 'percentage': 3.3}","{'amount': 1050, 'percentage': 5.4}",מתחילת קורונה,1
50-59,"{'amount': 269, 'percentage': 6}","{'amount': 340, 'percentage': 7.6}",6 חודשים,3
50-59,"{'amount': 135, 'percentage': 4.9}","{'amount': 188, 'percentage': 6.8}",3 חודשים,4
50-59,"{'amount': 984, 'percentage': 5.8}","{'amount': 1487, 'percentage': 8.8}",שנה,2
50-59,"{'amount': 1118, 'percentage': 5.7}","{'amount': 1710, 'percentage': 8.8}",מתחילת קורונה,1
50-59,"{'amount': 118, 'percentage': 4.9}","{'amount': 174, 'percentage': 7.2}",חודש אחרון,5
60-69,"{'amount': 219, 'percentage': 8}","{'amount': 316, 'percentage': 11.5}",3 חודשים,4
60-69,"{'amount': 377, 'percentage': 8.4}","{'amount': 474, 'percentage': 10.6}",6 חודשים,3
60-69,"{'amount': 190, 'percentage': 7.8}","{'amount': 281, 'percentage': 11.6}",חודש אחרון,5
60-69,"{'amount': 1530, 'percentage': 7.8}","{'amount': 2421, 'percentage': 12.4}",מתחילת קורונה,1
60-69,"{'amount': 1353, 'percentage': 8}","{'amount': 2072, 'percentage': 12.2}",שנה,2
70-79,"{'amount': 225, 'percentage': 9.3}","{'amount': 329, 'percentage': 13.6}",חודש אחרון,5
70-79,"{'amount': 263, 'percentage': 9.6}","{'amount': 375, 'percentage': 13.6}",3 חודשים,4
70-79,"{'amount': 429, 'percentage': 9.6}","{'amount': 538, 'percentage': 12}",6 חודשים,3
70-79,"{'amount': 1607, 'percentage': 9.5}","{'amount': 2211, 'percentage': 13}",שנה,2
70-79,"{'amount': 1829, 'percentage': 9.4}","{'amount': 2590, 'percentage': 13.3}",מתחילת קורונה,1
80-89,"{'amount': 302, 'percentage': 11}","{'amount': 336, 'percentage': 12.2}",3 חודשים,4
80-89,"{'amount': 1641, 'percentage': 9.7}","{'amount': 1663, 'percentage': 9.8}",שנה,2
80-89,"{'amount': 455, 'percentage': 10.2}","{'amount': 452, 'percentage': 10.1}",6 חודשים,3
80-89,"{'amount': 274, 'percentage': 11.3}","{'amount': 291, 'percentage': 12}",חודש אחרון,5
80-89,"{'amount': 1910, 'percentage': 9.8}","{'amount': 1898, 'percentage': 9.7}",מתחילת קורונה,1
90+,"{'amount': 907, 'percentage': 4.6}","{'amount': 589, 'percentage': 3}",מתחילת קורונה,1
90+,"{'amount': 125, 'percentage': 5.2}","{'amount': 70, 'percentage': 2.9}",חודש אחרון,5
90+,"{'amount': 144, 'percentage': 5.2}","{'amount': 77, 'percentage': 2.8}",3 חודשים,4
90+,"{'amount': 190, 'percentage': 4.2}","{'amount': 111, 'percentage': 2.5}",6 חודשים,3
90+,"{'amount': 769, 'percentage': 4.5}","{'amount': 503, 'percentage': 3}",שנה,2
