name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,97.2151870727539,47
יוספטל,,35.38461685180664,10
שמיר,,63.86083221435547,40
וולפסון,,67.2035140991211,20
זיו צפת,,68.58789825439453,20
הלל יפה,,83.68932342529297,21
נהריה,,73.44398498535156,18
ברזילי,,65.06622314453125,28
פוריה,,58.30986022949219,5
סוראסקי,,115.20068359375,55
בני ציון,,76.67436218261719,11
רבין ק. בילינסון,,74.01197814941406,39
סורוקה,,68.075927734375,16
מאיר,,69.02313995361328,12
קפלן,,75.45126342773438,27
"רמב""ם",,84.73360443115234,23
הכרמל,,75.46012115478516,7
השרון ק. גולדה,,47.30290603637695,7
הדסה עין כרם,,,60
הסקוטי,,34.58646774291992,2
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,96.43734741210938,33
אל מקאסד,,,0
לניאדו,,72.70195007324219,20
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,92.08860778808594,14
אסותא אשדוד,,,4
שניידר,,,0
סנט וינסנט,,27.61194038391113,1
המרכזי בעמק,,65.51724243164062,24
