date,amount
,579
2020-02-12T00:00:00.000Z,0
2020-02-13T00:00:00.000Z,0
2020-02-14T00:00:00.000Z,0
2020-02-15T00:00:00.000Z,0
2020-02-16T00:00:00.000Z,0
2020-02-17T00:00:00.000Z,0
2020-02-18T00:00:00.000Z,0
2020-02-19T00:00:00.000Z,0
2020-02-20T00:00:00.000Z,0
2020-02-21T00:00:00.000Z,0
2020-02-22T00:00:00.000Z,0
2020-02-23T00:00:00.000Z,0
2020-02-24T00:00:00.000Z,0
2020-02-25T00:00:00.000Z,0
2020-02-26T00:00:00.000Z,0
2020-02-27T00:00:00.000Z,0
2020-02-28T00:00:00.000Z,0
2020-02-29T00:00:00.000Z,0
2020-03-01T00:00:00.000Z,0
2020-03-02T00:00:00.000Z,0
2020-03-03T00:00:00.000Z,1
2020-03-04T00:00:00.000Z,1
2020-03-05T00:00:00.000Z,0
2020-03-06T00:00:00.000Z,0
2020-03-07T00:00:00.000Z,0
2020-03-08T00:00:00.000Z,1
2020-03-09T00:00:00.000Z,0
2020-03-10T00:00:00.000Z,0
2020-03-11T00:00:00.000Z,0
2020-03-12T00:00:00.000Z,0
2020-03-13T00:00:00.000Z,1
2020-03-14T00:00:00.000Z,0
2020-03-15T00:00:00.000Z,0
2020-03-16T00:00:00.000Z,0
2020-03-17T00:00:00.000Z,4
2020-03-18T00:00:00.000Z,6
2020-03-19T00:00:00.000Z,10
2020-03-20T00:00:00.000Z,4
2020-03-21T00:00:00.000Z,4
2020-03-22T00:00:00.000Z,9
2020-03-23T00:00:00.000Z,12
2020-03-24T00:00:00.000Z,9
2020-03-25T00:00:00.000Z,13
2020-03-26T00:00:00.000Z,17
2020-03-27T00:00:00.000Z,13
2020-03-28T00:00:00.000Z,22
2020-03-29T00:00:00.000Z,34
2020-03-30T00:00:00.000Z,42
2020-03-31T00:00:00.000Z,69
2020-04-01T00:00:00.000Z,67
2020-04-02T00:00:00.000Z,91
2020-04-03T00:00:00.000Z,92
2020-04-04T00:00:00.000Z,58
2020-04-05T00:00:00.000Z,113
2020-04-06T00:00:00.000Z,107
2020-04-07T00:00:00.000Z,156
2020-04-08T00:00:00.000Z,150
2020-04-09T00:00:00.000Z,130
2020-04-10T00:00:00.000Z,203
2020-04-11T00:00:00.000Z,175
2020-04-12T00:00:00.000Z,368
2020-04-13T00:00:00.000Z,334
2020-04-14T00:00:00.000Z,369
2020-04-15T00:00:00.000Z,325
2020-04-16T00:00:00.000Z,363
2020-04-17T00:00:00.000Z,369
2020-04-18T00:00:00.000Z,396
2020-04-19T00:00:00.000Z,338
2020-04-20T00:00:00.000Z,549
2020-04-21T00:00:00.000Z,455
2020-04-22T00:00:00.000Z,368
2020-04-23T00:00:00.000Z,410
2020-04-24T00:00:00.000Z,500
2020-04-25T00:00:00.000Z,394
2020-04-26T00:00:00.000Z,271
2020-04-27T00:00:00.000Z,579
2020-04-28T00:00:00.000Z,482
2020-04-29T00:00:00.000Z,412
2020-04-30T00:00:00.000Z,416
2020-05-01T00:00:00.000Z,636
2020-05-02T00:00:00.000Z,227
2020-05-03T00:00:00.000Z,176
2020-05-04T00:00:00.000Z,357
2020-05-05T00:00:00.000Z,336
2020-05-06T00:00:00.000Z,239
2020-05-07T00:00:00.000Z,300
2020-05-08T00:00:00.000Z,276
2020-05-09T00:00:00.000Z,62
2020-05-10T00:00:00.000Z,235
2020-05-11T00:00:00.000Z,363
2020-05-12T00:00:00.000Z,177
2020-05-13T00:00:00.000Z,202
2020-05-14T00:00:00.000Z,258
2020-05-15T00:00:00.000Z,198
2020-05-16T00:00:00.000Z,45
2020-05-17T00:00:00.000Z,169
2020-05-18T00:00:00.000Z,266
2020-05-19T00:00:00.000Z,156
2020-05-20T00:00:00.000Z,123
2020-05-21T00:00:00.000Z,212
2020-05-22T00:00:00.000Z,134
2020-05-23T00:00:00.000Z,36
2020-05-24T00:00:00.000Z,151
2020-05-25T00:00:00.000Z,137
2020-05-26T00:00:00.000Z,96
2020-05-27T00:00:00.000Z,107
2020-05-28T00:00:00.000Z,117
2020-05-29T00:00:00.000Z,37
2020-05-30T00:00:00.000Z,30
2020-05-31T00:00:00.000Z,72
2020-06-01T00:00:00.000Z,111
2020-06-02T00:00:00.000Z,34
2020-06-03T00:00:00.000Z,42
2020-06-04T00:00:00.000Z,55
2020-06-05T00:00:00.000Z,37
2020-06-06T00:00:00.000Z,36
2020-06-07T00:00:00.000Z,58
2020-06-08T00:00:00.000Z,36
2020-06-09T00:00:00.000Z,50
2020-06-10T00:00:00.000Z,61
2020-06-11T00:00:00.000Z,71
2020-06-12T00:00:00.000Z,73
2020-06-13T00:00:00.000Z,46
2020-06-14T00:00:00.000Z,42
2020-06-15T00:00:00.000Z,63
2020-06-16T00:00:00.000Z,41
2020-06-17T00:00:00.000Z,52
2020-06-18T00:00:00.000Z,86
2020-06-19T00:00:00.000Z,60
2020-06-20T00:00:00.000Z,54
2020-06-21T00:00:00.000Z,64
2020-06-22T00:00:00.000Z,94
2020-06-23T00:00:00.000Z,99
2020-06-24T00:00:00.000Z,55
2020-06-25T00:00:00.000Z,137
2020-06-26T00:00:00.000Z,135
2020-06-27T00:00:00.000Z,66
2020-06-28T00:00:00.000Z,137
2020-06-29T00:00:00.000Z,174
2020-06-30T00:00:00.000Z,130
2020-07-01T00:00:00.000Z,109
2020-07-02T00:00:00.000Z,168
2020-07-03T00:00:00.000Z,128
2020-07-04T00:00:00.000Z,117
2020-07-05T00:00:00.000Z,169
2020-07-06T00:00:00.000Z,137
2020-07-07T00:00:00.000Z,173
2020-07-08T00:00:00.000Z,163
2020-07-09T00:00:00.000Z,188
2020-07-10T00:00:00.000Z,200
2020-07-11T00:00:00.000Z,197
2020-07-12T00:00:00.000Z,323
2020-07-13T00:00:00.000Z,358
2020-07-14T00:00:00.000Z,302
2020-07-15T00:00:00.000Z,374
2020-07-16T00:00:00.000Z,511
2020-07-17T00:00:00.000Z,489
2020-07-18T00:00:00.000Z,465
2020-07-19T00:00:00.000Z,496
2020-07-20T00:00:00.000Z,611
2020-07-21T00:00:00.000Z,631
2020-07-22T00:00:00.000Z,3734
2020-07-23T00:00:00.000Z,7149
2020-07-24T00:00:00.000Z,1872
2020-07-25T00:00:00.000Z,667
2020-07-26T00:00:00.000Z,2980
2020-07-27T00:00:00.000Z,1977
2020-07-28T00:00:00.000Z,1742
2020-07-29T00:00:00.000Z,1532
2020-07-30T00:00:00.000Z,1830
2020-07-31T00:00:00.000Z,1396
2020-08-01T00:00:00.000Z,565
2020-08-02T00:00:00.000Z,2682
2020-08-03T00:00:00.000Z,1952
2020-08-04T00:00:00.000Z,1827
2020-08-05T00:00:00.000Z,1602
2020-08-06T00:00:00.000Z,1949
2020-08-07T00:00:00.000Z,1346
2020-08-08T00:00:00.000Z,653
2020-08-09T00:00:00.000Z,2421
2020-08-10T00:00:00.000Z,1381
2020-08-11T00:00:00.000Z,1008
2020-08-12T00:00:00.000Z,1157
2020-08-13T00:00:00.000Z,1348
2020-08-14T00:00:00.000Z,1038
2020-08-15T00:00:00.000Z,589
2020-08-16T00:00:00.000Z,2214
2020-08-17T00:00:00.000Z,1213
2020-08-18T00:00:00.000Z,1307
2020-08-19T00:00:00.000Z,1522
2020-08-20T00:00:00.000Z,1390
2020-08-21T00:00:00.000Z,1600
2020-08-22T00:00:00.000Z,690
2020-08-23T00:00:00.000Z,2160
2020-08-24T00:00:00.000Z,1334
2020-08-25T00:00:00.000Z,2584
2020-08-26T00:00:00.000Z,2437
2020-08-27T00:00:00.000Z,1510
2020-08-28T00:00:00.000Z,1914
2020-08-29T00:00:00.000Z,728
2020-08-30T00:00:00.000Z,2347
2020-08-31T00:00:00.000Z,1278
2020-09-01T00:00:00.000Z,1101
2020-09-02T00:00:00.000Z,1516
2020-09-03T00:00:00.000Z,1857
2020-09-04T00:00:00.000Z,1261
2020-09-05T00:00:00.000Z,808
2020-09-06T00:00:00.000Z,2381
2020-09-07T00:00:00.000Z,1519
2020-09-08T00:00:00.000Z,1405
2020-09-09T00:00:00.000Z,1544
2020-09-10T00:00:00.000Z,1877
2020-09-11T00:00:00.000Z,1783
2020-09-12T00:00:00.000Z,1196
2020-09-13T00:00:00.000Z,3243
2020-09-14T00:00:00.000Z,2330
2020-09-15T00:00:00.000Z,2325
2020-09-16T00:00:00.000Z,2439
2020-09-17T00:00:00.000Z,3697
2020-09-18T00:00:00.000Z,2843
2020-09-19T00:00:00.000Z,1442
2020-09-20T00:00:00.000Z,2494
2020-09-21T00:00:00.000Z,4595
2020-09-22T00:00:00.000Z,3472
2020-09-23T00:00:00.000Z,3796
2020-09-24T00:00:00.000Z,4576
2020-09-25T00:00:00.000Z,4165
2020-09-26T00:00:00.000Z,2505
2020-09-27T00:00:00.000Z,5690
2020-09-28T00:00:00.000Z,2250
2020-09-29T00:00:00.000Z,5821
2020-09-30T00:00:00.000Z,5366
2020-10-01T00:00:00.000Z,6019
2020-10-02T00:00:00.000Z,5945
2020-10-03T00:00:00.000Z,3748
2020-10-04T00:00:00.000Z,8416
2020-10-05T00:00:00.000Z,7135
2020-10-06T00:00:00.000Z,6786
2020-10-07T00:00:00.000Z,5215
2020-10-08T00:00:00.000Z,5140
2020-10-09T00:00:00.000Z,5399
2020-10-10T00:00:00.000Z,4066
2020-10-11T00:00:00.000Z,7572
2020-10-12T00:00:00.000Z,5693
2020-10-13T00:00:00.000Z,6136
2020-10-14T00:00:00.000Z,6213
2020-10-15T00:00:00.000Z,5789
2020-10-16T00:00:00.000Z,3850
2020-10-17T00:00:00.000Z,2741
2020-10-18T00:00:00.000Z,5070
2020-10-19T00:00:00.000Z,2307
2020-10-20T00:00:00.000Z,1740
2020-10-21T00:00:00.000Z,3165
2020-10-22T00:00:00.000Z,2888
2020-10-23T00:00:00.000Z,1907
2020-10-24T00:00:00.000Z,1211
2020-10-25T00:00:00.000Z,2466
2020-10-26T00:00:00.000Z,1110
2020-10-27T00:00:00.000Z,882
2020-10-28T00:00:00.000Z,1259
2020-10-29T00:00:00.000Z,1462
2020-10-30T00:00:00.000Z,1034
2020-10-31T00:00:00.000Z,782
2020-11-01T00:00:00.000Z,1312
