section,female,male,period,order_period
0-9,"{'amount': 5, 'percentage': 0.2}","{'amount': 13, 'percentage': 0.5}",חודש אחרון,5
0-9,"{'amount': 24, 'percentage': 0.1}","{'amount': 36, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 15, 'percentage': 0.3}","{'amount': 19, 'percentage': 0.4}",6 חודשים,3
0-9,"{'amount': 7, 'percentage': 0.2}","{'amount': 15, 'percentage': 0.5}",3 חודשים,4
0-9,"{'amount': 28, 'percentage': 0.1}","{'amount': 39, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 51, 'percentage': 0.3}","{'amount': 33, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 6, 'percentage': 0.2}","{'amount': 5, 'percentage': 0.2}",חודש אחרון,5
10-19,"{'amount': 9, 'percentage': 0.3}","{'amount': 5, 'percentage': 0.2}",3 חודשים,4
10-19,"{'amount': 12, 'percentage': 0.3}","{'amount': 7, 'percentage': 0.2}",6 חודשים,3
10-19,"{'amount': 43, 'percentage': 0.3}","{'amount': 29, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 49, 'percentage': 1.1}","{'amount': 46, 'percentage': 1}",6 חודשים,3
20-29,"{'amount': 27, 'percentage': 0.9}","{'amount': 24, 'percentage': 0.8}",3 חודשים,4
20-29,"{'amount': 25, 'percentage': 1}","{'amount': 21, 'percentage': 0.8}",חודש אחרון,5
20-29,"{'amount': 184, 'percentage': 0.9}","{'amount': 161, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 159, 'percentage': 0.9}","{'amount': 146, 'percentage': 0.9}",שנה,2
30-39,"{'amount': 371, 'percentage': 2.2}","{'amount': 383, 'percentage': 2.2}",שנה,2
30-39,"{'amount': 124, 'percentage': 2.8}","{'amount': 104, 'percentage': 2.3}",6 חודשים,3
30-39,"{'amount': 71, 'percentage': 2.2}","{'amount': 67, 'percentage': 2.1}",3 חודשים,4
30-39,"{'amount': 60, 'percentage': 2.3}","{'amount': 58, 'percentage': 2.2}",חודש אחרון,5
30-39,"{'amount': 415, 'percentage': 2.1}","{'amount': 462, 'percentage': 2.3}",מתחילת קורונה,1
40-49,"{'amount': 597, 'percentage': 3.5}","{'amount': 949, 'percentage': 5.5}",שנה,2
40-49,"{'amount': 184, 'percentage': 4.1}","{'amount': 257, 'percentage': 5.7}",6 חודשים,3
40-49,"{'amount': 109, 'percentage': 3.5}","{'amount': 155, 'percentage': 4.9}",3 חודשים,4
40-49,"{'amount': 97, 'percentage': 3.7}","{'amount': 129, 'percentage': 4.9}",חודש אחרון,5
40-49,"{'amount': 684, 'percentage': 3.4}","{'amount': 1084, 'percentage': 5.4}",מתחילת קורונה,1
50-59,"{'amount': 259, 'percentage': 5.8}","{'amount': 339, 'percentage': 7.6}",6 חודשים,3
50-59,"{'amount': 156, 'percentage': 4.9}","{'amount': 226, 'percentage': 7.2}",3 חודשים,4
50-59,"{'amount': 988, 'percentage': 5.8}","{'amount': 1499, 'percentage': 8.8}",שנה,2
50-59,"{'amount': 1140, 'percentage': 5.7}","{'amount': 1754, 'percentage': 8.8}",מתחילת קורונה,1
50-59,"{'amount': 130, 'percentage': 4.9}","{'amount': 201, 'percentage': 7.6}",חודש אחרון,5
60-69,"{'amount': 260, 'percentage': 8.2}","{'amount': 352, 'percentage': 11.1}",3 חודשים,4
60-69,"{'amount': 388, 'percentage': 8.7}","{'amount': 466, 'percentage': 10.4}",6 חודשים,3
60-69,"{'amount': 221, 'percentage': 8.4}","{'amount': 293, 'percentage': 11.1}",חודש אחרון,5
60-69,"{'amount': 1577, 'percentage': 7.9}","{'amount': 2461, 'percentage': 12.3}",מתחילת קורונה,1
60-69,"{'amount': 1368, 'percentage': 8}","{'amount': 2071, 'percentage': 12.1}",שנה,2
70-79,"{'amount': 233, 'percentage': 8.9}","{'amount': 338, 'percentage': 12.8}",חודש אחרון,5
70-79,"{'amount': 290, 'percentage': 9.2}","{'amount': 419, 'percentage': 13.3}",3 חודשים,4
70-79,"{'amount': 418, 'percentage': 9.4}","{'amount': 543, 'percentage': 12.1}",6 חודשים,3
70-79,"{'amount': 1614, 'percentage': 9.4}","{'amount': 2220, 'percentage': 13}",שנה,2
70-79,"{'amount': 1855, 'percentage': 9.3}","{'amount': 2640, 'percentage': 13.2}",מתחילת קורונה,1
80-89,"{'amount': 339, 'percentage': 10.7}","{'amount': 377, 'percentage': 11.9}",3 חודשים,4
80-89,"{'amount': 1653, 'percentage': 9.7}","{'amount': 1684, 'percentage': 9.8}",שנה,2
80-89,"{'amount': 461, 'percentage': 10.3}","{'amount': 465, 'percentage': 10.4}",6 חודשים,3
80-89,"{'amount': 284, 'percentage': 10.8}","{'amount': 310, 'percentage': 11.8}",חודש אחרון,5
80-89,"{'amount': 1949, 'percentage': 9.8}","{'amount': 1942, 'percentage': 9.7}",מתחילת קורונה,1
90+,"{'amount': 932, 'percentage': 4.7}","{'amount': 595, 'percentage': 3}",מתחילת קורונה,1
90+,"{'amount': 134, 'percentage': 5.1}","{'amount': 68, 'percentage': 2.6}",חודש אחרון,5
90+,"{'amount': 169, 'percentage': 5.4}","{'amount': 81, 'percentage': 2.6}",3 חודשים,4
90+,"{'amount': 204, 'percentage': 4.6}","{'amount': 110, 'percentage': 2.5}",6 חודשים,3
90+,"{'amount': 782, 'percentage': 4.6}","{'amount': 505, 'percentage': 2.9}",שנה,2
