section,female,male,period,order_period
0-9,"{'amount': 28689, 'percentage': 12.2}","{'amount': 29294, 'percentage': 12.5}",חודש אחרון,5
0-9,"{'amount': 89912, 'percentage': 9.1}","{'amount': 92387, 'percentage': 9.3}",שנה,2
0-9,"{'amount': 37839, 'percentage': 11.9}","{'amount': 38264, 'percentage': 12}",6 חודשים,3
0-9,"{'amount': 35095, 'percentage': 11.9}","{'amount': 35541, 'percentage': 12}",3 חודשים,4
0-9,"{'amount': 96906, 'percentage': 8.6}","{'amount': 99584, 'percentage': 8.8}",מתחילת קורונה,1
10-19,"{'amount': 118921, 'percentage': 10.6}","{'amount': 120312, 'percentage': 10.7}",מתחילת קורונה,1
10-19,"{'amount': 24896, 'percentage': 10.6}","{'amount': 22040, 'percentage': 9.4}",חודש אחרון,5
10-19,"{'amount': 31001, 'percentage': 10.5}","{'amount': 27506, 'percentage': 9.3}",3 חודשים,4
10-19,"{'amount': 34224, 'percentage': 10.7}","{'amount': 30215, 'percentage': 9.5}",6 חודשים,3
10-19,"{'amount': 107167, 'percentage': 10.8}","{'amount': 105082, 'percentage': 10.6}",שנה,2
20-29,"{'amount': 25732, 'percentage': 8.1}","{'amount': 20394, 'percentage': 6.4}",6 חודשים,3
20-29,"{'amount': 23827, 'percentage': 8.1}","{'amount': 18997, 'percentage': 6.4}",3 חודשים,4
20-29,"{'amount': 19906, 'percentage': 8.5}","{'amount': 15815, 'percentage': 6.8}",חודש אחרון,5
20-29,"{'amount': 105631, 'percentage': 9.4}","{'amount': 91876, 'percentage': 8.2}",מתחילת קורונה,1
20-29,"{'amount': 91807, 'percentage': 9.2}","{'amount': 78294, 'percentage': 7.9}",שנה,2
30-39,"{'amount': 75239, 'percentage': 7.6}","{'amount': 63462, 'percentage': 6.4}",שנה,2
30-39,"{'amount': 25645, 'percentage': 8}","{'amount': 19504, 'percentage': 6.1}",6 חודשים,3
30-39,"{'amount': 23921, 'percentage': 8.1}","{'amount': 18185, 'percentage': 6.2}",3 חודשים,4
30-39,"{'amount': 19475, 'percentage': 8.3}","{'amount': 14801, 'percentage': 6.3}",חודש אחרון,5
30-39,"{'amount': 84703, 'percentage': 7.5}","{'amount': 72516, 'percentage': 6.4}",מתחילת קורונה,1
40-49,"{'amount': 62829, 'percentage': 6.3}","{'amount': 52987, 'percentage': 5.3}",שנה,2
40-49,"{'amount': 20520, 'percentage': 6.4}","{'amount': 16483, 'percentage': 5.2}",6 חודשים,3
40-49,"{'amount': 19201, 'percentage': 6.5}","{'amount': 15404, 'percentage': 5.2}",3 חודשים,4
40-49,"{'amount': 15008, 'percentage': 6.4}","{'amount': 11927, 'percentage': 5.1}",חודש אחרון,5
40-49,"{'amount': 71769, 'percentage': 6.4}","{'amount': 60907, 'percentage': 5.4}",מתחילת קורונה,1
50-59,"{'amount': 12346, 'percentage': 3.9}","{'amount': 9897, 'percentage': 3.1}",6 חודשים,3
50-59,"{'amount': 11496, 'percentage': 3.9}","{'amount': 9284, 'percentage': 3.1}",3 חודשים,4
50-59,"{'amount': 42277, 'percentage': 4.3}","{'amount': 36690, 'percentage': 3.7}",שנה,2
50-59,"{'amount': 49135, 'percentage': 4.4}","{'amount': 42983, 'percentage': 3.8}",מתחילת קורונה,1
50-59,"{'amount': 8729, 'percentage': 3.7}","{'amount': 6962, 'percentage': 3}",חודש אחרון,5
60-69,"{'amount': 7278, 'percentage': 2.5}","{'amount': 6221, 'percentage': 2.1}",3 חודשים,4
60-69,"{'amount': 7880, 'percentage': 2.5}","{'amount': 6661, 'percentage': 2.1}",6 חודשים,3
60-69,"{'amount': 4912, 'percentage': 2.1}","{'amount': 4104, 'percentage': 1.8}",חודש אחרון,5
60-69,"{'amount': 30458, 'percentage': 2.7}","{'amount': 29132, 'percentage': 2.6}",מתחילת קורונה,1
60-69,"{'amount': 26197, 'percentage': 2.6}","{'amount': 24708, 'percentage': 2.5}",שנה,2
70-79,"{'amount': 2565, 'percentage': 1.1}","{'amount': 2145, 'percentage': 0.9}",חודש אחרון,5
70-79,"{'amount': 4031, 'percentage': 1.4}","{'amount': 3495, 'percentage': 1.2}",3 חודשים,4
70-79,"{'amount': 4342, 'percentage': 1.4}","{'amount': 3740, 'percentage': 1.2}",6 חודשים,3
70-79,"{'amount': 13676, 'percentage': 1.4}","{'amount': 12578, 'percentage': 1.3}",שנה,2
