section,female,male,period,order_period
0-9,"{'amount': 15967, 'percentage': 10.7}","{'amount': 16092, 'percentage': 10.8}",חודש אחרון,5
0-9,"{'amount': 74308, 'percentage': 8.3}","{'amount': 76659, 'percentage': 8.5}",שנה,2
0-9,"{'amount': 27160, 'percentage': 11.2}","{'amount': 27420, 'percentage': 11.4}",6 חודשים,3
0-9,"{'amount': 18031, 'percentage': 10.7}","{'amount': 18136, 'percentage': 10.7}",3 חודשים,4
0-9,"{'amount': 79708, 'percentage': 8}","{'amount': 82205, 'percentage': 8.2}",מתחילת קורונה,1
10-19,"{'amount': 103433, 'percentage': 10.3}","{'amount': 108085, 'percentage': 10.8}",מתחילת קורונה,1
10-19,"{'amount': 13751, 'percentage': 9.2}","{'amount': 12818, 'percentage': 8.6}",חודש אחרון,5
10-19,"{'amount': 16064, 'percentage': 9.5}","{'amount': 14859, 'percentage': 8.8}",3 חודשים,4
10-19,"{'amount': 25074, 'percentage': 10.4}","{'amount': 22684, 'percentage': 9.4}",6 חודשים,3
10-19,"{'amount': 94473, 'percentage': 10.5}","{'amount': 97538, 'percentage': 10.9}",שנה,2
20-29,"{'amount': 19437, 'percentage': 8}","{'amount': 15180, 'percentage': 6.3}",6 חודשים,3
20-29,"{'amount': 12731, 'percentage': 7.5}","{'amount': 10377, 'percentage': 6.1}",3 חודשים,4
20-29,"{'amount': 11669, 'percentage': 7.8}","{'amount': 9393, 'percentage': 6.3}",חודש אחרון,5
20-29,"{'amount': 94185, 'percentage': 9.4}","{'amount': 83546, 'percentage': 8.4}",מתחילת קורונה,1
20-29,"{'amount': 83491, 'percentage': 9.3}","{'amount': 73027, 'percentage': 8.1}",שנה,2
30-39,"{'amount': 66882, 'percentage': 7.4}","{'amount': 57597, 'percentage': 6.4}",שנה,2
30-39,"{'amount': 19053, 'percentage': 7.9}","{'amount': 14558, 'percentage': 6}",6 חודשים,3
30-39,"{'amount': 13395, 'percentage': 7.9}","{'amount': 10410, 'percentage': 6.2}",3 חודשים,4
30-39,"{'amount': 12079, 'percentage': 8.1}","{'amount': 9377, 'percentage': 6.3}",חודש אחרון,5
30-39,"{'amount': 74055, 'percentage': 7.4}","{'amount': 64821, 'percentage': 6.5}",מתחילת קורונה,1
40-49,"{'amount': 57469, 'percentage': 6.4}","{'amount': 48898, 'percentage': 5.4}",שנה,2
40-49,"{'amount': 15587, 'percentage': 6.5}","{'amount': 12754, 'percentage': 5.3}",6 חודשים,3
40-49,"{'amount': 11745, 'percentage': 7}","{'amount': 9559, 'percentage': 5.7}",3 חודשים,4
40-49,"{'amount': 10348, 'percentage': 6.9}","{'amount': 8404, 'percentage': 5.6}",חודש אחרון,5
40-49,"{'amount': 64193, 'percentage': 6.4}","{'amount': 55116, 'percentage': 5.5}",מתחילת קורונה,1
50-59,"{'amount': 10117, 'percentage': 4.2}","{'amount': 8247, 'percentage': 3.4}",6 חודשים,3
50-59,"{'amount': 7719, 'percentage': 4.6}","{'amount': 6429, 'percentage': 3.8}",3 חודשים,4
