coronaOccupancy,isolatedTeam,name,normalOccupancy
143.6781609195402,98,הדסה עין כרם,98.65047454833984
135,102,שערי צדק,88.57493591308594
121.4285714285714,67,קפלן,122.7436828613281
119.35483870967741,82,שיבא,86.13924407958984
111.42857142857142,45,לניאדו,90.80780029296875
108,18,הסקוטי,111.3475189208984
100,38,הדסה הר הצופים,78.125
98.38709677419355,79,שמיר (אסף הרופא),60.71829223632813
97.43589743589743,40,זיו צפת,71.75792694091797
96.29629629629629,35,אסותא אשדוד,
96.29629629629629,35,אסותא אשדוד,
91.66666666666666,0,המשפחה הקדושה,
89.28571428571429,102,רבין ק. בילינסון,77.60478973388672
78.50467289719626,78,נהריה,71.92254638671875
75,51,הכרמל,61.14519500732422
73.58490566037736,35,מעייני הישועה,88.17891693115234
69.56521739130434,34,פוריה,56.90140914916992
65.71428571428571,29,וולפסון,61.20058441162109
63.85542168674698,104,הלל יפה,76.89320373535156
62.06896551724138,138,"רמב""ם",81.75257873535156
60,55,ברזילי,68.33333587646484
57.49999999999999,21,השרון ק. גולדה,55.18672180175781
56.84210526315789,59,מאיר,73.5218505859375
55.35714285714286,58,בני ציון,78.75288391113281
51.724137931034484,59,סורוקה,72.19808959960938
51.35135135135135,0,סנט ג'וזף,
50,154,המרכזי בעמק,81.03448486328125
46.05263157894737,103,סוראסקי,92.9974365234375
39.130434782608695,0,אל מקאסד,
33.33333333333333,0,שניידר,
16.66666666666667,13,סנט וינסנט,64.92537689208984
2.3809523809523814,0,אוגוסטה ויקטוריה,
0,0,האיטלקי,
0,0,אלישע,
0,6,יוספטל,50.76922988891602
