dailyDoublingRate,date,numberOfDoublingDays
-7.741935483870977,2020-05-18T00:00:00.000Z,-8.601923484159142
-0.6993006993006978,2020-05-19T00:00:00.000Z,-98.77306787923165
-16.90140845070421,2020-05-20T00:00:00.000Z,-3.743859086330005
-4.237288135593231,2020-05-21T00:00:00.000Z,-16.00919902749929
6.194690265486735,2020-05-22T00:00:00.000Z,11.53247797524951
0,2020-05-23T00:00:00.000Z,
-1.6666666666666612,2020-05-24T00:00:00.000Z,-41.24128643066459
-4.237288135593231,2020-05-25T00:00:00.000Z,-16.00919902749929
24.7787610619469,2020-05-26T00:00:00.000Z,3.131141048389726
17.73049645390072,2020-05-27T00:00:00.000Z,4.246499459619185
36.144578313253,2020-05-28T00:00:00.000Z,2.246486618701694
41.5929203539823,2020-05-29T00:00:00.000Z,1.993027860502493
7.499999999999996,2020-05-30T00:00:00.000Z,9.584358956627884
21.51162790697674,2020-05-31T00:00:00.000Z,3.557524022091926
18.66028708133971,2020-06-01T00:00:00.000Z,4.051253570725667
14.314516129032251,2020-06-02T00:00:00.000Z,5.181115891141776
10.05291005291005,2020-06-03T00:00:00.000Z,7.236031702464029
10.41666666666667,2020-06-04T00:00:00.000Z,6.995063745140872
1.7416545718432541,2020-06-05T00:00:00.000Z,40.14377685353481
6.9900142653352315,2020-06-06T00:00:00.000Z,10.25891960154768
7.0666666666666655,2020-06-07T00:00:00.000Z,10.15131631955456
9.838107098381066,2020-06-08T00:00:00.000Z,7.386688128021843
5.895691609977316,2020-06-09T00:00:00.000Z,12.10010745813931
15.31049250535332,2020-06-10T00:00:00.000Z,4.865616659156363
4.549675023212618,2020-06-11T00:00:00.000Z,15.57909582026196
5.2397868561278695,2020-06-12T00:00:00.000Z,13.57216144485631
5.991561181434602,2020-06-13T00:00:00.000Z,11.91193670446227
-0.3184713375796067,2020-06-14T00:00:00.000Z,-217.3014568557763
1.517571884984026,2020-06-15T00:00:00.000Z,46.02045465037865
9.834775767112491,2020-06-16T00:00:00.000Z,7.389076411241052
2.220630372492849,2020-06-17T00:00:00.000Z,31.55928766021787
7.77855641205325,2020-06-18T00:00:00.000Z,9.25324734854062
8.12743823146944,2020-06-19T00:00:00.000Z,8.870543396744418
0.6013229104028905,2020-06-20T00:00:00.000Z,115.6166034200153
2.21159593544531,2020-06-21T00:00:00.000Z,31.68680283964234
8.59649122807018,2020-06-22T00:00:00.000Z,8.404951210830278
8.239095315024247,2020-06-23T00:00:00.000Z,8.75490490355958
10.74626865671642,2020-06-24T00:00:00.000Z,6.79079832786908
9.56873315363882,2020-06-25T00:00:00.000Z,7.585172069853719
6.355063550635487,2020-06-26T00:00:00.000Z,11.25002119082626
9.213569776407105,2020-06-27T00:00:00.000Z,7.864595441088422
7.48323332156724,2020-06-28T00:00:00.000Z,9.605075191200688
13.530377668308692,2020-06-29T00:00:00.000Z,5.462141541511238
9.719409892970798,2020-06-30T00:00:00.000Z,7.472793351094623
12.760348009491148,2020-07-01T00:00:00.000Z,5.771678107856499
14.729950900163672,2020-07-02T00:00:00.000Z,5.044338112985059
9.680048909720806,2020-07-03T00:00:00.000Z,7.501812461960932
7.859531772575257,2020-07-04T00:00:00.000Z,9.161395526150125
7.683031869078372,2020-07-05T00:00:00.000Z,9.364090650689146
6.031035034394505,2020-07-06T00:00:00.000Z,11.83619650329731
9.09776704888352,2020-07-07T00:00:00.000Z,7.960416117525155
4.923247130410724,2020-07-08T00:00:00.000Z,14.4228630496864
5.008567286147359,2020-07-09T00:00:00.000Z,14.18298144077523
5.899334755867947,2020-07-10T00:00:00.000Z,12.09284500982973
4.112836316226165,2020-07-11T00:00:00.000Z,17.19750998495528
4.633424408014575,2020-07-12T00:00:00.000Z,15.30367449851431
6.375802415406384,2020-07-13T00:00:00.000Z,11.21453221134667
2.188810473560388,2020-07-14T00:00:00.000Z,32.01307986767684
5.5049544590131125,2020-07-15T00:00:00.000Z,12.9348119916668
3.927521108054255,2020-07-16T00:00:00.000Z,17.99281324480804
1.780009128251936,2020-07-17T00:00:00.000Z,39.28620760937289
2.511210762331828,2020-07-18T00:00:00.000Z,27.94725192658578
-1.942257217847776,2020-07-19T00:00:00.000Z,-35.34000643209541
1.481084939329058,2020-07-20T00:00:00.000Z,47.14568580273567
3.534376648496562,2020-07-21T00:00:00.000Z,19.95614951260964
1.418138586956519,2020-07-22T00:00:00.000Z,49.22301288227097
0.42702838482793226,2020-07-23T00:00:00.000Z,162.6650877959722
1.8842754710688863,2020-07-24T00:00:00.000Z,37.13136826000299
-2.749590834697213,2020-07-25T00:00:00.000Z,-24.86091877788892
0.2187815550319661,2020-07-26T00:00:00.000Z,317.1680278849137
1.3602015113350239,2020-07-27T00:00:00.000Z,51.30494703497872
0.9857521537441905,2020-07-28T00:00:00.000Z,70.66258483289462
-0.7382495283405843,2020-07-29T00:00:00.000Z,-93.54363482312857
-1.6775473101396599,2020-07-30T00:00:00.000Z,-40.97153310663527
-3.9334341906202765,2020-07-31T00:00:00.000Z,-17.27304262956993
-4.260717410323711,2020-08-01T00:00:00.000Z,-15.91923232455043
-3.052179475463757,2020-08-02T00:00:00.000Z,-22.36154493765951
-2.33763785465172,2020-08-03T00:00:00.000Z,-29.30366672439585
-3.822024901071319,2020-08-04T00:00:00.000Z,-17.78677633555124
-2.649272453587559,2020-08-05T00:00:00.000Z,-25.81555602128955
-1.144211936913719,2020-08-06T00:00:00.000Z,-60.23132743144581
4.191866527632948,2020-08-07T00:00:00.000Z,16.87972773779686
1.291032826261018,2020-08-08T00:00:00.000Z,54.03518634190986
2.134176464776205,2020-08-09T00:00:00.000Z,32.82379185082874
-0.9383767050401448,2020-08-10T00:00:00.000Z,-73.51950456031274
0.9179687499999867,2020-08-11T00:00:00.000Z,75.85484501437665
-0.6580220630926892,2020-08-12T00:00:00.000Z,-104.9910298288357
-0.3311903370348701,2020-08-13T00:00:00.000Z,-208.9429099547607
-3.6747458952306578,2020-08-14T00:00:00.000Z,-18.51371585946428
0.030438311688296686,2020-08-15T00:00:00.000Z,2277.566093211826
1.470737397301969,2020-08-16T00:00:00.000Z,47.4749582013368
-0.5397840863654579,2020-08-17T00:00:00.000Z,-128.0650470019955
-1.7487437185929489,2020-08-18T00:00:00.000Z,-39.28927200000315
0.1841243862520381,2020-08-19T00:00:00.000Z,376.8024027311692
-1.5826015928119281,2020-08-20T00:00:00.000Z,-43.45046293301579
1.089324618736387,2020-08-21T00:00:00.000Z,63.97685895076199
-0.44129720853858256,2020-08-22T00:00:00.000Z,-156.7235459976996
-1.072054427378621,2020-08-23T00:00:00.000Z,-64.30877304220353
2.615400646035226,2020-08-24T00:00:00.000Z,26.84760618182126
3.107229894394803,2020-08-25T00:00:00.000Z,22.65236637372257
3.112074059483949,2020-08-26T00:00:00.000Z,22.617640352631
5.5778414517669415,2020-08-27T00:00:00.000Z,12.77023812909773
3.0577166636511564,2020-08-28T00:00:00.000Z,23.01361770298427
1.720505617977519,2020-08-29T00:00:00.000Z,40.63299988189393
1.190887124611662,2020-08-30T00:00:00.000Z,58.55016171663688
2.37932798908409,2020-08-31T00:00:00.000Z,29.47727211593212
2.473969179508528,2020-09-01T00:00:00.000Z,28.36277780796563
10.05527556494879,2020-09-02T00:00:00.000Z,7.234408409198272
4.365167294482619,2020-09-03T00:00:00.000Z,16.22315763507426
5.590941259731075,2020-09-04T00:00:00.000Z,12.74111445512235
4.001340482573723,2020-09-05T00:00:00.000Z,17.66718168791061
6.940774634272073,2020-09-06T00:00:00.000Z,10.32929458888252
7.2978184886103525,2020-09-07T00:00:00.000Z,9.840510474656567
7.183375456332497,2020-09-08T00:00:00.000Z,9.991891007524375
4.202473276042751,2020-09-09T00:00:00.000Z,16.83798734805358
7.558081062053712,2020-09-10T00:00:00.000Z,9.513306696559987
6.349057926971802,2020-09-11T00:00:00.000Z,11.26034147474165
5.332571328087221,2020-09-12T00:00:00.000Z,13.34193962085953
4.152754590984986,2020-09-13T00:00:00.000Z,17.03548615928384
5.686235223402125,2020-09-14T00:00:00.000Z,12.53329318851505
7.590809130203979,2020-09-15T00:00:00.000Z,9.473748258365246
2.061601353256282,2020-09-16T00:00:00.000Z,33.96718017131028
4.17803252650113,2020-09-17T00:00:00.000Z,16.93448665278357
4.421464320042423,2020-09-18T00:00:00.000Z,16.0209438339541
3.405808601809235,2020-09-19T00:00:00.000Z,20.69655143717785
-1.8662901344465692,2020-09-20T00:00:00.000Z,-36.79271461355561
