CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.005971769815418024,2020-03-02T00:00:00.000Z,1,5632,-72,0,1842
0,0,10,0,0,10,10,0.005428881650380022,2020-03-03T00:00:00.000Z,0,7857,-69,0,1842
0,0,12,0,0,12,11,0.006514657980456026,2020-03-04T00:00:00.000Z,0,7012,-71,0,1842
0,0,12,1,0,13,13,0.007057546145494028,2020-03-05T00:00:00.000Z,1,7012,-71,0,1842
1,0,14,2,0,16,16,0.008686210640608035,2020-03-06T00:00:00.000Z,1,5177,-70,0,1842
2,0,17,3,0,20,20,0.01085776330076004,2020-03-07T00:00:00.000Z,1,4861,-70,0,1842
4,0,21,5,0,26,26,0.01411509229098806,2020-03-08T00:00:00.000Z,2,7330,-68,0,1842
5,0,33,6,0,39,39,0.02117263843648208,2020-03-09T00:00:00.000Z,7,6205,-77,0,1842
5,0,53,6,0,59,59,0.03203040173724213,2020-03-10T00:00:00.000Z,2,6021,-64,0,1842
6,0,73,7,1,81,81,0.04397394136807818,2020-03-11T00:00:00.000Z,10,5981,-67,0,1842
6,0,95,7,1,103,101,0.05591748099891422,2020-03-12T00:00:00.000Z,6,5983,-65,0,1842
6,0,112,7,4,123,122,0.06677524429967427,2020-03-13T00:00:00.000Z,10,4121,-52,0,1842
4,0,152,6,4,162,161,0.08794788273615635,2020-03-14T00:00:00.000Z,20,3692,-62,0,1842
6,0,187,9,6,202,200,0.1096634093376764,2020-03-15T00:00:00.000Z,37,5489,-62,0,1842
7,0,205,11,5,221,215,0.1199782844733985,2020-03-16T00:00:00.000Z,27,4757,-4,0,1842
7,0,238,12,6,256,256,0.1389793702497286,2020-03-17T00:00:00.000Z,46,4338,45,0,1842
7,0,279,16,11,306,269,0.1661237785016287,2020-03-18T00:00:00.000Z,54,3920,145,0,1842
12,0,263,21,11,295,264,0.1601520086862106,2020-03-19T00:00:00.000Z,31,4053,276,0,1842
12,1,252,23,14,289,251,0.1568946796959826,2020-03-20T00:00:00.000Z,30,3207,451,0,1842
15,0,229,27,21,277,274,0.1503800217155266,2020-03-21T00:00:00.000Z,35,2905,634,0,1842
22,0,255,37,32,324,305,0.1758957654723127,2020-03-22T00:00:00.000Z,54,4523,849,0,1842
24,0,274,42,36,352,323,0.1910966340933768,2020-03-23T00:00:00.000Z,58,4053,1170,0,1842
26,3,302,45,48,395,343,0.2144408251900109,2020-03-24T00:00:00.000Z,82,3963,1561,0,1842
28,1,311,49,53,413,397,0.2242128121606949,2020-03-25T00:00:00.000Z,81,3666,1919,0,1842
31,5,345,54,65,464,413,0.251900108577633,2020-03-26T00:00:00.000Z,83,3925,2402,0,1842
37,2,381,65,69,515,468,0.2795874049945711,2020-03-27T00:00:00.000Z,110,3267,2765,0,1842
41,1,362,69,82,513,485,0.2785016286644951,2020-03-28T00:00:00.000Z,53,2834,3204,0,1842
50,3,377,79,88,544,516,0.2953311617806732,2020-03-29T00:00:00.000Z,70,4289,3667,0,1842
55,1,427,88,104,619,570,0.3360477741585233,2020-03-30T00:00:00.000Z,121,3886,4119,0,1842
64,4,456,97,115,668,628,0.3626492942453855,2020-03-31T00:00:00.000Z,111,4005,4728,0,1842
72,8,515,111,143,769,728,0.4174809989142237,2020-04-01T00:00:00.000Z,147,4088,4569,689,1842
79,10,555,113,145,813,728,0.4413680781758957,2020-04-02T00:00:00.000Z,115,4284,5148,720,1842
93,5,515,130,159,804,719,0.4364820846905538,2020-04-03T00:00:00.000Z,97,3494,5659,717,1842
107,7,481,139,171,791,752,0.4294245385450597,2020-04-04T00:00:00.000Z,73,3155,5985,718,1842
107,6,498,135,194,827,743,0.4489685124864278,2020-04-05T00:00:00.000Z,100,4495,6486,693,1842
110,7,458,147,209,814,703,0.4419109663409337,2020-04-06T00:00:00.000Z,93,4088,6762,796,1842
106,7,388,159,201,748,656,0.4060803474484256,2020-04-07T00:00:00.000Z,72,4313,7014,819,1842
115,9,336,166,193,695,622,0.3773072747014115,2020-04-08T00:00:00.000Z,57,3511,7181,859,1842
117,9,312,166,187,665,634,0.3610206297502714,2020-04-09T00:00:00.000Z,65,3363,7296,944,1842
128,8,330,170,170,670,598,0.3637350705754615,2020-04-10T00:00:00.000Z,56,4086,7418,1002,1842
130,6,283,182,162,627,595,0.3403908794788274,2020-04-11T00:00:00.000Z,39,3172,7526,1061,1842
130,7,316,177,174,667,620,0.3621064060803474,2020-04-12T00:00:00.000Z,90,4965,7663,1074,1842
137,8,330,192,169,691,629,0.3751357220412595,2020-04-13T00:00:00.000Z,91,4653,7643,1181,1842
134,8,328,178,170,676,631,0.3669923995656895,2020-04-14T00:00:00.000Z,75,4376,7606,1229,1842
133,13,319,180,174,673,655,0.3653637350705755,2020-04-15T00:00:00.000Z,69,3492,7561,1238,1842
136,7,360,180,162,702,643,0.3811074918566775,2020-04-16T00:00:00.000Z,51,5388,7364,1366,1842
125,9,337,166,163,666,613,0.3615635179153094,2020-04-17T00:00:00.000Z,48,4188,7317,1348,1842
118,11,329,174,141,644,619,0.3496199782844734,2020-04-18T00:00:00.000Z,42,3825,6885,1661,1842
118,8,317,157,147,621,571,0.3371335504885993,2020-04-19T00:00:00.000Z,40,5788,6837,1707,1842
