gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,שנה,335093,11.8,5,0.1,21,0.8,75,0.6
זכר,0-9,חודש אחרון,86927,13,2,0.2,12,1.5,23,0.7
זכר,0-9,3 חודשים,254711,11.1,4,0.2,15,1.3,42,0.8
זכר,0-9,6 חודשים,294131,11.7,4,0.1,19,1.1,57,0.7
זכר,0-9,מתחילת קורונה,397913,11,7,0.1,29,0.5,100,0.4
נקבה,0-9,מתחילת קורונה,305446,8.4,4,0,14,0.2,66,0.2
נקבה,0-9,3 חודשים,184587,8.1,1,0,7,0.6,32,0.6
נקבה,0-9,6 חודשים,219145,8.7,1,0,7,0.4,40,0.5
נקבה,0-9,חודש אחרון,59477,8.9,0,0,6,0.8,21,0.7
נקבה,0-9,שנה,254011,8.9,2,0,9,0.3,56,0.4
זכר,10-19,שנה,310332,10.9,5,0.1,15,0.6,44,0.3
זכר,10-19,6 חודשים,277176,11,5,0.2,14,0.8,32,0.4
זכר,10-19,חודש אחרון,72270,10.8,2,0.2,7,0.9,9,0.3
זכר,10-19,מתחילת קורונה,402018,11.1,7,0.1,23,0.4,70,0.3
זכר,10-19,3 חודשים,250326,10.9,4,0.2,9,0.8,22,0.4
נקבה,10-19,חודש אחרון,60611,9,1,0.1,5,0.6,7,0.2
נקבה,10-19,שנה,290176,10.2,4,0.1,15,0.6,37,0.3
נקבה,10-19,מתחילת קורונה,368552,10.2,7,0.1,20,0.3,62,0.2
נקבה,10-19,3 חודשים,231434,10.1,2,0.1,8,0.7,14,0.3
נקבה,10-19,6 חודשים,258638,10.3,3,0.1,13,0.7,24,0.3
זכר,20-29,מתחילת קורונה,224366,6.2,24,0.2,50,0.9,208,0.8
זכר,20-29,חודש אחרון,29331,4.4,1,0.1,6,0.8,17,0.5
זכר,20-29,3 חודשים,123349,5.4,2,0.1,10,0.9,33,0.6
זכר,20-29,שנה,155644,5.5,8,0.2,32,1.2,113,0.9
זכר,20-29,6 חודשים,135006,5.4,5,0.2,19,1.1,67,0.8
נקבה,20-29,3 חודשים,188723,8.2,5,0.2,12,1.1,24,0.4
נקבה,20-29,6 חודשים,205316,8.2,7,0.2,15,0.8,69,0.8
נקבה,20-29,חודש אחרון,45882,6.8,4,0.3,8,1,9,0.3
נקבה,20-29,מתחילת קורונה,310036,8.6,21,0.2,54,0.9,247,0.9
נקבה,20-29,שנה,231189,8.1,9,0.2,22,0.8,116,0.9
זכר,30-39,מתחילת קורונה,212418,5.9,49,0.5,94,1.6,568,2.1
זכר,30-39,3 חודשים,130314,5.7,7,0.3,22,2,46,0.8
זכר,30-39,שנה,161823,5.7,26,0.6,52,2,265,2.1
זכר,30-39,6 חודשים,142309,5.6,17,0.6,36,2,155,1.8
זכר,30-39,חודש אחרון,38391,5.7,4,0.3,16,2,23,0.7
נקבה,30-39,מתחילת קורונה,305703,8.4,36,0.4,91,1.6,546,2
נקבה,30-39,3 חודשים,202653,8.8,4,0.2,9,0.8,53,1
נקבה,30-39,שנה,247460,8.7,18,0.4,52,2,278,2.2
נקבה,30-39,חודש אחרון,59877,8.9,4,0.3,5,0.6,23,0.7
נקבה,30-39,6 חודשים,221701,8.8,11,0.4,26,1.5,146,1.7
זכר,40-49,3 חודשים,121519,5.3,15,0.7,44,3.9,125,2.3
זכר,40-49,חודש אחרון,36022,5.4,8,0.7,25,3.2,73,2.3
זכר,40-49,מתחילת קורונה,189636,5.2,115,1.1,240,4.1,1306,4.7
זכר,40-49,6 חודשים,130585,5.2,40,1.3,83,4.7,325,3.9
זכר,40-49,שנה,147124,5.2,60,1.4,132,5,583,4.6
נקבה,40-49,3 חודשים,182334,8,10,0.5,21,1.9,76,1.4
נקבה,40-49,חודש אחרון,54922,8.2,3,0.2,14,1.8,41,1.3
נקבה,40-49,מתחילת קורונה,266033,7.3,74,0.7,139,2.4,898,3.2
נקבה,40-49,שנה,215002,7.6,32,0.7,70,2.7,417,3.3
נקבה,40-49,6 חודשים,194308,7.7,19,0.6,43,2.4,232,2.8
זכר,50-59,שנה,93536,3.3,159,3.6,243,9.2,847,6.6
זכר,50-59,מתחילת קורונה,125433,3.5,368,3.6,521,9,2165,7.8
זכר,50-59,3 חודשים,79285,3.5,51,2.5,90,8,266,4.8
זכר,50-59,6 חודשים,83426,3.3,101,3.4,156,8.8,520,6.2
זכר,50-59,חודש אחרון,22805,3.4,27,2.2,61,7.7,159,4.9
נקבה,50-59,6 חודשים,121758,4.8,54,1.8,86,4.9,372,4.4
נקבה,50-59,מתחילת קורונה,171166,4.7,191,1.9,249,4.3,1492,5.4
נקבה,50-59,חודש אחרון,35573,5.3,15,1.2,32,4.1,99,3.1
נקבה,50-59,3 חודשים,116164,5.1,32,1.6,51,4.5,181,3.3
נקבה,50-59,שנה,134290,4.7,90,2,139,5.3,651,5.1
