section,female,male,period
0-9,"{'amount': 78, 'percentage': 0.2}","{'amount': 124, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 9, 'percentage': 0.3}","{'amount': 9, 'percentage': 0.3}",3 חודשים
0-9,"{'amount': 2, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.4}",חודש אחרון
0-9,"{'amount': 56, 'percentage': 0.4}","{'amount': 88, 'percentage': 0.6}",שנה
0-9,"{'amount': 18, 'percentage': 0.4}","{'amount': 27, 'percentage': 0.6}",6 חודשים
10-19,"{'amount': 81, 'percentage': 0.3}","{'amount': 82, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 5, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.1}",3 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.1}",חודש אחרון
10-19,"{'amount': 33, 'percentage': 0.2}","{'amount': 43, 'percentage': 0.3}",שנה
10-19,"{'amount': 10, 'percentage': 0.2}","{'amount': 8, 'percentage': 0.2}",6 חודשים
20-29,"{'amount': 284, 'percentage': 0.9}","{'amount': 250, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 14, 'percentage': 0.5}","{'amount': 9, 'percentage': 0.3}",3 חודשים
20-29,"{'amount': 6, 'percentage': 0.6}","{'amount': 6, 'percentage': 0.6}",חודש אחרון
20-29,"{'amount': 107, 'percentage': 0.8}","{'amount': 94, 'percentage': 0.7}",שנה
20-29,"{'amount': 18, 'percentage': 0.4}","{'amount': 19, 'percentage': 0.4}",6 חודשים
30-39,"{'amount': 600, 'percentage': 1.9}","{'amount': 640, 'percentage': 2}",מתחילת קורונה
30-39,"{'amount': 9, 'percentage': 0.3}","{'amount': 13, 'percentage': 0.5}",3 חודשים
30-39,"{'amount': 3, 'percentage': 0.3}","{'amount': 5, 'percentage': 0.5}",חודש אחרון
30-39,"{'amount': 197, 'percentage': 1.5}","{'amount': 210, 'percentage': 1.5}",שנה
30-39,"{'amount': 27, 'percentage': 0.6}","{'amount': 32, 'percentage': 0.7}",6 חודשים
40-49,"{'amount': 983, 'percentage': 3.1}","{'amount': 1432, 'percentage': 4.5}",מתחילת קורונה
40-49,"{'amount': 22, 'percentage': 0.8}","{'amount': 32, 'percentage': 1.1}",3 חודשים
40-49,"{'amount': 9, 'percentage': 0.8}","{'amount': 9, 'percentage': 0.8}",חודש אחרון
40-49,"{'amount': 323, 'percentage': 2.4}","{'amount': 436, 'percentage': 3.2}",שנה
40-49,"{'amount': 42, 'percentage': 0.9}","{'amount': 68, 'percentage': 1.4}",6 חודשים
50-59,"{'amount': 18, 'percentage': 1.7}","{'amount': 33, 'percentage': 3.1}",חודש אחרון
50-59,"{'amount': 1621, 'percentage': 5.1}","{'amount': 2299, 'percentage': 7.3}",מתחילת קורונה
50-59,"{'amount': 59, 'percentage': 2.1}","{'amount': 76, 'percentage': 2.6}",3 חודשים
50-59,"{'amount': 516, 'percentage': 3.8}","{'amount': 717, 'percentage': 5.3}",שנה
50-59,"{'amount': 101, 'percentage': 2.1}","{'amount': 152, 'percentage': 3.2}",6 חודשים
60-69,"{'amount': 2351, 'percentage': 7.4}","{'amount': 3486, 'percentage': 11}",מתחילת קורונה
60-69,"{'amount': 144, 'percentage': 5}","{'amount': 234, 'percentage': 8.1}",3 חודשים
60-69,"{'amount': 59, 'percentage': 5.5}","{'amount': 89, 'percentage': 8.3}",חודש אחרון
60-69,"{'amount': 249, 'percentage': 5.2}","{'amount': 396, 'percentage': 8.3}",6 חודשים
60-69,"{'amount': 920, 'percentage': 6.8}","{'amount': 1253, 'percentage': 9.2}",שנה
70-79,"{'amount': 3080, 'percentage': 9.7}","{'amount': 4060, 'percentage': 12.8}",מתחילת קורונה
70-79,"{'amount': 317, 'percentage': 11}","{'amount': 414, 'percentage': 14.4}",3 חודשים
70-79,"{'amount': 112, 'percentage': 10.4}","{'amount': 159, 'percentage': 14.8}",חודש אחרון
70-79,"{'amount': 1393, 'percentage': 10.3}","{'amount': 1754, 'percentage': 12.9}",שנה
70-79,"{'amount': 530, 'percentage': 11}","{'amount': 696, 'percentage': 14.5}",6 חודשים
80-89,"{'amount': 3608, 'percentage': 11.4}","{'amount': 3512, 'percentage': 11.1}",מתחילת קורונה
80-89,"{'amount': 481, 'percentage': 16.7}","{'amount': 488, 'percentage': 17}",3 חודשים
80-89,"{'amount': 189, 'percentage': 17.6}","{'amount': 191, 'percentage': 17.8}",חודש אחרון
80-89,"{'amount': 1871, 'percentage': 13.8}","{'amount': 1817, 'percentage': 13.4}",שנה
80-89,"{'amount': 761, 'percentage': 15.9}","{'amount': 797, 'percentage': 16.6}",6 חודשים
90+,"{'amount': 1841, 'percentage': 5.8}","{'amount': 1226, 'percentage': 3.9}",מתחילת קורונה
90+,"{'amount': 331, 'percentage': 11.5}","{'amount': 202, 'percentage': 7}",3 חודשים
90+,"{'amount': 111, 'percentage': 10.4}","{'amount': 66, 'percentage': 6.2}",חודש אחרון
90+,"{'amount': 1044, 'percentage': 7.7}","{'amount': 708, 'percentage': 5.2}",שנה
90+,"{'amount': 497, 'percentage': 10.4}","{'amount': 351, 'percentage': 7.3}",6 חודשים
