date,amountNoSurvey,amountSurvey
2020-02-20T00:00:00.000Z,29,0
2020-02-21T00:00:00.000Z,28,0
2020-02-22T00:00:00.000Z,13,0
2020-02-23T00:00:00.000Z,53,3
2020-02-24T00:00:00.000Z,74,0
2020-02-25T00:00:00.000Z,107,1
2020-02-26T00:00:00.000Z,105,3
2020-02-27T00:00:00.000Z,170,1
2020-02-28T00:00:00.000Z,117,1
2020-02-29T00:00:00.000Z,158,0
2020-03-01T00:00:00.000Z,170,8
2020-03-02T00:00:00.000Z,166,4
2020-03-03T00:00:00.000Z,222,5
2020-03-04T00:00:00.000Z,122,6
2020-03-05T00:00:00.000Z,159,6
2020-03-06T00:00:00.000Z,269,5
2020-03-07T00:00:00.000Z,317,7
2020-03-08T00:00:00.000Z,411,6
2020-03-09T00:00:00.000Z,500,15
2020-03-10T00:00:00.000Z,480,15
2020-03-11T00:00:00.000Z,366,10
2020-03-12T00:00:00.000Z,572,22
2020-03-13T00:00:00.000Z,655,34
2020-03-14T00:00:00.000Z,579,32
2020-03-15T00:00:00.000Z,1077,48
2020-03-16T00:00:00.000Z,1267,54
2020-03-17T00:00:00.000Z,1507,59
2020-03-18T00:00:00.000Z,1920,70
2020-03-19T00:00:00.000Z,1887,96
2020-03-20T00:00:00.000Z,2140,91
2020-03-21T00:00:00.000Z,1980,86
2020-03-22T00:00:00.000Z,3066,153
2020-03-23T00:00:00.000Z,3336,164
2020-03-24T00:00:00.000Z,4420,220
2020-03-25T00:00:00.000Z,5515,272
2020-03-26T00:00:00.000Z,6031,252
2020-03-27T00:00:00.000Z,5241,343
2020-03-28T00:00:00.000Z,5162,373
2020-03-29T00:00:00.000Z,6929,308
2020-03-30T00:00:00.000Z,6540,282
2020-03-31T00:00:00.000Z,7134,397
2020-04-01T00:00:00.000Z,8044,534
2020-04-02T00:00:00.000Z,8678,791
2020-04-03T00:00:00.000Z,9182,597
2020-04-04T00:00:00.000Z,5510,478
2020-04-05T00:00:00.000Z,7958,819
2020-04-06T00:00:00.000Z,6318,451
2020-04-07T00:00:00.000Z,5656,520
2020-04-08T00:00:00.000Z,4316,632
2020-04-09T00:00:00.000Z,4466,536
2020-04-10T00:00:00.000Z,5448,879
2020-04-11T00:00:00.000Z,4542,1221
2020-04-12T00:00:00.000Z,6957,1567
2020-04-13T00:00:00.000Z,7876,1311
2020-04-14T00:00:00.000Z,8504,2461
2020-04-15T00:00:00.000Z,6211,1588
2020-04-16T00:00:00.000Z,8601,2608
2020-04-17T00:00:00.000Z,7580,2392
2020-04-18T00:00:00.000Z,6501,2459
2020-04-19T00:00:00.000Z,7531,2466
2020-04-20T00:00:00.000Z,10508,2787
2020-04-21T00:00:00.000Z,9192,2442
2020-04-22T00:00:00.000Z,9052,2720
2020-04-23T00:00:00.000Z,9555,2704
2020-04-24T00:00:00.000Z,7635,2842
2020-04-25T00:00:00.000Z,5495,1862
2020-04-26T00:00:00.000Z,4704,2638
2020-04-27T00:00:00.000Z,7689,1710
2020-04-28T00:00:00.000Z,7186,1629
2020-04-29T00:00:00.000Z,5263,2130
2020-04-30T00:00:00.000Z,6402,2191
2020-05-01T00:00:00.000Z,6616,2605
2020-05-02T00:00:00.000Z,3674,1087
2020-05-03T00:00:00.000Z,4800,2600
2020-05-04T00:00:00.000Z,5700,2254
2020-05-05T00:00:00.000Z,5848,1839
2020-05-06T00:00:00.000Z,6100,2446
2020-05-07T00:00:00.000Z,6271,2859
2020-05-08T00:00:00.000Z,5553,1634
2020-05-09T00:00:00.000Z,2328,1180
2020-05-10T00:00:00.000Z,3293,1117
2020-05-11T00:00:00.000Z,5610,2217
2020-05-12T00:00:00.000Z,5043,1638
2020-05-13T00:00:00.000Z,4855,2670
2020-05-14T00:00:00.000Z,4836,2843
2020-05-15T00:00:00.000Z,3129,1944
2020-05-16T00:00:00.000Z,983,360
2020-05-17T00:00:00.000Z,2813,1406
2020-05-18T00:00:00.000Z,4437,2359
2020-05-19T00:00:00.000Z,4611,1891
2020-05-20T00:00:00.000Z,4475,1145
2020-05-21T00:00:00.000Z,4201,1400
2020-05-22T00:00:00.000Z,2934,1681
2020-05-23T00:00:00.000Z,585,85
2020-05-24T00:00:00.000Z,2678,761
2020-05-25T00:00:00.000Z,3600,1250
2020-05-26T00:00:00.000Z,4182,2332
2020-05-27T00:00:00.000Z,4170,2272
2020-05-28T00:00:00.000Z,3145,1885
2020-05-29T00:00:00.000Z,1528,275
2020-05-30T00:00:00.000Z,925,116
2020-05-31T00:00:00.000Z,4529,970
2020-06-01T00:00:00.000Z,5582,2325
2020-06-02T00:00:00.000Z,8519,3058
2020-06-03T00:00:00.000Z,9289,3753
2020-06-04T00:00:00.000Z,11315,3413
2020-06-05T00:00:00.000Z,12559,3792
2020-06-06T00:00:00.000Z,10149,1293
2020-06-07T00:00:00.000Z,12542,2349
2020-06-08T00:00:00.000Z,12116,2372
2020-06-09T00:00:00.000Z,11847,3020
2020-06-10T00:00:00.000Z,13951,4215
2020-06-11T00:00:00.000Z,12545,3020
2020-06-12T00:00:00.000Z,10736,2143
2020-06-13T00:00:00.000Z,5743,1104
2020-06-14T00:00:00.000Z,7005,1629
2020-06-15T00:00:00.000Z,11140,2969
2020-06-16T00:00:00.000Z,12758,3166
2020-06-17T00:00:00.000Z,12623,3014
2020-06-18T00:00:00.000Z,13053,3887
2020-06-19T00:00:00.000Z,10515,1933
2020-06-20T00:00:00.000Z,5040,738
2020-06-21T00:00:00.000Z,7288,1621
2020-06-22T00:00:00.000Z,11177,2283
2020-06-23T00:00:00.000Z,14883,4279
2020-06-24T00:00:00.000Z,15729,2140
2020-06-25T00:00:00.000Z,14529,3450
2020-06-26T00:00:00.000Z,12998,3122
2020-06-27T00:00:00.000Z,8649,1402
2020-06-28T00:00:00.000Z,8663,1227
2020-06-29T00:00:00.000Z,16618,3640
2020-06-30T00:00:00.000Z,16571,3577
2020-07-01T00:00:00.000Z,17306,3523
2020-07-02T00:00:00.000Z,20548,3716
2020-07-03T00:00:00.000Z,17575,2889
2020-07-04T00:00:00.000Z,14492,2209
2020-07-05T00:00:00.000Z,17488,2788
2020-07-06T00:00:00.000Z,20779,3969
2020-07-07T00:00:00.000Z,23635,4064
2020-07-08T00:00:00.000Z,24375,4219
2020-07-09T00:00:00.000Z,24934,3969
2020-07-10T00:00:00.000Z,21207,3558
2020-07-11T00:00:00.000Z,16865,2381
2020-07-12T00:00:00.000Z,17087,3206
2020-07-13T00:00:00.000Z,22856,4621
2020-07-14T00:00:00.000Z,23187,6791
2020-07-15T00:00:00.000Z,23225,4692
2020-07-16T00:00:00.000Z,22823,5630
2020-07-17T00:00:00.000Z,18914,4667
2020-07-18T00:00:00.000Z,14849,3363
2020-07-19T00:00:00.000Z,13179,4636
2020-07-20T00:00:00.000Z,19990,4502
2020-07-21T00:00:00.000Z,20663,6103
2020-07-22T00:00:00.000Z,20817,4898
2020-07-23T00:00:00.000Z,22732,6552
2020-07-24T00:00:00.000Z,18241,4456
2020-07-25T00:00:00.000Z,10907,3729
2020-07-26T00:00:00.000Z,10424,1003
2020-07-27T00:00:00.000Z,21181,6063
2020-07-28T00:00:00.000Z,19283,6486
2020-07-29T00:00:00.000Z,19916,5539
2020-07-30T00:00:00.000Z,17316,3906
2020-07-31T00:00:00.000Z,15845,6296
2020-08-01T00:00:00.000Z,5565,1891
2020-08-02T00:00:00.000Z,8510,1108
2020-08-03T00:00:00.000Z,17186,5366
2020-08-04T00:00:00.000Z,18416,6673
2020-08-05T00:00:00.000Z,18596,6297
2020-08-06T00:00:00.000Z,19766,8074
2020-08-07T00:00:00.000Z,17958,6574
2020-08-08T00:00:00.000Z,6296,1840
2020-08-09T00:00:00.000Z,9599,1944
2020-08-10T00:00:00.000Z,18033,5342
2020-08-11T00:00:00.000Z,20074,6499
2020-08-12T00:00:00.000Z,19550,5743
2020-08-13T00:00:00.000Z,19380,8433
2020-08-14T00:00:00.000Z,15366,4717
2020-08-15T00:00:00.000Z,7289,1575
2020-08-16T00:00:00.000Z,10380,1241
2020-08-17T00:00:00.000Z,18512,6382
2020-08-18T00:00:00.000Z,20847,5934
2020-08-19T00:00:00.000Z,20788,6452
2020-08-20T00:00:00.000Z,20650,7199
2020-08-21T00:00:00.000Z,19207,7156
2020-08-22T00:00:00.000Z,7273,3246
2020-08-23T00:00:00.000Z,11516,1091
2020-08-24T00:00:00.000Z,22234,6567
2020-08-25T00:00:00.000Z,24497,8321
2020-08-26T00:00:00.000Z,24381,8691
2020-08-27T00:00:00.000Z,25761,9434
2020-08-28T00:00:00.000Z,17940,4416
2020-08-29T00:00:00.000Z,8862,1309
2020-08-30T00:00:00.000Z,10287,2624
2020-08-31T00:00:00.000Z,24494,6159
2020-09-01T00:00:00.000Z,20878,6648
2020-09-02T00:00:00.000Z,25747,8830
2020-09-03T00:00:00.000Z,26253,7726
2020-09-04T00:00:00.000Z,23891,6847
2020-09-05T00:00:00.000Z,12229,3063
2020-09-06T00:00:00.000Z,16533,2192
2020-09-07T00:00:00.000Z,32219,7796
2020-09-08T00:00:00.000Z,35569,8830
2020-09-09T00:00:00.000Z,36888,8221
2020-09-10T00:00:00.000Z,40473,6908
2020-09-11T00:00:00.000Z,36147,6641
2020-09-12T00:00:00.000Z,24550,5234
2020-09-13T00:00:00.000Z,28434,5442
2020-09-14T00:00:00.000Z,39059,7223
2020-09-15T00:00:00.000Z,47677,8630
2020-09-16T00:00:00.000Z,44052,8906
2020-09-17T00:00:00.000Z,50456,7004
2020-09-18T00:00:00.000Z,45372,7862
2020-09-19T00:00:00.000Z,33194,8578
2020-09-20T00:00:00.000Z,20365,3146
2020-09-21T00:00:00.000Z,28915,4515
2020-09-22T00:00:00.000Z,48321,12755
2020-09-23T00:00:00.000Z,48567,9168
2020-09-24T00:00:00.000Z,55286,10870
2020-09-25T00:00:00.000Z,50849,10367
2020-09-26T00:00:00.000Z,36579,8476
2020-09-27T00:00:00.000Z,21473,2720
2020-09-28T00:00:00.000Z,7109,582
2020-09-29T00:00:00.000Z,29848,3322
2020-09-30T00:00:00.000Z,56644,11022
2020-10-01T00:00:00.000Z,53523,10135
2020-10-02T00:00:00.000Z,50114,9718
2020-10-03T00:00:00.000Z,17603,5904
2020-10-04T00:00:00.000Z,22327,2516
2020-10-05T00:00:00.000Z,40639,9068
2020-10-06T00:00:00.000Z,36696,8046
2020-10-07T00:00:00.000Z,37794,8711
2020-10-08T00:00:00.000Z,38570,8617
2020-10-09T00:00:00.000Z,29130,6077
2020-10-10T00:00:00.000Z,10411,1884
2020-10-11T00:00:00.000Z,19145,2144
2020-10-12T00:00:00.000Z,36265,8061
2020-10-13T00:00:00.000Z,32625,9802
2020-10-14T00:00:00.000Z,30888,7777
2020-10-15T00:00:00.000Z,28564,6958
2020-10-16T00:00:00.000Z,27378,5565
2020-10-17T00:00:00.000Z,11444,2774
2020-10-18T00:00:00.000Z,22188,3845
2020-10-19T00:00:00.000Z,32034,7774
2020-10-20T00:00:00.000Z,29744,10798
2020-10-21T00:00:00.000Z,31482,9960
2020-10-22T00:00:00.000Z,27840,5881
2020-10-23T00:00:00.000Z,23997,5276
2020-10-24T00:00:00.000Z,4841,1470
2020-10-25T00:00:00.000Z,17246,3471
2020-10-26T00:00:00.000Z,29068,10238
2020-10-27T00:00:00.000Z,29666,10482
2020-10-28T00:00:00.000Z,26275,7602
2020-10-29T00:00:00.000Z,27927,8422
2020-10-30T00:00:00.000Z,24085,7630
2020-10-31T00:00:00.000Z,5944,1770
2020-11-01T00:00:00.000Z,18143,3706
2020-11-02T00:00:00.000Z,26232,8266
2020-11-03T00:00:00.000Z,29309,10885
2020-11-04T00:00:00.000Z,30300,8390
2020-11-05T00:00:00.000Z,27366,7101
2020-11-06T00:00:00.000Z,24659,6071
2020-11-07T00:00:00.000Z,7067,1010
2020-11-08T00:00:00.000Z,18429,3057
2020-11-09T00:00:00.000Z,27189,7200
2020-11-10T00:00:00.000Z,30193,10350
2020-11-11T00:00:00.000Z,32037,7481
2020-11-12T00:00:00.000Z,32915,6411
2020-11-13T00:00:00.000Z,28304,6728
2020-11-14T00:00:00.000Z,11090,1565
2020-11-15T00:00:00.000Z,21048,2254
2020-11-16T00:00:00.000Z,38284,9577
2020-11-17T00:00:00.000Z,40265,15189
2020-11-18T00:00:00.000Z,37249,8393
2020-11-19T00:00:00.000Z,41909,13254
2020-11-20T00:00:00.000Z,36494,6729
2020-11-21T00:00:00.000Z,13838,1767
2020-11-22T00:00:00.000Z,29160,5154
2020-11-23T00:00:00.000Z,42252,10248
2020-11-24T00:00:00.000Z,45469,13258
2020-11-25T00:00:00.000Z,47689,11952
2020-11-26T00:00:00.000Z,41228,12148
2020-11-27T00:00:00.000Z,39756,8215
2020-11-28T00:00:00.000Z,13910,3272
2020-11-29T00:00:00.000Z,33389,6132
2020-11-30T00:00:00.000Z,46701,10833
2020-12-01T00:00:00.000Z,49594,14386
2020-12-02T00:00:00.000Z,57045,14241
2020-12-03T00:00:00.000Z,51157,13026
2020-12-04T00:00:00.000Z,51955,8448
2020-12-05T00:00:00.000Z,22237,3132
2020-12-06T00:00:00.000Z,36700,5366
2020-12-07T00:00:00.000Z,54922,11170
2020-12-08T00:00:00.000Z,57213,11946
2020-12-09T00:00:00.000Z,59576,14294
2020-12-10T00:00:00.000Z,62503,13835
2020-12-11T00:00:00.000Z,62680,13008
2020-12-12T00:00:00.000Z,38047,5947
2020-12-13T00:00:00.000Z,45701,4814
2020-12-14T00:00:00.000Z,62512,9700
2020-12-15T00:00:00.000Z,70690,11627
2020-12-16T00:00:00.000Z,72050,10429
2020-12-17T00:00:00.000Z,68313,10812
