day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3428
2021-07-02T00:00:00.000Z,3818
2021-07-03T00:00:00.000Z,3904
2021-07-04T00:00:00.000Z,8302
2021-07-05T00:00:00.000Z,12436
2021-07-06T00:00:00.000Z,16829
2021-07-07T00:00:00.000Z,20947
2021-07-08T00:00:00.000Z,24656
2021-07-09T00:00:00.000Z,25073
2021-07-10T00:00:00.000Z,25169
2021-07-11T00:00:00.000Z,29777
2021-07-12T00:00:00.000Z,34325
2021-07-13T00:00:00.000Z,38781
2021-07-14T00:00:00.000Z,42916
2021-07-15T00:00:00.000Z,46642
2021-07-16T00:00:00.000Z,47097
2021-07-17T00:00:00.000Z,47191
2021-07-18T00:00:00.000Z,49558
2021-07-19T00:00:00.000Z,53513
2021-07-20T00:00:00.000Z,56752
2021-07-21T00:00:00.000Z,59614
2021-07-22T00:00:00.000Z,62249
2021-07-23T00:00:00.000Z,62565
2021-07-24T00:00:00.000Z,62670
2021-07-25T00:00:00.000Z,67051
2021-07-26T00:00:00.000Z,71790
2021-07-27T00:00:00.000Z,75689
2021-07-28T00:00:00.000Z,79560
2021-07-29T00:00:00.000Z,82973
2021-07-30T00:00:00.000Z,83311
2021-07-31T00:00:00.000Z,83426
2021-08-01T00:00:00.000Z,87483
2021-08-02T00:00:00.000Z,91166
2021-08-03T00:00:00.000Z,94729
2021-08-04T00:00:00.000Z,98156
2021-08-05T00:00:00.000Z,101186
2021-08-06T00:00:00.000Z,101513
2021-08-07T00:00:00.000Z,101594
2021-08-08T00:00:00.000Z,105952
2021-08-09T00:00:00.000Z,110052
2021-08-10T00:00:00.000Z,113977
2021-08-11T00:00:00.000Z,117909
2021-08-12T00:00:00.000Z,121287
2021-08-13T00:00:00.000Z,121661
2021-08-14T00:00:00.000Z,121743
2021-08-15T00:00:00.000Z,125891
2021-08-16T00:00:00.000Z,130226
2021-08-17T00:00:00.000Z,134593
2021-08-18T00:00:00.000Z,138467
2021-08-19T00:00:00.000Z,141580
2021-08-20T00:00:00.000Z,141878
2021-08-21T00:00:00.000Z,141977
2021-08-22T00:00:00.000Z,145902
2021-08-23T00:00:00.000Z,149994
2021-08-24T00:00:00.000Z,153673
2021-08-25T00:00:00.000Z,157056
2021-08-26T00:00:00.000Z,159922
2021-08-27T00:00:00.000Z,160299
2021-08-28T00:00:00.000Z,160410
2021-08-29T00:00:00.000Z,164312
2021-08-30T00:00:00.000Z,168038
2021-08-31T00:00:00.000Z,171163
2021-09-01T00:00:00.000Z,173918
2021-09-02T00:00:00.000Z,177123
2021-09-03T00:00:00.000Z,177576
2021-09-04T00:00:00.000Z,177653
2021-09-05T00:00:00.000Z,181541
2021-09-06T00:00:00.000Z,182189
2021-09-07T00:00:00.000Z,182785
2021-09-08T00:00:00.000Z,183312
2021-09-09T00:00:00.000Z,187214
2021-09-10T00:00:00.000Z,187805
2021-09-11T00:00:00.000Z,187989
2021-09-12T00:00:00.000Z,197393
2021-09-13T00:00:00.000Z,210989
2021-09-14T00:00:00.000Z,227850
2021-09-15T00:00:00.000Z,234388
2021-09-16T00:00:00.000Z,235755
2021-09-17T00:00:00.000Z,242006
2021-09-18T00:00:00.000Z,243309
2021-09-19T00:00:00.000Z,267588
2021-09-20T00:00:00.000Z,278619
2021-09-21T00:00:00.000Z,281323
2021-09-22T00:00:00.000Z,296627
2021-09-23T00:00:00.000Z,315573
2021-09-24T00:00:00.000Z,324180
2021-09-25T00:00:00.000Z,326136
2021-09-26T00:00:00.000Z,350002
2021-09-27T00:00:00.000Z,365517
2021-09-28T00:00:00.000Z,368696
2021-09-29T00:00:00.000Z,400419
2021-09-30T00:00:00.000Z,434720
2021-10-01T00:00:00.000Z,446315
2021-10-02T00:00:00.000Z,449007
2021-10-03T00:00:00.000Z,493796
2021-10-04T00:00:00.000Z,533909
2021-10-05T00:00:00.000Z,575613
2021-10-06T00:00:00.000Z,611869
2021-10-07T00:00:00.000Z,654282
2021-10-08T00:00:00.000Z,670096
2021-10-09T00:00:00.000Z,672810
2021-10-10T00:00:00.000Z,722776
2021-10-11T00:00:00.000Z,763654
2021-10-12T00:00:00.000Z,805544
2021-10-13T00:00:00.000Z,839207
2021-10-14T00:00:00.000Z,875589
2021-10-15T00:00:00.000Z,888133
2021-10-16T00:00:00.000Z,889933
2021-10-17T00:00:00.000Z,931219
2021-10-18T00:00:00.000Z,963602
2021-10-19T00:00:00.000Z,996841
2021-10-20T00:00:00.000Z,1024751
2021-10-21T00:00:00.000Z,1055766
2021-10-22T00:00:00.000Z,1064688
2021-10-23T00:00:00.000Z,1066063
2021-10-24T00:00:00.000Z,1099333
2021-10-25T00:00:00.000Z,1127505
2021-10-26T00:00:00.000Z,1155869
2021-10-27T00:00:00.000Z,1177985
2021-10-28T00:00:00.000Z,1204142
2021-10-29T00:00:00.000Z,1212636
2021-10-30T00:00:00.000Z,1214154
2021-10-31T00:00:00.000Z,1247981
2021-11-01T00:00:00.000Z,1275970
2021-11-02T00:00:00.000Z,1305573
2021-11-03T00:00:00.000Z,1329506
2021-11-04T00:00:00.000Z,1358034
2021-11-05T00:00:00.000Z,1366694
2021-11-06T00:00:00.000Z,1368289
2021-11-07T00:00:00.000Z,1396749
2021-11-08T00:00:00.000Z,1419167
2021-11-09T00:00:00.000Z,1443849
2021-11-10T00:00:00.000Z,1464841
2021-11-11T00:00:00.000Z,1488593
2021-11-12T00:00:00.000Z,1495185
2021-11-13T00:00:00.000Z,1496579
2021-11-14T00:00:00.000Z,1523600
2021-11-15T00:00:00.000Z,1545589
2021-11-16T00:00:00.000Z,1567873
2021-11-17T00:00:00.000Z,1586294
2021-11-18T00:00:00.000Z,1605807
2021-11-19T00:00:00.000Z,1611497
2021-11-20T00:00:00.000Z,1612329
2021-11-21T00:00:00.000Z,1635236
2021-11-22T00:00:00.000Z,1654954
2021-11-23T00:00:00.000Z,1674918
2021-11-24T00:00:00.000Z,1691865
2021-11-25T00:00:00.000Z,1710343
2021-11-26T00:00:00.000Z,1715556
2021-11-27T00:00:00.000Z,1717036
2021-11-28T00:00:00.000Z,1734178
2021-11-29T00:00:00.000Z,1748036
2021-11-30T00:00:00.000Z,1761201
2021-12-01T00:00:00.000Z,1772858
2021-12-02T00:00:00.000Z,1785381
2021-12-03T00:00:00.000Z,1789642
