gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,442973,9.4,8,0.1,35,0.5,126,0.4,3398,3.7
זכר,0-9,חודש אחרון,567,1.3,0,0,1,0.6,2,0.3,69,2.4
זכר,0-9,6 חודשים,15298,3.8,0,0,4,0.6,9,0.3,508,3.4
זכר,0-9,שנה,299628,8.9,5,0.1,21,1,67,0.6,1997,4.9
זכר,0-9,3 חודשים,1309,1.3,0,0,1,0.4,2,0.2,118,2.3
נקבה,0-9,6 חודשים,13717,3.4,0,0,2,0.3,8,0.2,374,2.5
נקבה,0-9,שנה,238241,7.1,2,0.1,11,0.5,43,0.4,1600,3.9
נקבה,0-9,מתחילת קורונה,365042,7.7,4,0,18,0.3,79,0.2,2731,2.9
נקבה,0-9,3 חודשים,1393,1.4,0,0,1,0.4,1,0.1,75,1.5
נקבה,0-9,חודש אחרון,494,1.1,0,0,1,0.6,1,0.2,46,1.6
זכר,10-19,מתחילת קורונה,442314,9.4,6,0,25,0.4,82,0.2,1101,1.2
זכר,10-19,חודש אחרון,1388,3.2,0,0,0,0,1,0.2,13,0.5
זכר,10-19,3 חודשים,2896,2.9,0,0,0,0,1,0.1,24,0.5
זכר,10-19,6 חודשים,13112,3.3,0,0,1,0.2,5,0.1,122,0.8
זכר,10-19,שנה,290343,8.7,3,0.1,11,0.5,29,0.3,472,1.1
נקבה,10-19,מתחילת קורונה,434621,9.2,7,0.1,23,0.3,83,0.3,1245,1.3
נקבה,10-19,חודש אחרון,1804,4.1,0,0,0,0,1,0.2,16,0.6
נקבה,10-19,6 חודשים,15274,3.8,0,0,0,0,6,0.2,104,0.7
נקבה,10-19,שנה,291595,8.7,2,0.1,9,0.4,21,0.2,505,1.2
נקבה,10-19,3 חודשים,4111,4.1,0,0,0,0,3,0.3,26,0.5
זכר,20-29,6 חודשים,17397,4.3,2,0.2,6,0.9,10,0.3,148,1
זכר,20-29,מתחילת קורונה,273070,5.8,26,0.2,61,0.9,254,0.8,1710,1.8
זכר,20-29,3 חודשים,3977,4,1,0.3,4,1.5,4,0.4,37,0.7
זכר,20-29,שנה,171851,5.1,4,0.1,17,0.8,51,0.5,543,1.3
זכר,20-29,חודש אחרון,1995,4.5,0,0,1,0.6,3,0.5,22,0.8
נקבה,20-29,מתחילת קורונה,388141,8.2,22,0.2,64,0.9,286,0.9,5515,5.9
נקבה,20-29,3 חודשים,6455,6.5,0,0,2,0.8,2,0.2,110,2.2
נקבה,20-29,6 חודשים,24875,6.2,0,0,8,1.2,13,0.4,504,3.4
נקבה,20-29,שנה,264265,7.9,5,0.1,17,0.8,38,0.4,2269,5.5
נקבה,20-29,חודש אחרון,2933,6.7,0,0,2,1.2,2,0.3,57,2
זכר,30-39,6 חודשים,21504,5.4,0,0,5,0.8,20,0.6,206,1.4
זכר,30-39,שנה,191444,5.7,11,0.3,34,1.7,81,0.8,693,1.7
זכר,30-39,מתחילת קורונה,274196,5.8,53,0.4,109,1.6,649,2,2416,2.6
זכר,30-39,חודש אחרון,2262,5.2,0,0,2,1.2,7,1.2,41,1.5
זכר,30-39,3 חודשים,4697,4.7,0,0,3,1.1,7,0.7,57,1.1
נקבה,30-39,מתחילת קורונה,395736,8.4,40,0.3,115,1.7,610,1.9,5590,6
נקבה,30-39,חודש אחרון,3126,7.1,0,0,0,0,5,0.8,55,1.9
נקבה,30-39,6 חודשים,29758,7.4,1,0.1,10,1.5,16,0.5,516,3.5
נקבה,30-39,שנה,290165,8.7,8,0.2,25,1.2,80,0.8,2279,5.5
נקבה,30-39,3 חודשים,6803,6.8,0,0,2,0.8,9,0.8,116,2.3
זכר,40-49,6 חודשים,20749,5.2,4,0.4,10,1.5,36,1,263,1.8
זכר,40-49,מתחילת קורונה,248837,5.3,126,1,272,4,1445,4.4,3801,4.1
זכר,40-49,3 חודשים,4759,4.8,1,0.3,2,0.8,12,1.1,74,1.5
זכר,40-49,שנה,180135,5.4,23,0.6,54,2.7,175,1.6,887,2.2
זכר,40-49,חודש אחרון,2251,5.1,1,0.6,1,0.6,8,1.3,34,1.2
נקבה,40-49,מתחילת קורונה,358282,7.6,82,0.7,146,2.2,987,3,3765,4.1
נקבה,40-49,חודש אחרון,3638,8.3,0,0,2,1.2,1,0.2,31,1.1
נקבה,40-49,6 חודשים,31412,7.8,5,0.5,8,1.2,22,0.6,252,1.7
נקבה,40-49,שנה,272392,8.1,17,0.5,26,1.3,106,1,1013,2.5
נקבה,40-49,3 חודשים,8155,8.2,2,0.6,4,1.5,3,0.3,70,1.4
זכר,50-59,מתחילת קורונה,176523,3.7,403,3.4,577,8.6,2329,7.1,5332,5.7
זכר,50-59,חודש אחרון,2263,5.2,2,1.2,9,5.5,16,2.7,103,3.6
זכר,50-59,6 חודשים,19584,4.9,12,1.2,34,5.3,98,2.8,488,3.3
זכר,50-59,שנה,130029,3.9,80,2.1,131,6.5,397,3.7,1549,3.8
זכר,50-59,3 חודשים,4916,4.9,3,0.9,16,6,29,2.7,179,3.5
