section,female,male,period,order_period
0-9,"{'amount': 559, 'percentage': 9.3}","{'amount': 522, 'percentage': 8.7}",חודש אחרון,5
0-9,"{'amount': 56581, 'percentage': 7.1}","{'amount': 59724, 'percentage': 7.5}",שנה,2
0-9,"{'amount': 32583, 'percentage': 9.4}","{'amount': 34310, 'percentage': 9.9}",6 חודשים,3
0-9,"{'amount': 828, 'percentage': 9}","{'amount': 790, 'percentage': 8.6}",3 חודשים,4
0-9,"{'amount': 57757, 'percentage': 6.9}","{'amount': 60980, 'percentage': 7.3}",מתחילת קורונה,1
10-19,"{'amount': 85085, 'percentage': 10.2}","{'amount': 92624, 'percentage': 11.1}",מתחילת קורונה,1
10-19,"{'amount': 977, 'percentage': 16.3}","{'amount': 822, 'percentage': 13.7}",חודש אחרון,5
10-19,"{'amount': 1551, 'percentage': 16.9}","{'amount': 1267, 'percentage': 13.8}",3 חודשים,4
10-19,"{'amount': 40515, 'percentage': 11.7}","{'amount': 38086, 'percentage': 11}",6 חודשים,3
10-19,"{'amount': 82457, 'percentage': 10.3}","{'amount': 89293, 'percentage': 11.1}",שנה,2
20-29,"{'amount': 34193, 'percentage': 9.8}","{'amount': 28396, 'percentage': 8.2}",6 חודשים,3
20-29,"{'amount': 395, 'percentage': 4.3}","{'amount': 395, 'percentage': 4.3}",3 חודשים,4
20-29,"{'amount': 232, 'percentage': 3.9}","{'amount': 224, 'percentage': 3.7}",חודש אחרון,5
20-29,"{'amount': 82008, 'percentage': 9.8}","{'amount': 77673, 'percentage': 9.3}",מתחילת קורונה,1
20-29,"{'amount': 78361, 'percentage': 9.8}","{'amount': 73439, 'percentage': 9.2}",שנה,2
30-39,"{'amount': 58865, 'percentage': 7.3}","{'amount': 53344, 'percentage': 6.7}",שנה,2
30-39,"{'amount': 25563, 'percentage': 7.4}","{'amount': 22189, 'percentage': 6.4}",6 חודשים,3
30-39,"{'amount': 496, 'percentage': 5.4}","{'amount': 399, 'percentage': 4.4}",3 חודשים,4
30-39,"{'amount': 302, 'percentage': 5}","{'amount': 237, 'percentage': 4}",חודש אחרון,5
30-39,"{'amount': 61187, 'percentage': 7.3}","{'amount': 56201, 'percentage': 6.7}",מתחילת קורונה,1
40-49,"{'amount': 50535, 'percentage': 6.3}","{'amount': 44533, 'percentage': 5.6}",שנה,2
40-49,"{'amount': 20116, 'percentage': 5.8}","{'amount': 17446, 'percentage': 5}",6 חודשים,3
40-49,"{'amount': 596, 'percentage': 6.5}","{'amount': 488, 'percentage': 5.3}",3 חודשים,4
40-49,"{'amount': 427, 'percentage': 7.1}","{'amount': 324, 'percentage': 5.4}",חודש אחרון,5
40-49,"{'amount': 52613, 'percentage': 6.3}","{'amount': 46846, 'percentage': 5.6}",מתחילת קורונה,1
50-59,"{'amount': 13547, 'percentage': 3.9}","{'amount': 12041, 'percentage': 3.5}",6 חודשים,3
50-59,"{'amount': 388, 'percentage': 4.2}","{'amount': 327, 'percentage': 3.6}",3 חודשים,4
50-59,"{'amount': 36553, 'percentage': 4.6}","{'amount': 33127, 'percentage': 4.1}",שנה,2
50-59,"{'amount': 38368, 'percentage': 4.6}","{'amount': 35029, 'percentage': 4.2}",מתחילת קורונה,1
50-59,"{'amount': 258, 'percentage': 4.3}","{'amount': 244, 'percentage': 4.1}",חודש אחרון,5
60-69,"{'amount': 327, 'percentage': 3.6}","{'amount': 306, 'percentage': 3.3}",3 חודשים,4
60-69,"{'amount': 7994, 'percentage': 2.3}","{'amount': 7086, 'percentage': 2}",6 חודשים,3
60-69,"{'amount': 241, 'percentage': 4}","{'amount': 233, 'percentage': 3.9}",חודש אחרון,5
60-69,"{'amount': 23959, 'percentage': 2.9}","{'amount': 24064, 'percentage': 2.9}",מתחילת קורונה,1
60-69,"{'amount': 22775, 'percentage': 2.8}","{'amount': 22613, 'percentage': 2.8}",שנה,2
70-79,"{'amount': 149, 'percentage': 2.5}","{'amount': 148, 'percentage': 2.5}",חודש אחרון,5
70-79,"{'amount': 221, 'percentage': 2.4}","{'amount': 197, 'percentage': 2.1}",3 חודשים,4
70-79,"{'amount': 4218, 'percentage': 1.2}","{'amount': 3468, 'percentage': 1}",6 חודשים,3
70-79,"{'amount': 11662, 'percentage': 1.5}","{'amount': 11435, 'percentage': 1.4}",שנה,2
70-79,"{'amount': 12307, 'percentage': 1.5}","{'amount': 12239, 'percentage': 1.5}",מתחילת קורונה,1
80-89,"{'amount': 81, 'percentage': 0.9}","{'amount': 76, 'percentage': 0.8}",3 חודשים,4
80-89,"{'amount': 6964, 'percentage': 0.9}","{'amount': 5045, 'percentage': 0.6}",שנה,2
80-89,"{'amount': 2627, 'percentage': 0.8}","{'amount': 1716, 'percentage': 0.5}",6 חודשים,3
80-89,"{'amount': 43, 'percentage': 0.7}","{'amount': 41, 'percentage': 0.7}",חודש אחרון,5
80-89,"{'amount': 7385, 'percentage': 0.9}","{'amount': 5390, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 2989, 'percentage': 0.4}","{'amount': 1431, 'percentage': 0.2}",מתחילת קורונה,1
90+,"{'amount': 12, 'percentage': 0.2}","{'amount': 2, 'percentage': 0}",חודש אחרון,5
90+,"{'amount': 34, 'percentage': 0.4}","{'amount': 9, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 927, 'percentage': 0.3}","{'amount': 474, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2742, 'percentage': 0.3}","{'amount': 1327, 'percentage': 0.2}",שנה,2
