city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,38481,7423,4880,31125,80
בני ברק,22019,5604,4181,15841,279
אשדוד,11140,2691,1709,11788,119
מודיעין עילית,9130,2445,1939,8379,318
תל אביב - יפו,9542,2116,1140,13475,46
פתח תקווה,6969,1831,1064,8499,75
נתניה,6106,1655,1012,8100,76
בית שמש,6755,1475,1137,4941,116
באר שבע,5187,1387,705,9707,70
ראשון לציון,4895,1306,756,7572,54
חיפה,4891,1271,792,9930,46
רחובות,4088,1234,779,5206,89
אלעד,4944,1229,848,3158,258
חולון,5160,1210,733,6208,65
ביתר עילית,5156,1125,881,3287,182
אשקלון,3914,1003,482,5816,71
בת ים,3346,826,427,4484,64
רמלה,2804,784,493,3196,104
חדרה,2583,781,464,4025,82
רמת גן,2623,601,361,5181,41
לוד,2654,514,307,2411,67
עפולה,1191,487,184,2158,91
קרית גת,2057,486,301,2287,85
נתיבות,2535,485,307,1901,126
אור יהודה,1698,430,292,1454,124
אופקים,1378,427,260,1804,134
ראש העין,1726,419,209,1801,71
כפר סבא,1462,395,163,2712,40
רכסים,1212,379,291,1277,306
נצרת,1720,375,144,1227,48
הרצליה,1611,369,210,3116,40
טבריה,1689,349,188,1808,78
רעננה,1540,337,176,2129,45
קרית אתא,1161,322,196,2506,56
עכו,1125,321,211,2058,63
מודיעין-מכבים-רעות,1737,300,150,2644,34
ערד,737,295,167,1486,109
יבנה,1488,291,141,1478,63
טמרה,1022,282,160,1315,82
גבעת זאב,1099,278,224,1181,146
באר יעקב,857,271,159,1120,105
צפת,1003,259,148,961,72
קרית מלאכי,1335,258,166,786,106
שפרעם,862,241,112,1266,58
אום אל-פחם,2373,237,74,829,42
נהריה,1147,234,143,2224,39
פרדס חנה-כרכור,850,233,113,1579,56
באקה אל-גרביה,1243,230,75,548,78
ירכא,982,207,116,1125,133
כרמיאל,766,206,99,1469,44
קרית ים,614,204,104,1676,52
גדרה,609,201,110,906,81
נס ציונה,888,200,125,1354,44
שדרות,865,200,100,898,74
דייר אל-אסד,730,200,73,352,159
מג'ד אל-כרום,709,197,84,461,128
יהוד,771,197,96,956,68
נוף הגליל,608,196,78,1231,44
מגדל העמק,661,195,88,860,75
הוד השרון,887,194,102,1860,32
דימונה,802,191,87,1238,53
כפר יונה,482,188,84,736,82
מעלה אדומים,942,184,125,1619,49
חצור הגלילית,338,177,97,539,181
גן יבנה,693,171,102,782,76
קרית שמונה,523,169,72,687,77
גבעתיים,752,168,90,1372,30
בית שאן,569,168,100,570,87
טייבה,1721,168,72,944,38
רמת השרון,737,160,87,1695,35
אור עקיבא,546,160,103,929,82
קרית מוצקין,555,158,75,1440,36
ג'דיידה-מכר,677,154,47,584,74
גבעת שמואל,610,154,99,822,61
סח'נין,1290,147,58,881,45
קרית ביאליק,658,133,66,1415,34
טירת כרמל,374,131,72,583,57
עראבה,484,125,36,493,48
קרית אונו,585,117,62,973,31
מבשרת ציון,455,115,48,815,50
קלנסווה,1418,113,42,542,49
רהט,1496,112,59,836,17
תפרח,272,111,81,282,511
מעלה עירון,680,109,44,300,72
חריש,375,106,72,506,74
בענה,452,104,47,238,123
אזור,374,102,73,454,85
כפר כנא,514,101,51,529,44
אילת,840,100,52,940,18
מעלות-תרשיחא,314,100,48,844,44
כוכב יעקב,433,100,77,372,112
כפר מנדא,637,100,41,215,49
טירה,1544,100,48,572,38
"כפר חב""ד",454,99,68,325,144
דבוריה,442,98,33,410,93
בית ג'ן,477,94,54,432,79
