name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Ganne Tiqwa,6.5,כתום,9.3,12,-23,32,כתום,2022-10-31T00:00:00.000Z,84.53,80.53,64.47,14.9
Ganne Modi'in,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,38.19,33.09,20.67,0.0
Sha'are Tiqwa,4.3,ירוק,1.7,4,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,74.36,70.36,54.93,
Kokhav Ya'aqov,4.5,ירוק,2.2,25,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,39.40,30.85,18.71,
Zefat,2.6,ירוק,1.6,4,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,45.16,40.04,26.88,
Qiryat Motzkin,5.5,צהוב,13.2,9,25,61,צהוב,2022-10-31T00:00:00.000Z,83.43,80.04,65.37,13.4
Qarne Shomeron,4.7,ירוק,6.3,17,0,קטן מ-15,צהוב,2022-10-31T00:00:00.000Z,70.93,66.02,49.10,
Bet El,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,67.80,61.36,44.53,
Daburiyya,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,68.75,59.31,37.61,
Deir Al-Asad,2.5,ירוק,3.1,3,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,70.64,59.21,37.11,
Harish,7.1,כתום,9.7,39,58,24,כתום,2022-10-31T00:00:00.000Z,61.56,56.58,39.39,12.2
Hurfeish,3.7,ירוק,1.5,1,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,80.91,68.92,48.17,
Ein Naqquba,3.9,ירוק,2.8,11,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,60.56,49.29,27.41,0.0
Kefar Haoranim,4.5,ירוק,7.6,37,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,84.77,82.53,67.11,
Tel Aviv - Yafo,6,צהוב,7.8,14,-1,442,צהוב,2022-10-31T00:00:00.000Z,76.97,73.55,59.57,8.8
Ka'abiyye-Tabbash-Hajajre,2.2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,60.62,52.06,26.81,0.0
Mughar,3.4,ירוק,1.7,3,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,72.36,64.45,41.11,
Bi'ne,2.3,ירוק,1.2,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,61.37,51.54,28.89,
Ma'ale Adummim,6.5,צהוב,10.1,22,100,47,כתום,2022-10-31T00:00:00.000Z,77.63,72.16,55.49,12.4
Eli,3.8,ירוק,4.5,28,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,66.02,59.55,41.32,
Yavne,6.2,כתום,8.6,14,-12,51,כתום,2022-10-31T00:00:00.000Z,74.88,70.12,52.51,10.2
Umm Al-Fahm,1.7,ירוק,0.5,2,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,63.14,53.98,28.56,
Even Yehuda,5.6,צהוב,5.7,12,-37,16,צהוב,2022-10-31T00:00:00.000Z,מעל 90%,88.93,70.43,11.4
Qadima-Zoran,7.9,צהוב,9.7,22,15,24,אדום,2022-10-31T00:00:00.000Z,79.03,75.88,60.16,10.6
Jaljulye,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,60.90,52.48,29.59,
Tamra,1.1,ירוק,0.6,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,69.75,57.88,34.72,
Be'er Sheva,5.2,צהוב,9.8,7,28,222,צהוב,2022-10-31T00:00:00.000Z,77.33,72.51,55.96,10.5
Ale Zahav,4.5,ירוק,2.6,20,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,74.57,66.99,41.51,
Mattan,4.5,ירוק,8.3,37,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,84.52,81.82,66.83,
Kefar Habad,2.2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,51.77,42.57,25.97,0.0
Bet Shemesh,3.3,ירוק,1.0,10,-7,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,42.81,34.79,22.39,
Yaqir,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,77.23,69.69,49.39,0.0
Bet Arye,3.9,ירוק,3.7,12,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,73.49,70.05,54.21,
Savyon,4.7,צהוב,7.4,25,0,קטן מ-15,צהוב,2022-10-31T00:00:00.000Z,מעל 90%,מעל 90%,83.93,
Jatt,3.3,ירוק,1.6,3,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,64.99,57.53,36.72,
Bet She'an,4.8,ירוק,3.2,10,0,קטן מ-15,צהוב,2022-10-31T00:00:00.000Z,74.45,68.44,48.67,
Zikhron Ya'aqov,7.4,כתום,7.2,33,-10,29,כתום,2022-10-31T00:00:00.000Z,80.70,76.98,62.51,12.3
Or Yehuda,5.9,צהוב,5.7,12,-34,26,צהוב,2022-10-31T00:00:00.000Z,71.91,65.74,48.24,7.1
Atlit,3.3,ירוק,1.0,3,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,73.96,70.53,53.74,
Bet Yizhaq-Sh. Hefer,4.5,ירוק,4.7,16,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,88.53,85.03,70.76,
Nahariyya,5.6,צהוב,9.1,16,25,56,צהוב,2022-10-31T00:00:00.000Z,83.43,79.83,63.34,9.5
Meiser,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,67.67,62.03,38.16,0.0
Noqedim,2.7,ירוק,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,54.72,48.18,34.13,0.0
Berakha,1.1,ירוק,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,62.53,53.98,32.41,0.0
Peqi'in (Buqei'a),3.7,ירוק,1.7,4,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,70.72,60.51,39.72,
Kafar Qara,2.3,ירוק,1.0,4,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,68.87,61.26,38.43,
Kabul,2.6,ירוק,1.4,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,65.53,55.24,34.31,
Ilut,3.6,ירוק,3.5,4,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,60.17,52.23,26.76,
Na'ale,4.5,ירוק,4.2,33,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,71.33,65.92,50.40,
Atrash,3.1,אפור,2.8,28,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,10.09,8.23,2.64,
Rumat Heib,4.5,ירוק,9.5,22,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,59.21,52.24,27.24,
Beit Jann,2.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,72.82,60.76,42.35,
Kefar Weradim,8.1,צהוב,40.0,50,120,22,אדום,2022-10-31T00:00:00.000Z,88.86,86.24,72.36,40.0
Mas'ade,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,78.16,68.02,42.05,
Deir Hanna,4.8,ירוק,17.2,9,80,17,צהוב,2022-10-31T00:00:00.000Z,73.29,62.15,38.02,16.3
Kafar Kanna,2.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,69.30,60.08,35.07,
Qiryat Yam,5.3,ירוק,10.7,11,44,36,צהוב,2022-10-31T00:00:00.000Z,77.80,74.14,58.62,9.1
Hod Hasharon,6.4,כתום,12.7,14,32,90,כתום,2022-10-31T00:00:00.000Z,83.32,80.46,65.66,13.9
Kefar Tavor,5.6,ירוק,13.6,37,0,קטן מ-15,צהוב,2022-10-31T00:00:00.000Z,87.80,83.55,66.48,
Giv'at Brenner,4.5,ירוק,7.5,20,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,79.36,77.22,62.25,
Bene Beraq,3.1,ירוק,1.0,6,61,27,ירוק,2022-10-31T00:00:00.000Z,45.36,33.52,19.89,1.3
Zufim,4.1,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,71.69,67.02,49.22,
Lappid,5.8,ירוק,25.6,50,0,קטן מ-15,צהוב,2022-10-31T00:00:00.000Z,89.89,87.33,73.39,
Ma'ale Iron,1.9,ירוק,0.7,3,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,62.29,51.71,27.96,
Fureidis,2.1,ירוק,0.7,4,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,69.63,60.67,37.93,
Shimshit,5.3,ירוק,4.0,11,0,קטן מ-15,צהוב,2022-10-31T00:00:00.000Z,מעל 90%,מעל 90%,77.72,
'Qazir,4,ירוק,6.8,18,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,68.35,65.98,52.28,
Pardes Hanna-Karkur,5.7,צהוב,6.6,12,3,31,צהוב,2022-10-31T00:00:00.000Z,72.71,68.95,52.27,7.1
Petah Tiqwa,6.3,צהוב,9.5,12,4,288,כתום,2022-10-31T00:00:00.000Z,79.07,73.98,57.23,11.5
Yirka,2.7,ירוק,0.6,1,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,65.41,54.45,34.50,
Meshhed,3,ירוק,1.2,6,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,64.39,55.13,29.59,
Uzeir,3.9,ירוק,11.9,5,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,65.62,59.16,31.08,
Eilabun,2.6,ירוק,1.7,1,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,71.89,64.85,46.03,
Ari'el,5.7,צהוב,4.9,10,-16,קטן מ-15,צהוב,2022-10-31T00:00:00.000Z,71.39,68.24,53.90,
Allon Shevut,4.5,ירוק,12.9,30,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,מעל 90%,84.76,66.38,
Pardesiyya,6.7,צהוב,21.1,17,39,18,כתום,2022-10-31T00:00:00.000Z,מעל 90%,89.75,72.29,27.1
Netivot,4,ירוק,2.5,6,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,55.65,47.48,30.18,
Rekhasim,1.9,ירוק,0.8,1,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,47.65,35.08,20.14,
Abu Ruqayyeq,2.6,אפור,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,13.98,11.93,3.81,
Giv'at Shemu'el,5.1,צהוב,5.5,7,-34,18,צהוב,2022-10-31T00:00:00.000Z,81.00,76.91,60.79,6.6
Ramat Yishay,5.1,צהוב,15.2,29,19,קטן מ-15,צהוב,2022-10-31T00:00:00.000Z,84.42,81.97,67.05,
Tel Mond,8,כתום,18.6,30,92,27,אדום,2022-10-31T00:00:00.000Z,מעל 90%,87.67,69.85,20.1
Kefar Yona,6,צהוב,7.3,13,-13,26,כתום,2022-10-31T00:00:00.000Z,75.29,71.69,55.52,9.9
Zur Moshe,4.5,ירוק,9.0,23,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,70.49,67.89,54.90,
Qiryat Eqron,4.3,ירוק,4.5,7,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,69.65,65.58,48.16,
Sallama,3.7,ירוק,2.9,6,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,68.81,58.96,36.13,0.0
Judeide-Maker,3.3,ירוק,2.8,5,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,66.70,58.10,34.43,
Mevasseret Ziyyon,7.6,כתום,12.7,32,24,44,אדום,2022-10-31T00:00:00.000Z,83.99,79.50,64.60,18.1
Tel Sheva,1.6,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,32.41,27.73,12.37,
Iksal,1.9,ירוק,0.7,2,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,67.47,58.62,32.59,0.0
Shibli-Umm Al-Ghanam,2.9,ירוק,1.6,3,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,73.57,65.37,41.51,
A'sam,2,אפור,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,11.06,9.15,2.67,0.0
Yanuh-Jat,3,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,73.68,61.99,41.50,
El'ad,3.4,ירוק,1.0,16,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,38.73,28.10,14.65,
Zemer,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,66.22,58.22,34.61,
Elyakhin,4.4,ירוק,5.8,33,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,72.42,69.04,52.22,
Abu Sinan,3.2,ירוק,1.4,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,76.07,66.92,41.41,
Ma'alot-Tarshiha,3.4,צהוב,2.7,4,-28,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,74.13,69.74,52.18,
Zur Hadassa,6.2,ירוק,8.6,38,-23,קטן מ-15,כתום,2022-10-31T00:00:00.000Z,64.59,60.86,46.66,
Zur Yizhaq,4.5,ירוק,4.6,18,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,76.57,72.65,53.23,
Al Sayyid,3.4,ירוק,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,10.10,8.22,2.49,0.0
Giv'at Ze'ev,2.3,ירוק,2.1,13,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,59.52,50.98,35.78,
Kokhav Ya'ir,6.4,צהוב,6.9,20,0,קטן מ-15,כתום,2022-10-31T00:00:00.000Z,מעל 90%,מעל 90%,82.17,
Kafar Kama,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,74.06,70.35,55.48,
Har Adar,4.9,צהוב,9.8,26,0,קטן מ-15,צהוב,2022-10-31T00:00:00.000Z,מעל 90%,89.80,72.64,
Betar Illit,2.5,ירוק,0.8,12,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,34.38,24.13,11.92,
Gan Ner,4,ירוק,18.5,25,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,87.56,83.96,68.19,
El'azar,2.4,ירוק,4.1,33,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,86.93,81.37,59.84,
Efrat,4.9,ירוק,5.3,23,0,קטן מ-15,צהוב,2022-10-31T00:00:00.000Z,85.67,79.47,58.66,
Haspin, 0 ,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,51.58,46.61,32.96,
Alfe Menashe,4.7,ירוק,6.2,20,0,קטן מ-15,צהוב,2022-10-31T00:00:00.000Z,83.62,80.95,64.89,
Pedu'el,4.5,ירוק,4.9,16,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,82.21,75.28,51.30,0.0
Kafar Misr,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,68.72,58.46,33.84,0.0
Fassuta,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,78.41,71.63,50.99,0.0
Ar'ara,3.2,ירוק,2.7,8,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,51.82,45.22,25.25,
Elqana,4.5,ירוק,7.6,27,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,81.51,76.79,61.03,
Ez Efrayim,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-31T00:00:00.000Z,70.36,65.51,45.30,0.0
Shelomi,3.8,ירוק,3.0,10,0,קטן מ-15,ירוק,2022-10-31T00:00:00.000Z,77.39,73.14,56.32,
