day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3408
2021-07-02T00:00:00.000Z,3772
2021-07-03T00:00:00.000Z,3838
2021-07-04T00:00:00.000Z,8200
2021-07-05T00:00:00.000Z,12292
2021-07-06T00:00:00.000Z,16653
2021-07-07T00:00:00.000Z,20741
2021-07-08T00:00:00.000Z,24421
2021-07-09T00:00:00.000Z,24822
2021-07-10T00:00:00.000Z,24900
2021-07-11T00:00:00.000Z,29467
2021-07-12T00:00:00.000Z,33957
2021-07-13T00:00:00.000Z,38381
2021-07-14T00:00:00.000Z,42453
2021-07-15T00:00:00.000Z,46146
2021-07-16T00:00:00.000Z,46560
2021-07-17T00:00:00.000Z,46636
2021-07-18T00:00:00.000Z,48971
2021-07-19T00:00:00.000Z,52880
2021-07-20T00:00:00.000Z,56081
2021-07-21T00:00:00.000Z,58895
2021-07-22T00:00:00.000Z,61491
2021-07-23T00:00:00.000Z,61781
2021-07-24T00:00:00.000Z,61864
2021-07-25T00:00:00.000Z,66207
2021-07-26T00:00:00.000Z,70907
2021-07-27T00:00:00.000Z,74769
2021-07-28T00:00:00.000Z,78588
2021-07-29T00:00:00.000Z,81963
2021-07-30T00:00:00.000Z,82280
2021-07-31T00:00:00.000Z,82380
2021-08-01T00:00:00.000Z,86413
2021-08-02T00:00:00.000Z,90068
2021-08-03T00:00:00.000Z,93614
2021-08-04T00:00:00.000Z,97005
2021-08-05T00:00:00.000Z,100004
2021-08-06T00:00:00.000Z,100309
2021-08-07T00:00:00.000Z,100379
2021-08-08T00:00:00.000Z,104699
2021-08-09T00:00:00.000Z,108758
2021-08-10T00:00:00.000Z,112659
2021-08-11T00:00:00.000Z,116576
2021-08-12T00:00:00.000Z,119932
2021-08-13T00:00:00.000Z,120297
2021-08-14T00:00:00.000Z,120378
2021-08-15T00:00:00.000Z,124513
2021-08-16T00:00:00.000Z,128825
2021-08-17T00:00:00.000Z,133184
2021-08-18T00:00:00.000Z,137038
2021-08-19T00:00:00.000Z,140146
2021-08-20T00:00:00.000Z,140444
2021-08-21T00:00:00.000Z,140541
2021-08-22T00:00:00.000Z,144463
2021-08-23T00:00:00.000Z,148557
2021-08-24T00:00:00.000Z,152234
2021-08-25T00:00:00.000Z,155614
2021-08-26T00:00:00.000Z,158473
2021-08-27T00:00:00.000Z,158848
2021-08-28T00:00:00.000Z,158958
2021-08-29T00:00:00.000Z,162855
2021-08-30T00:00:00.000Z,166577
2021-08-31T00:00:00.000Z,169694
2021-09-01T00:00:00.000Z,172452
2021-09-02T00:00:00.000Z,175657
2021-09-03T00:00:00.000Z,176110
2021-09-04T00:00:00.000Z,176186
2021-09-05T00:00:00.000Z,180064
2021-09-06T00:00:00.000Z,180708
2021-09-07T00:00:00.000Z,181302
2021-09-08T00:00:00.000Z,181827
2021-09-09T00:00:00.000Z,185720
2021-09-10T00:00:00.000Z,186309
2021-09-11T00:00:00.000Z,186493
2021-09-12T00:00:00.000Z,195888
2021-09-13T00:00:00.000Z,209481
2021-09-14T00:00:00.000Z,226335
2021-09-15T00:00:00.000Z,232872
2021-09-16T00:00:00.000Z,234239
2021-09-17T00:00:00.000Z,240490
2021-09-18T00:00:00.000Z,241791
2021-09-19T00:00:00.000Z,266063
2021-09-20T00:00:00.000Z,277094
2021-09-21T00:00:00.000Z,279797
2021-09-22T00:00:00.000Z,295096
2021-09-23T00:00:00.000Z,314038
2021-09-24T00:00:00.000Z,322642
2021-09-25T00:00:00.000Z,324598
2021-09-26T00:00:00.000Z,348464
2021-09-27T00:00:00.000Z,363974
2021-09-28T00:00:00.000Z,367153
2021-09-29T00:00:00.000Z,398869
2021-09-30T00:00:00.000Z,433161
2021-10-01T00:00:00.000Z,444754
2021-10-02T00:00:00.000Z,447446
2021-10-03T00:00:00.000Z,492225
2021-10-04T00:00:00.000Z,532322
2021-10-05T00:00:00.000Z,574034
2021-10-06T00:00:00.000Z,610276
2021-10-07T00:00:00.000Z,652676
2021-10-08T00:00:00.000Z,668488
2021-10-09T00:00:00.000Z,671202
2021-10-10T00:00:00.000Z,721166
2021-10-11T00:00:00.000Z,762039
2021-10-12T00:00:00.000Z,803923
2021-10-13T00:00:00.000Z,837571
2021-10-14T00:00:00.000Z,873957
2021-10-15T00:00:00.000Z,886500
2021-10-16T00:00:00.000Z,888300
2021-10-17T00:00:00.000Z,929580
2021-10-18T00:00:00.000Z,961953
2021-10-19T00:00:00.000Z,995182
2021-10-20T00:00:00.000Z,1023082
2021-10-21T00:00:00.000Z,1054088
2021-10-22T00:00:00.000Z,1063008
2021-10-23T00:00:00.000Z,1064381
